,0
610,candida
611,candidate
612,canon
613,cant
614,canuck
615,cap
616,capability
617,capable
618,capacitor
619,capacity
620,cape
621,capital
622,captain
623,capture
624,car
625,card
626,cardinal
627,care
628,career
629,careful
630,carefully
631,carl
632,carlos
633,carnegie_mellon
634,carpenter
635,carrier
636,carry
637,carsonuwashingtonedu
638,carter
639,cartridge
640,case
641,case_western
642,cash
643,cassette
644,cast
645,cat
646,catalog
647,catch
648,catcher
649,category
650,catholic
651,catholic_church
652,caught
653,cause
654,cb
655,cbc
656,cbnewsjcbattcom
657,cc
658,ccocaltechedu
659,ccuumanitobaca
660,ccwfccutexasedu
661,cd
662,cdc
663,cdrom
664,cdt_rocketswstratuscom
665,cdt_swstratuscom
666,cdt_vosstratuscom
667,cell
668,cellular
669,cent
670,center
671,center_policy
672,central
673,centre
674,centris
675,century
676,ceremony
677,certain
678,certainly
679,cf
680,ch
681,chain
682,chair
683,challenge
684,challenge_microsoft
685,chamber
686,champ
687,champion
688,championship
689,chance
690,change
691,channel
692,chapter
693,char
694,character
695,characteristic
696,charge
697,charles
698,charlie
699,chart
700,charter
701,chastity_intellect
702,cheap
703,cheaper
704,check
705,check_io
706,checked
707,cheer
708,chemical
709,chemistry
710,chen
711,cherry
712,chi
713,chicago
714,chief
715,child
716,chinese
717,chip
718,choice
719,choose
720,chose
721,chosen
722,chris
723,chris_behanna
724,christ
725,christian
726,christian_morality
727,christianity
728,christopher
729,chronic
730,chuck
731,church
732,ci
733,cia
734,cica
735,cigarette
736,cincinnati
737,cipher
738,circle
739,circuit
740,circular
741,circumstance
742,cite
743,citizen
744,city
745,civil
746,civil_right
747,civil_war
748,civilian
749,civilization
750,claim
751,claimed
752,clark
753,clarke
754,class
755,classic
756,clayton
757,clayton_cramer
758,clayton_e
759,clean
760,cleaning
761,clear
762,clearly
763,clemens
764,cleveland
765,cleveland_oh
766,cleveland_ohio
767,clevelandfreenetedu
768,clh
769,click
770,client
771,cliff
772,clinic
773,clinical
774,clinton
775,clinton_administration
776,clip
777,clipper
778,clipper_chip
779,clock
780,clone
781,close
782,closely
783,closer
784,clothes
785,cloud
786,club
787,clue
788,clutch
789,cm
790,cmos
791,cnn
792,co
793,coach
794,coast
795,coat
796,cobb_alexialisuiucedu
797,code
798,code_good
799,coffee
800,coin
801,col
802,cold
803,collapse
804,collect
805,collection
806,college
807,college_engineering
808,collision
809,color
810,colorado
811,colorado_boulder
812,colorado_state
813,colormap
814,colour
815,columbia_university
816,columbus
817,column
818,com
819,combination
820,comet
821,comfortable
822,comic
823,command
824,commander
825,commandment
826,comment
827,commentary
828,commerce
829,commercial
830,commission
831,commit
832,commitment
833,committee
834,common
835,commonly
836,communication
837,communication_greenbelt
838,communist
839,community
840,comp
841,comp_sci
842,compact
843,company
844,comparable
845,compare
846,comparison
847,compatibility
848,compatible
849,compete
850,competition
851,compile
852,compiler
853,complain
854,complaint
855,complete
856,completely
857,complex
858,component
859,composite
860,compound
861,comprehensive
862,compress
863,compression
864,compromise
865,compuserve
866,compuservecom
867,computation
868,computer
869,computer_engineering
870,computer_graphic
871,computer_inc
872,computer_science
873,con
874,concentrate
875,concept
876,conception
877,concern
878,concerned
879,conclude
880,conclusion
881,concrete
882,condemn
883,condition
884,conduct
885,conductor
886,conference
887,confidence
888,configsys
889,configuration
890,confirm
891,conflict
892,confusion
893,congress
894,connect
895,connection
896,connector
897,consensus
898,consent
899,consequence
900,conservative
901,considerable
902,considerably
903,consideration
904,consistent
905,consistently
906,consists
907,consortium
908,conspiracy
909,constant
910,constantly
911,constitution
912,constitutional
913,construction
914,consultant
915,consumer
916,contact
917,contain
918,contains
919,content
920,contest
921,context
922,continue
923,continued
924,contract
925,contradict
926,contradiction
927,contradictory
928,contrary
929,contrast
930,contrib
931,contribute
932,contribution
933,control
934,controller
935,convenient
936,convention
937,conventional
938,conversation
939,conversion
940,convert
941,converter
942,convertible
943,convex
944,convex_computer
945,convexcom
946,conviction
947,convince
948,convincing
949,cook
950,cookson
951,cool
952,cooper
953,cooperation
954,coordinate
955,cop
956,coprocessor
957,copy
958,copying
959,copyright
960,cor
961,core
962,corn
963,cornell
964,corner
965,corp
966,corporate
967,corporation
968,correct
969,correction
970,correctly
971,correlation
972,cost
973,council
974,count
975,counter
976,country
977,county
978,couple
979,couple_week
980,course
981,court
982,court_order
983,courtesy
984,covenant
985,cover
986,coverage
987,cpu
988,cr
989,crack
990,craft
991,craig
992,cramer
993,cramer_opinion
994,cramer_optilinkcom
995,cramer_uunet
996,crap
997,crash
998,cray
999,crazy
1000,create
1001,creates
1002,creation
1003,creative
1004,creator
1005,creature
1006,credit
1007,creed
1008,crew
1009,crime
1010,criminal
1011,crisis
1012,criterion
1013,critical
1014,criticism
1015,croat
1016,cross
1017,crowd
1018,cruel
1019,cry
1020,crypto
1021,cryptographic
1022,cryptography
1023,crystal
1024,cscmuedu
1025,csd4csduwmedu
1026,cspittedu_gordon
1027,csrochesteredu
1028,csuiucedu
1029,csutexasedu
1030,ct
1031,cub
1032,cult
1033,cultural
1034,culture
1035,cunixbcccolumbiaedu
1036,cup
1037,cupportalcom
1038,cure
1039,curious
1040,current
1041,currently
1042,cursor
1043,curt
1044,curtis
1045,curve
1046,custom
1047,customer
1048,cut
1049,cview
1050,cx
1051,cycle
1052,cylinder
1053,cyprus
1054,d9
1055,da
1056,dad
1057,daily
1058,dakota
1059,dale
1060,dallas
1061,damage
1062,damn
1063,dan
1064,dance
1065,danger
1066,dangerous
1067,daniel
1068,danny
1069,dare
1070,dark
1071,darren
1072,dartmouthedu
1073,daryl
1074,data
1075,database
1076,date
1077,daughter
1078,dave
1079,david
1080,david_davidian
1081,david_koresh
1082,david_sternlight
1083,david_veal
1084,davidians
1085,davis
1086,day
1087,db
1088,db_db
1089,dbd_urartusdpaorg
1090,dc
1091,dcx
1092,dd
1093,de
1094,dead
1095,deadly
1096,deal
1097,dealer
1098,dean
1099,dear
1100,death
1101,death_penalty
1102,debate
1103,debt
1104,dec
1105,decade
1106,december
1107,decent
1108,decide
1109,decision
1110,decrease
1111,decrypt
1112,dee
1113,deed
1114,deep
1115,deeply
1116,default
1117,defeat
1118,defence
1119,defend
1120,defense
1121,defenseman
1122,defensive
1123,deficit
1124,define
1125,defines
1126,definitely
1127,definition
1128,degree
1129,deity
1130,delaware
1131,delay
1132,delete
1133,deletion
1134,deliberately
1135,delivery
1136,delta
1137,demand
1138,demo
1139,democracy
1140,democratic
1141,demon
1142,demonstrate
1143,demonstration
1144,den
1145,denial
1146,dennis
1147,density
1148,denver
1149,deny
1150,department
1151,department_computer
1152,depend
1153,dependent
1154,depends
1155,depression
1156,dept
1157,dept_computer
1158,dept_math
1159,depth
1160,der
1161,derek
1162,describe
1163,described
1164,describes
1165,description
1166,desert
1167,deserve
1168,deserves
1169,design
1170,desire
1171,desirewrightedu
1172,desk
1173,deskjet
1174,desktop
1175,destroy
1176,destroyed
1177,destruction
1178,det
1179,detail
1180,detailed
1181,detect
1182,detection
1183,detector
1184,determine
1185,detroit
1186,developed
1187,developer
1188,development
1189,device
1190,devil
1191,dh
1192,di
1193,diagnosis
1194,diagram
1195,diamond
1196,dick
1197,dictionary
1198,die
1199,diesel
1200,diet
1201,differ
1202,difference
1203,different
1204,differential
1205,differently
1206,difficult
1207,difficulty
1208,digest
1209,digital
1210,digital_equipment
1211,dimension
1212,dir
1213,direct
1214,direction
1215,directly
1216,director
1217,directory
1218,dirt
1219,dirty
1220,dis
1221,disagree
1222,disaster
1223,disc
1224,discharge
1225,disciple
1226,disclaimer
1227,disclaimer_opinion
1228,discount
1229,discover
1230,discovery
1231,discrimination
1232,discus
1233,discussion
1234,disease
1235,disk
1236,disk_drive
1237,disk_space
1238,disorder
1239,display
1240,displayed
1241,dispute
1242,distance
1243,distinction
1244,distinguish
1245,distortion
1246,distribute
1247,distribution
1248,distribution_na
1249,distribution_sci
1250,distribution_usa
1251,distribution_world
1252,district
1253,div
1254,divine
1255,division
1256,dl
1257,dm
1258,dma
1259,do
1260,do_window
1261,doc
1262,doctor
1263,doctrine
1264,document
1265,documentation
1266,dod
1267,dodge
1268,dodger
1269,dog
1270,dogma
1271,dollar
1272,domain
1273,domestic
1274,donald
1275,dont
1276,door
1277,dorothy
1278,dot
1279,double
1280,doubt
1281,doug
1282,douglas
1283,download
1284,dozen
1285,dp
1286,dpy
1287,dr
1288,draft
1289,drag
1290,drain
1291,dram
1292,draw
1293,drawn
1294,dream
1295,drew
1296,drink
1297,drinking
1298,drive
1299,driven
1300,driver
1301,drop
1302,drove
1303,drug
1304,drug_dealer
1305,drunk
1306,dry
1307,dsp
1308,dual
1309,duck
1310,due
1311,duke
1312,dumb
1313,dump
1314,dunn
1315,duo
1316,dust
1317,duty
1318,dx
1319,dy
1320,dyer
1321,dynamic
1322,e_k
1323,ear
1324,earl
1325,earlier
1326,early
1327,earth
1328,easily
1329,east
1330,easter
1331,eastern
1332,easy
1333,eat
1334,echo
1335,economic
1336,economics
1337,economy
1338,ed
1339,ed_green
1340,edge
1341,edit
1342,edition
1343,editor
1344,editorial
1345,edm
1346,edmonton
1347,edt
1348,education
1349,educational
1350,edward
1351,ee
1352,eff
1353,effect
1354,effective
1355,effectively
1356,efficient
1357,efforg
1358,effort
1359,eg
1360,egreen_eastsuncom
1361,egypt
1362,egyptian
1363,eh
1364,einstein
1365,eisa
1366,el
1367,elaborate
1368,election
1369,electric
1370,electrical
1371,electrical_engineering
1372,electricity
1373,electron
1374,electronic
1375,electronics
1376,element
1377,elia
1378,eliminate
1379,eliot
1380,elizabeth
1381,elohim
1382,else
1383,elsewhere
1384,em
1385,email
1386,email_address
1387,emergency
1388,emission
1389,emotion
1390,emotional
1391,emphasis
1392,empire
1393,employee
1394,employer
1395,employment
1396,empty
1397,en
1398,enable
1399,encounter
1400,encourage
1401,encryption
1402,encryption_algorithm
1403,end
1404,enemy
1405,energy
1406,enforce
1407,engine
1408,engineer
1409,engineering
1410,engineering_computer
1411,england
1412,english
1413,enhancement
1414,enjoy
1415,enough
1416,enter
1417,enterprise
1418,entire
1419,entirely
1420,entity
1421,entry
1422,environment
1423,environmental
1424,eosncsuedu
1425,equal
1426,equally
1427,equation
1428,equipment
1429,equivalent
1430,er
1431,era
1432,eric
1433,erik
1434,error
1435,error_message
1436,escape
1437,escrow
1438,esdi
1439,esp
1440,especially
1441,espn
1442,essence
1443,essential
1444,essentially
1445,establishment
1446,estimate
1447,et
1448,et_al
1449,etc
1450,etc_etc
1451,eternal
1452,ethernet
1453,ethernet_card
1454,ethic
1455,ethnic
1456,europe
1457,european
1458,evaluation
1459,eve
1460,even
1461,event
1462,eventually
1463,ever
1464,everybody
1465,everyone
1466,everyone_else
1467,everything
1468,everything_else
1469,everywhere
1470,evidence
1471,evil
1472,evolution
1473,ex
1474,exact
1475,exactly
1476,examination
1477,examine
1478,example
1479,excellent
1480,excellent_condition
1481,exception
1482,excerpt
1483,exchange
1484,exclusive
1485,exclusively
1486,excuse
1487,execute
1488,execution
1489,executive
1490,exercise
1491,exhaust
1492,exist
1493,existence
1494,existence_god
1495,exists
1496,exit
1497,expand
1498,expansion
1499,expense
1500,expensive
1501,experience
1502,experienced
1503,experiment
1504,experimental
1505,expert
1506,expires
1507,explain
1508,explains
1509,explanation
1510,explicitly
1511,exploration
1512,explosion
1513,explosive
1514,expolcsmitedu
1515,export
1516,exportlcsmitedu
1517,exposure
1518,express
1519,expression
1520,ext
1521,extend
1522,extension
1523,extensive
1524,extent
1525,extermination_ohanus
1526,external
1527,extra
1528,extreme
1529,extremely
1530,eye
1531,f0
1532,f_b8f
1533,face
1534,facility
1535,fact
1536,factor
1537,factory
1538,fail
1539,fails
1540,failure
1541,fair
1542,fairly
1543,faith
1544,fall
1545,fallacy
1546,false
1547,familiar
1548,family
1549,famous
1550,fan
1551,fanatic
1552,fancy
1553,fantasy
1554,faq
1555,far
1556,farm
1557,fascist
1558,fashion
1559,fast
1560,faster
1561,fat
1562,fatal
1563,fate
1564,father
1565,fault
1566,favor
1567,favorite
1568,fax
1569,fbi
1570,fear
1571,feasible
1572,feature
1573,feb
1574,february
1575,fed
1576,federal
1577,federal_government
1578,fee
1579,feed
1580,feedback
1581,feel
1582,feel_free
1583,feeling
1584,felix
1585,fellow
1586,felt
1587,female
1588,feustel
1589,few
1590,fi
1591,fiction
1592,fidonet
1593,field
1594,fielder
1595,fifth
1596,fight
1597,fighter
1598,figure
1599,fij
1600,file
1601,file_format
1602,filename
1603,fill
1604,film
1605,filter
1606,final
1607,finally
1608,financial
1609,find
1610,finding
1611,fine
1612,finger
1613,finish
1614,finland
1615,fire
1616,firearm
1617,firm
1618,first
1619,first_place
1620,fish
1621,fisher
1622,fit
1623,fix
1624,fl
1625,flag
1626,flame
1627,flash
1628,flat
1629,flaw
1630,flesh
1631,flexible
1632,flight
1633,floor
1634,floppy
1635,floppy_disk
1636,floppy_drive
1637,florida
1638,flow
1639,fluid
1640,fly
1641,flyer
1642,fm
1643,focus
1644,folk
1645,follower
1646,followup
1647,font
1648,food
1649,fool
1650,foot
1651,football
1652,force
1653,ford
1654,foreign
1655,forever
1656,forget
1657,forgive
1658,forgot
1659,forgotten
1660,form
1661,formal
1662,format
1663,formation
1664,former
1665,formerly
1666,formula
1667,forsale
1668,forth
1669,forum
1670,forward
1671,found
1672,foundation
1673,fourth
1674,fox
1675,fpu
1676,fr
1677,frame
1678,france
1679,francis
1680,frank
1681,frankly
1682,free
1683,freedom
1684,freely
1685,freeman
1686,freenetcarletonca
1687,french
1688,frequency
1689,frequent
1690,frequently
1691,frequently_question
1692,fresh
1693,freshman
1694,fri_apr
1695,friday
1696,friend
1697,friend_mine
1698,friendly
1699,front
1700,fruit
1701,ft
1702,ftp
1703,ftp_site
1704,fuck
1705,fuel
1706,fuhr
1707,full
1708,fully
1709,fun
1710,function
1711,functionality
1712,fund
1713,fundamental
1714,fundamentalist
1715,funding
1716,funny
1717,furthermore
1718,future
1719,g_r
1720,ga
1721,gain
1722,gainey
1723,galaxy
1724,galileo
1725,game
1726,gamma
1727,gamma_ray
1728,gang
1729,gant
1730,gapcaltechedu
1731,garage
1732,garbage
1733,garden
1734,garrett
1735,gary
1736,gary_l
1737,gas
1738,gate
1739,gateway
1740,gather
1741,gay
1742,gaza
1743,gb
1744,gc
1745,gcc
1746,gd
1747,gear
1748,geb_cadredslpittedu
1749,geb_cspittedu
1750,gee
1751,geico
1752,gene
1753,general
1754,generally
1755,generate
1756,generation
1757,generator
1758,generic
1759,genesis
1760,genetic
1761,genevarutgersedu
1762,genocide
1763,genocide_muslim
1764,gentile
1765,geoff
1766,geometry
1767,george
1768,georgia
1769,gerald
1770,gerald_olchowy
1771,gerard
1772,german
1773,germany
1774,germany_line
1775,gerry
1776,gi
1777,giant
1778,gibson
1779,gif
1780,gif_file
1781,gifs
1782,gift
1783,gilbert
1784,gilmour
1785,girl
1786,giz
1787,giz_giz
1788,gk
1789,gl
1790,glad
1791,glass
1792,gld
1793,gld_cunixbcccolumbiaedu
1794,glenn
1795,global
1796,glory
1797,glove
1798,gm
1799,gmt
1800,gmt_article
1801,gnu
1802,gnvifasufledu
1803,goal
1804,goalie
1805,goaltender
1806,god
1807,god_elohim
1808,god_exist
1809,god_exists
1810,golchowy_alchemychemutorontoca
1811,gold
1812,golden
1813,gon_na
1814,good
1815,good_idea
1816,good_luck
1817,gopher
1818,gordon
1819,gordon_bank
1820,gospel
1821,gotten
1822,government
1823,government_agency
1824,govt
1825,gr
1826,grab
1827,grace
1828,grade
1829,graduate
1830,graham
1831,graham_toal
1832,grain
1833,grand
1834,grant
1835,graph
1836,graphic
1837,graphic_card
1838,graphical
1839,grass
1840,grateful
1841,gravity
1842,gray
1843,grayscale
1844,great
1845,great_deal
1846,greatly
1847,greece
1848,greek
1849,green
1850,greeting
1851,greg
1852,gregg_jaeger
1853,gregory
1854,grenade
1855,gretzky
1856,grey
1857,grip
1858,gross
1859,ground
1860,group
1861,grow
1862,growth
1863,gt
1864,guarantee
1865,guaranteed
1866,guard
1867,guess
1868,guest
1869,guest_line
1870,gui
1871,guide
1872,guideline
1873,guilt
1874,guilty
1875,gun
1876,gun_control
1877,gut
1878,guy
1879,gw
1880,gx
1881,ha
1882,habit
1883,habs
1884,hacker
1885,hades
1886,hair
1887,hal
1888,half
1889,halifax
1890,hall
1891,hall_fame
1892,ham
1893,hamilton
1894,hammer
1895,han
1896,hand
1897,handbook
1898,handgun
1899,handle
1900,handler
1901,handy
1902,hang
1903,happens
1904,happy
1905,har
1906,hard
1907,hard_disk
1908,hard_drive
1909,harddisk
1910,harder
1911,hardly
1912,hardware
1913,harm
1914,harmful
1915,harris
1916,harry
1917,hart
1918,hartford
1919,harvard
1920,harvey
1921,hasan
1922,hat
1923,hate
1924,hawk
1925,hayes
1926,hd
1927,head
1928,headache
1929,header
1930,health
1931,health_care
1932,health_insurance
1933,healthy
1934,healy
1935,hear
1936,heard
1937,hearing
1938,heart
1939,heat
1940,heat_sink
1941,heaven
1942,heavily
1943,heavy
1944,hebrew
1945,heck
1946,height
1947,held
1948,helicopter
1949,hell
1950,hello
1951,helmet
1952,help
1953,help_greatly
1954,helpful
1955,helsinki
1956,hence
1957,henrik
1958,henry
1959,henry_spencer
1960,henry_zootorontoedu
1961,hero
1962,heterosexual
1963,hey
1964,hi
1965,hicnet_medical
1966,hidden
1967,hide
1968,higgins
1969,high
1970,high_quality
1971,high_school
1972,high_speed
1973,highly
1974,highspeed
1975,highway
1976,hill
1977,hint
1978,hire
1979,hirschbeck
1980,hisher
1981,historian
1982,historical
1983,history
1984,hit
1985,hitler
1986,hitter
1987,hiv
1988,hm
1989,hmm
1990,hmmm
1991,ho
1992,hockey
1993,hold
1994,holder
1995,hole
1996,holland
1997,holocaust
1998,holy
1999,holy_spirit
2000,home
2001,homeland
2002,homer
2003,homicide
2004,homosexual
2005,homosexuality
2006,honda
2007,honest
2008,honestly
2009,honor
2010,hook
2011,hope
2012,hope_help
2013,hopefully
2014,horizontal
2015,horn
2016,horrible
2017,horror
2018,horse
2019,hospital
2020,host
2021,hostage
2022,hostile
2023,hot
2024,hotel
2025,hour
2026,hour_day
2027,house
2028,houston
2029,howard
2030,however
2031,hp
2032,hr
2033,hst
2034,hudson
2035,huge
2036,hughes
2037,huh
2038,hulk
2039,hull
2040,human
2041,human_being
2042,human_right
2043,humanity
2044,humor
2045,hundred
2046,hung
2047,hunt
2048,hunter
2049,hurt
2050,husband
2051,hussein
2052,hypothesis
2053,hz
2054,ian
2055,iastateedu
2056,ibm
2057,ibm_austin
2058,ibm_pc
2059,ic
2060,ice
2061,icon
2062,id
2063,idaho
2064,ide
2065,ide_controller
2066,ide_drive
2067,idea
2068,ideal
2069,identical
2070,identification
2071,identity
2072,ideology
2073,idiot
2074,idle
2075,ie
2076,igcapcorg
2077,ignorance
2078,ignorant
2079,ignore
2080,igor
2081,ii
2082,iici
2083,iii
2084,iisi
2085,il
2086,ill
2087,illegal
2088,illinois
2089,illinois_urbana
2090,illness
2091,im
2092,image
2093,image_processing
2094,imagination
2095,imagine
2096,imake
2097,imho
2098,immediate
2099,immediately
2100,immoral
2101,immune
2102,imo
2103,impact
2104,implement
2105,implementation
2106,implication
2107,implies
2108,imply
2109,import
2110,importance
2111,important
2112,impossible
2113,impressed
2114,impression
2115,impressive
2116,improvement
2117,inc
2118,inc_line
2119,inch
2120,incident
2121,include
2122,income
2123,incorrect
2124,increase
2125,incredible
2126,incredibly
2127,indeed
2128,independence
2129,independent
2130,index
2131,indian
2132,indicate
2133,indicates
2134,indication
2135,indicator
2136,individual
2137,industrial
2138,industry
2139,inet
2140,inevitable
2141,inexpensive
2142,infant
2143,infante
2144,infection
2145,inferior
2146,infinite
2147,influence
2148,info
2149,information
2150,infrastructure
2151,ingrescom
2152,inhabitant
2153,inherent
2154,init
2155,initial
2156,initially
2157,initiative
2158,injured
2159,injury
2160,ink
2161,inner
2162,inning
2163,innocent
2164,input
2165,inquiry
2166,inreplyto
2167,insane
2168,insert
2169,insight
2170,insist
2171,install
2172,installation
2173,instance
2174,instead
2175,institute
2176,institute_technology
2177,institution
2178,instruction
2179,instrument
2180,insult
2181,insurance
2182,insurance_company
2183,int
2184,intake
2185,integer
2186,integration
2187,intel
2188,intellectual
2189,intelligence
2190,intelligent
2191,intend
2192,intent
2193,intention
2194,interactive
2195,intercourse
2196,interest
2197,interested
2198,interface
2199,interference
2200,intergraph
2201,interior
2202,internal
2203,international
2204,internet
2205,interpret
2206,interpretation
2207,interrupt
2208,intervention
2209,interview
2210,introduction
2211,invasion
2212,investigate
2213,investigation
2214,investigator
2215,investment
2216,involve
2217,involvement
