,Text,Label
10,ltd th_qtr net shr_ct v ct net mln v sale mln v mln avg_shrs v year shr dlrs v dlrs net mln v mln sale mln v mln avg_shrs v reuter,earn
11,standard trustco see well year standard trustco earnings increase least pct dlrs dlrs share stable interest_rate economy provide favorable condition growth president brian told shareholder annual_meeting standard trustco previously asset dlrs dlrs return common shareholder equity pct last_year pct reuter,earn
12,th_qtr loss shr loss ct v loss ct net loss v loss rev mln v mln month shr loss ct v profit ct net loss v profit rev mln v mln note net loss th_qtr charge restructuring mln dlrs tax ct share net loss tax special charge mln dlrs ct share reuter,earn
13,chemlawn chem rise hope high bid chemlawn corp chem attract high bid dlrs share waste_management inc wall_street arbitrageur share chemlawn shot counter trading mln company mln share hand late afternoon company time cash_flow dlrs maybe dollar bidder arbitrageur waste_management tender_offer opening today expires march totally surprise chemlawn spokeswoman company board held regularly meeting today waste_management announcement statement certain ready unable prior contact waste_management chemlawn official think resist analyst ball inc company surprise attack arbitrageur difficult resist tender_offer share cash chemlawn try white want waste_management analyst snyder company l p inc example company interested chemlawn mln customer large u company application fertilizer lawn waste_management removal waste chemlawn customer base company strong residential commercial distribution system high growth rate chemlawn share price mid stock rate growth company profit fourth_quarter chemlawn dlrs share full year dlrs fourth_quarter chemlawn thousand individual offer lawn garden care reuter,acq
14,brazil anti inflation plan anniversary inflation plan initially home abroad economy towards first anniversary price widespread shortage foreign payment crisis last february plan price value new currency widespread economy bid halt country pct inflation rate year plan situation bad inflation least economy bank economist plan dramatic reversal foreign trade account brazil annual trade_surplus sufficient cover dlrs service dlr foreign debt first month target repeat monthly surplus dlrs export import avoid domestic shortage trade_surplus mln dlrs october mln reuter,trade
15,agency report ship panama canal panama canal commission u government agency daily operation report backlog ship enter canal early today next day due transit end day backlog average time tomorrow super tanker regular vessel north end hr hr south end hr hr reuter,ship
16,america first mortgage set special payout america first guaranteed mortgage fund special distribution ct exchangeable unit ct return capital ct income gain reuter,earn
17,emhart corp qtly dividend_qtly div_ct v ct_prior payable march record_march reuter,earn
18,international cite strong prospect international inc reporting operating loss january second_quarter prospect balance fiscal_year remain good order harris graphic subsidiary june continue strong pace month order pct prior year period basis mln dlrs backlog harris pct fiscal_year international old division benefit recent new product introduction decline value dollar research development engineering expenditure fiscal mln dlr range company mln dlrs capital expenditure earlier fourth_quarter operating loss ct share profit ct share year_ago revenue mln dlrs mln dlrs reuter,earn
19,gulf barge freight rate call gulf barge freight rate outlook steady vessel gulf demand barge supply ship dealer barge today st louis merchant exchange call session versus yesterday quote delivery week illinois river pct tariff bid next_week river ex chicago percentage point next_week mississippi river st louis pct bid point next_week ohio river south pct bid point station illinois river south chicago pct bid comparison march illinois ex chicago pct bid point march ohio river bid yesterday level pct march low mississippi river memphis cairo pct bid comparison illinois river ex chicago pct bid comparison sept nov low mississippi river memphis cairo pct bid sept dec section pct bid comparison reuter,ship
20,gulf unit see gain gulf technology inc pipeline terminal operation unit mln dlrs record gain mln dlrs first_quarter federal tax transaction offset operating loss reuter,earn
21,farmer group inc th_qtr net shr_ct v ct net v rev mln v mln year shr dlrs v dlrs net v rev v mln avg_shrs v reuter,earn
22,electric power co jan net shr_ct v ct net v rev v avg_shrs mln v mln mths_shr dlrs v dlrs net v rev v avg shr mln v mln note late mths net gain ct share sale virginia service territory dominion resource inc reuter,earn
23,inc buy undisclosed_amount inc inc houston custom high pressure process vessel energy petrochemical industry group company manufacture system oil_gas petrochemical utility pulp paper marine industry reuter,acq
24,corp set_quarterly dividend_qtly div ct v ct_prior pay_april record_march reuter,earn
25,atico financial corp th_qtr net shr_ct v dlrs net v mln rev mln v mln year shr_ct v dlrs net v mln rev mln v mln note th_qtr yr amount include acquisition pct common atico formerly peninsula federal_saving loan_association january th_qtr yr net include net gain mln dlrs dlrs share exchange common pan america bank inc common corp merger company reuter,earn
26,philippine long distance year net shr primary peso v peso shr peso v peso qtly_div peso v peso net v mln rev v note_full name philippine long distance telephone co figure philippine peso dividend_payable april holder_record march exchange_rate day dividend declaration peso dollar reuter,earn
27,liberty star equity fund initial div qtly_div ct v n payable_april record_march note dividend special ct share period fund operation december reuter,earn
28,combustion engineering inc regular div qtly_div ct v ct_prior pay_april record_april reuter,earn
29,corp raise dividend_qtly div_ct v ct pay march record_march reuter,earn
30,international increase qtrly divs annual div class ct v ct_prior annual div class_b ct v ct_prior payable_april record_march note_full name international inc reuter,earn
31,inc regular payout_qtly div_ct v ct_prior pay march record february reuter,earn
32,inc year net shr dlrs v dlrs net v rev v note result include extraordinary_gain dlrs ct share secondary share offering unit reuter,earn
33,investment firm cut cyclops cyl stake group new_york investment firm stake cyclops corp share pct total_outstanding common_stock share pct filing_security exchange_commission group mutual share corp cyclops common_share feb mln dlrs reuter,acq
34,corp th_qtr net shr profit ct v loss ct net profit v loss rev v year shr profit cent v loss ct net profit v loss rev mln v mln avg_shrs v reuter,earn
35,meridian bancorp inc set regular payout_qtly div_ct v ct_prior pay_april record_march reuter,earn
36,american_express axp possible american_express co market rumor spinoff part shearson_lehman brother inc analyst company move market value stock american_express stock lift rumor market partially public shearson good market value thereby total value american_express rumor also talk financial_service firm split stock boost dividend american_express new_york stock exchange heavy volume american_express comment rumor stock activity analyst comment company analyst meeting tuesday fuel rumor announcement yesterday management change meeting company official american_express stock fully reflect performance shearson analyst yesterday shearson chief operating officer lane position president also new position chairman operating division analyst partial spinoff sense contrary market rumor total spinoff analyst however spinoff shearson good strong profit center american_express pct earnings last_year think highly unlikely american_express sell shearson long well investment profitable security firm several analyst american_express need cash reason sell part strong asset others company well option part shearson rumor suggests pct market larry prudential bache security american_express partial spinoff past shearson profitable big premium market place shearson book value mln dlr range shearson market place probably worth dlrs term market analyst american_express use capital plan expand enormous internal growth plan capital want stock reflect realistic valuation enhance ability kind road e_f hutton group analyst michael lewis fact heavily future heavily international lewis acquisition divestiture way lewis american_express exposure brokerage business part shearson stock well reflect asset travel related service business true water mark lesser exposure brokerage value component high multiple constitute high percentage total operating earnings company lewis shearson mln tax operating earnings mln dlrs reuter,acq
37,liberty star usa set initial payout liberty star equity fund initial dividend ct share payable_april shareholder record_march dividend quarterly_dividend ct share special payout ct share cover period november fund operation december fund quarterly_dividend rate fluctuate future reuter,earn
38,see minimal first_quarter earnings inc price pressure steel product particularly u recent increase value canadian dollar result minimal first_quarter earnings subsequent quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier profit mln dlrs mln dlr extraordinary_gain mln dlrs previous year demand company product high level sale show growth revenue last_year dlrs dlrs reuter,earn
39,u grain fall week u grain car week february pct previous week pct week year_ago association american railroad grain mill product week car pct previous week pct week year earlier association reuter,grain
40,hong_kong firm ups wrather stake pct industrial equity pacific ltd hong_kong investment firm stake wrather corp share pct total_outstanding common_stock share pct filing_security exchange_commission industrial equity principally brierley investment ltd publicly held new_zealand company bought wrather common_share feb mln dlrs first stake wrather earlier month bought stock investment purpose reuter,acq
41,industry_inc th_qtr shr loss dl v profit ct net loss mln v profit mln rev mln v mln year shr loss dlrs v profit dlrs net loss mln v profit mln rev mln v mln reuter,earn
42,diamond shamrock dia cut crude price diamond shamrock corp effective today cut contract price crude_oil dlrs barrel reduction brings price west_texas intermediate dlrs barrel price reduction today light oil product price weak crude_oil market company spokeswoman diamond late line u oil company cut contract price last day weak oil market reuter,crude
43,corp approves merger corp shareholder merger wholly subsidiary electric co term merger shareholder receive share stock share reuter,acq
44,northern telecom proposes stock_split,earn
45,industry see profit industry_inc return profitability earlier net loss mln dlrs year december profit mln dlrs year earlier prepared statement company dramatic operating result due primarily steep decline sale product mln dlrs mln dlrs single product company diversified organization major acquisition last_year product new acquisition new product introduction enable return profitability annual toy fair earlier month vice_president morton analyst earnings ct share sale mln dlrs reasonable reuter,earn
46,gulf technology unit gulf technology inc subsidiary pipeline terminal operation mln dlrs company sale subject certain post closing adjustment explain reuter,acq
47,investment group raise stake group miami investment firm fundamental management corp stake industry corp share pct total pct filing_security exchange_commission group bought common_share jan feb dlrs group share plan study operation recommend management change operation fundamental management chairman carl recently board reuter,acq
48,gao likely show cert costly cash study grain certificate due shortly government accounting office gao show certificate cost government pct cash outlay administration industry source analysis gao agriculture department office management budget suggests certificate cost cash payment gao official told_reuters gao certificate study specific request sen r n c former chairman senate agriculture committee report focus cost certificate cash mid march cost certificate gao source depends program impact usda loan program gao certificate encourage loan entry cause loan net cost program however certificate government grain decrease cost effect certificate less gao likely suggest certificate program gao official negative report certificate fuel fire certificate weigh heavily least increase certificate program agricultural consultant expansion program usda remains firmly reuter,grain
49,inc th_qtr net shr profit ct v loss ct net profit v loss rev mln v year shr profit ct v profit ct net profit v profit rev mln v mln avg_shrs mln v mln note year week reuter,earn
50,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
51,page petroleum ltd year loss shr loss dlrs v loss dlrs net loss mln v loss mln rev mln v mln note net mln dlr extraordinary loss oil_gas writedowns foreign_exchange loss v yr ago loss mln dlrs reuter,earn
52,communication group inc year net period december shr_ct v ct net v rev v reuter,earn
53,product corp quarterly div qtly_div ten ct v ten ct pay_april record_march reuter,earn
54,opec meet firm price analyst opec meet june session production agreement organization halt current slide oil_price oil industry analyst movement high oil_price never easy opec thought need emergency meeting sort problem daniel director cambridge energy research associate analyst oil industry source problem opec excess oil supply world oil market opec problem price problem production issue way paul oil analyst salomon brother inc market earlier optimism opec ability production control way outlook organization address soon wish regain initiative oil_price analyst uncertain even emergency meeting address problem opec production mln bpd quota set last december opec buyer market quota price set differential regional manager major oil company spoke condition market david mideast report opec meet june immediately however optimistic opec address principal problem meet try advantage winter demand sell oil late march april demand opec unlikely anything agreement output mln bpd analyst next month critical opec ability hold together price output opec hold pact next_week buyer back market dillard petroleum analysis ltd new_york university energy environment policy center demand opec oil first_quarter excess production demand opec oil clearly mln bpd probably closer mln bpd high opec meeting demand current production told_reuters telephone interview reuter,crude
55,cenergy report th_qtr net profit cenergy corp fourth_quarter net income dlrs ct share revenue mln dlrs year net loss mln dlrs ct share result writedowns book value oil_gas property first_quarter revenue mln dlrs company fiscal_year march year end month dec loss mln dlrs dlrs share revenue mln dlrs result writedowns oil_gas property year march cenergy net income dlrs ct share revenue mln dlrs company reserve year mln barrel mln barrel oil cubic foot gas reserve available produce price recover reuter,earn
56,northern telecom ltd declares stock_split stock_split pay note split subject_approval shareholder april annual_meeting company also increase dividend post split share ct ct reuter,earn
57,stock repurchase corp board purchase time time significant portion pct convertible debenture february outstanding mln dlrs principal amount company also plan redeem debenture june also regular quarterly_dividend ct share common payable shareholder record_april reuter,earn
58,group inc th_qtr loss shr loss ct v available net loss v profit rev v year shr loss ct v loss ct net loss v loss rev mln v mln reuter,earn
59,american regular div qtly_div ct v ct_prior pay_april record_march reuter,earn
60,drexel official stake data senior official drexel burnham lambert inc father told security_exchange commission share data management inc pct total_outstanding kenneth thomas senior vice_president investment drexel los_angeles office father university professor c thomas bought stake mln dlrs primarily investment purpose stock sell stake market condition plan seek_control company reuter,acq
61,nova win government husky deal nova canadian company pct husky oil ltd government approval transaction union faith canada ltd pct stake husky nova minister regional industrial expansion michel union faith purchase husky stake result husky control non canadian company ruling key condition deal union faith equally hutchison ltd hong_kong electric holding ltd agreement union faith husky become private company union faith nova pct stock pct husky relative li chairman hutchison pct canadian imperial bank reuter,acq
62,electric power co january net oper_shr ct v ct oper_net mln v mln rev mln v mln mths oper_shr dlrs v dlrs oper_net mln v mln rev v note mths oper_net excludes_extraordinary gain mln dlrs ct share sale virginia service territory virginia power reuter,earn
63,suffield financial fed approval suffield financial corp federal_reserve board application coastal bancorp portland suffield still need approval maine banking department reuter,acq
64,afg industry_inc afg quarterly_dividend qtly_div ct v ct pay_april record_march reuter,earn
65,inc year net oper_shr dlrs v dlrs oper_net v rev mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale camco inc share v yr ago loss mln dlrs dlrs shr reuter,earn
66,santa realty quarterly_dividend qtly_div ct v ct pay_april record_march santa realty enterprise inc reuter,earn
67,liquid air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
68,marshall steel ltd year net oper_shr ct v ct oper_net v rev mln v mln note former name marshall inc result include extraordinary_gain dlrs ct share dlrs ct income tax reduction reuter,earn
69,marshall steel detail gain unit sale marshall steel ltd formerly marshall inc report mln dlr net gain tax year sale division effective january reuter,earn
70,industry_inc th_qtr net oper_shr ct v ct oper_net v rev v avg_shrs v mths oper_shr ct v ct oper_net v rev mln v mln avg_shrs v note excludes tax gain dlrs qtr year reuter,earn
71,resource inc th_qtr net shr_ct v ct net v rev mln v mln mths_shr dlrs v dlrs net v rev mln v mln reuter,earn
72,versatile sell unit versatile corp principle sell alberta versatile co division inc ontario undisclosed_term division manufacture equipment reuter,acq
73,buy company groupe ltd pct groupe inc company specializes product mln dlrs reuter,acq
74,data inc year net shr_ct v ct net v rev mln v mln note result include extraordinary_gain dlrs ct share dlrs ct share reuter,earn
75,texaco canada cut crude price canadian ct bbl par grade canadian dlrs,crude
76,texaco canada lower crude posting texaco canada contract price pay crude_oil canadian ct barrel effective today decrease brings company price benchmark grade edmonton hill light sweet canadian dlrs bbl texaco canada last crude_oil posting feb reuter,crude
77,marathon petroleum reduces crude posting marathon petroleum co contract price pay grade crude_oil dlr barrel effective today decrease brings marathon price west_texas intermediate west_texas sour dlrs bbl south louisiana sweet grade crude dlrs bbl company last crude posting jan reuter,crude
78,george ltd year net shr dlrs v dlrs net mln v mln rev v reuter,earn
79,circuit system buy board maker circuit system inc bought stock industry_inc exchange share common exchange share circuit system stock outstanding holder pct outstanding stock circuit system maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system reuter,acq
80,mail box mail rd_qtr jan net shr_ct v ct net v rev v avg_shrs v mths_shr ct v ct net v rev v reuter,earn
81,inc th_qtr jan loss shr loss ct v loss ct net loss v loss rev mln v mln year shr profit ct v profit ct net profit v profit rev mln v mln avg_shrs v note shr stock_split july split reuter,earn
82,corp th_qtr oper_net oper_shr profit ct v loss ct oper_net profit v loss rev v year oper_shr profit ct v loss ct oper_net profit v loss rev mln v mln note data include operation th_qtr gain dlrs ct shr th_qtr loss dlrs ct shr year loss dlrs dlrs shr year loss dlrs ct shr reuter,earn
83,houston oil ho reserve study houston oil trust independent petroleum engineer annual study estimate trust future net revenue total reserve mln dlrs present value reserve mln dlrs estimate trust money available cash distribution unitholders remainder year estimate reflect decrease pct net reserve revenue pct present value study reuter,crude
84,restaurant inc th_qtr loss shr loss dlrs v loss ct net loss v loss rev mln v mln year shr loss dlrs v profit ct net loss v profit rev mln v mln note non charge dlrs th_qtr dlrs year reserve restaurant reuter,earn
85,avery set stock_split avery board stock_split quarterly_dividend plan offer mln share common_stock company stock_split effective march distribution additional share shareholder record_march quarterly cash dividend ct share split share pct increase ct share split avery register security_exchange commission offer mln additional common_share use proceeds repay debt finance recent acquisition corporate purpose reuter,earn
86,japan cut base rate state body japan cut base lending_rate state financial institution pct part recent pact major industrial nation paris finance ministry source cut revision trust fund bureau law parliament march pct minimum interest_rate deposit bureau bureau channel fund government financial institution public work official us base lending_rate state body japan development bank people finance corp finance corporation local public enterprise usually move tandem long_term prime_rate source however impossible last cut pct pct january trust fund bureau rate set pct ministry abolish minimum rate introduce market related resolve problem stimulate domestic economy tuesday ministry long_term banker cut prime record low pct effective february move agreement depositor bureau saving system post telecommunication ministry japan ministry health source ministry determine market rate bureau deposit rate ministry source coupon rate new year government bond minus percentage point choice reuter,interest
87,italian treasury cut interest certificate italian treasury annual coupon rate payable march issue long_term treasury certificate cut percentage point rate march coupon rate year certificate march fall pct pct rate year issue march fall pct pct treasury also cut point monthly coupon payable september issue september september issue carry term year coupon rate pct september pct march reuter,interest
88,kuwait plan emergency opec talk kuwait oil minister remark today plan emergency opec meeting review oil policy recent weakness world oil_price sheikh ali al khalifa al sabah local daily al none opec member meeting kuwait quota barrel crude daily bpd set self production limit nation organisation trader analyst international oil market estimate opec mln bpd ceiling mln bpd geneva last december kuwait united arab emirate much small producer ecuador quota kuwait mln bpd rumour report kuwait ability exceed share kuwait ability minister sheikh ali kuwait ability produce mln bpd sell quota official price country difficulty marketing share mean kuwait apparently gulf state qatar industry source less bpd bpd quota buyer official price opec last_month pegged dlrs barrel price new_york last_week low level year almost dollar month high dollar barrel sheikh ali also challenge international oil company kuwait official price official price dlrs barrel custom elaborate however kuwait guaranteed market oil local international refining facility distribution network abroad meeting march opec differential committee start april request certain body member ecuador deputy energy minister fernando santos alvite last wednesday debt country opec low official price crude seek talk month opec pricing committee pressure oil company opec member apparent reference difficulty qatar pressure continue march april situation later reuter,crude
89,indonesia economic change indonesia political measure deregulate economy u embassy new report counter oil revenue government series measure past month boost export oil sector attract new investment indonesia asian member opec primary commodity producer severely hit last_year fall world oil_price devalue currency pct september u embassy report president suharto government direction lead economy regard deregulation investment import report primarily ass indonesia agricultural sector also review country general economic performance many government official adviser equally strong pressure halt move group strongly favour import economy report indonesia economic change world bank international banker step right direction crucial area economy plastic steel remain highly monopoly set measure last area foreign investment trade restriction import report indonesia economic growth calendar probably zero economy even bit low rate growth mid report note indonesia large country south east asia population general election april report hold little hope improvement economic outlook early indication point slightly positive growth rate pct economic activity suffer due sharp fall export earnings petroleum industry growth non oil sector low weak domestic demand excessive plant capacity real decline construction trade level growth agriculture report state banker continuation present economic reform crucial government international lending need new world bank loan mln dlrs last_month balance payment support partly help government maintain momentum reform bank reuter,crude
90,saudi riyal deposit rate remain firm saudi riyal interbank deposit steady yesterday high level market trader reluctant new position uncertainty opec current decline oil_price oil industry source yesterday several gulf arab producer difficulty oil official opec price kuwait plan emergency meeting member organisation traditional sunday trading due european weekend also lack market activity spot next_week rate put pct quote yesterday month deposit unchanged pct respectively spot riyal firmer dollar quote yesterday reuter,crude
91,qatar budget fiscal gulf oil state qatar slightly last_year decline world oil_price first budget early deficit riyal deficit shortfall riyal last budget statement budget fiscal_year today finance petroleum minister sheikh abdul aziz khalifa al government spend riyal period expenditure budget riyal sheikh abdul aziz government revenue riyal pct revenue government budget due uncertainty oil revenue sheikh abdul aziz year government limit expenditure month previous fiscal_year allocation minus pct head government department public institution help government expenditure budget shortfall sheikh abdul aziz plan limit expenditure order relieve burden country foreign reserve riyal major project housing public building social service health education transport communication water industry agriculture figure expenditure defence security also projection oil revenue qatar opec member output ceiling barrel_day sheikh abdul aziz expectation positive sign oil_price trend foremost opec determination protect reasonable estimate year revenue basis quota reuter,crude
92,gulf bond stock market lag gulf money_market grown reasonably well past decade bond stock market remain large extent lag gulf international bank bank economist henry azzam review gulf capital market investor traditional investment vehicle real_estate foreign currency bank account precious metal great financial diversified capital market instrument change disclosure requirement company account study capital market category money_market stock bond market azzam gulf state great use short_term money_market instrument bank region various underwriting facility nevertheless bond stock market remain large extent debt region still loan bank facility company use stock bond issue kuwait official stock exchange gulf nation yet exchange financial surplus gulf government actively way capital market set domestic stock exchange azzam recession oil_price clearly negative impact development capital market region addition family firm reluctant public financial investor still investment analysis corporate reporting standard lack depth sharp fall share price early investor hold share eventual recovery azzam absence proper commercial law gulf country authority apparent adopt financial also capital market clearly law incorporation joint stock company flotation debt instrument azzam capital market instrument available citizen institution gulf cooperation council gcc state bahrain kuwait qatar oman saudi_arabia united arab emirate uae move direction bahrain gcc national pct company azzam gulf money_market great depth introduction treasury bill offering bahrain expansion security repurchase regulation saudi_arabia bond market saudi_arabia qatar oman uae last saudi riyal bond bahrain plan official stock exchange trading saudi_arabia establishment formal exchange qatar oman uae azzam reuter,money-fx
93,saudi_arabia commitment opec pact saudi arabian oil minister hisham nazer kingdom commitment last december opec accord boost world oil_price stabilise market official saudi press agency spa agency recent fall free market oil_price nazer saudi_arabia fully accord never sell oil_price price circumstance nazer spa recent pressure free market price end northern hemisphere winter season market saudi_arabia main architect december accord opec low total output ceiling pct mln barrel_day bpd return price dlrs barrel agreement year turmoil oil market saw price slump dlrs barrel mid dlrs late free market price currently dlrs nazer spa saudi_arabia adherence accord clearly oil market contact member opec stick accord jamaica opec president rilwanu lukman also nigerian oil minister group stick pricing agreement aware negative force operation market satisfied fundamental exist stable market condition kuwait oil minister sheikh ali al khalifa al sabah remark emirate daily al plan emergency opec meeting review price trader analyst international oil market estimate opec mln bpd mln ceiling kuwait united arab emirate much small producer ecuador quota sheikh ali kuwait reuter,crude
94,zambia retain currency auction kaunda zambia retain foreign_exchange auction system suspension weekly auction january president kenneth kaunda away auction told_reuters interview system current talk world bank international monetary fund fresh foreign aid fund kaunda central_bank statement new auction system foreign_exchange private bidder fix exchange_rate kaunda auction system government shortage foreign_exchange meet demand kwacha rapid devaluation strong fluctuation economic planning almost impossible government private sector weekly foreign_exchange auction october kwacha dollar month january government month arrears foreign currency successful bidder auction exchange_rate kwacha dollar reuter,money-fx
95,nippon steel affiliate merger steel co ltd steel co ltd affiliate nippon merger company spokesman steel pct nippon steel pct nippon decide end march firm loss recession steel industry yen appreciation steel current loss yen year march loss year earlier spokesman firm employ worker steel worker forecast year march industry source company show current loss yen loss reuter,acq
96,japan february interim trade_surplus jump japan custom trade_surplus first day february jumped dlrs year earlier finance ministry february interim surplus sharply mln dlr surplus january period export pct year earlier first day february cif import pct average dollar yen rate export import export import year earlier reuter,trade
97,saudi february crude output put mln bpd saudi crude_oil output last_month average mln barrel_day bpd mln bpd january gulf oil source export terminal gulf average mln bpd last_month mln january low liftings customer drop much small gulf export fourth week february mln bpd mln third week source production figure include neutral zone output sale storage generally part country output opec purpose saudi_arabia opec quota mln bpd production restraint scheme nation group last december back new official oil_price dlrs barrel source jump export last_week result buyer lift february month end last_week high export level show continued support official opec price saudi_arabia main crude customer ex partner aramco source exxon corp xon mobil corp mob texaco inc tx chevron corp chv long_term agreement last_month saudi crude dlrs barrel however source real test saudi_arabia ability sell crude official price weak market month demand petroleum product traditionally spot price recent week dlr opec level saudi arabian oil minister hisham nazer yesterday kingdom commitment december opec accord never sell official price source total saudi refinery slightly february average mln bpd mln january cut export refinery put crude_oil export bpd last_month zero january bahrain refinery neutral zone production steady bpd reuter,crude
98,japan ntt forecast profit fall nippon telegraph telephone corp ntt profit fall yen year march year company total sale period rise yen year ntt business operation plan post telecommunication ministry ntt plan capital investment yen research development total year ntt spokesman competition new telecommunication field effect sale tax next january major factor decrease profit japanese telecommunication industry reuter,earn
99,china sign world bank loan port china mln dlr loan agreement world bank partly finance new annual capacity mln tonne mln tonne year capacity port new china news agency china provide mln yuan project chinese company bid firm country foundation work new able handle ship tonne handle container expansion enable port handle coke non metal mineral ore mining equipment first time reuter,ship
100,shv tender_offer mln share ic gas,acq
101,cheung kong holding ltd hk year shr h k dlrs v final div cent v cent v net dlrs v mln note earnings extraordinary_gain mln dlrs v mln bonus issue v nil share split dividend_payable june book close reuter,earn
102,wallenbergs fight bid swedish match stake sweden wallenberg group fought back bid london swedish financier erik secure large stake swedish match st company core business empire statement wallenberg company ab investor ab option held nobel sweden ab pct voting right swedish match wallenbergs paid nobel st group pct stake pct market price swedish match option statement swedish match b share open foreign buyer crown friday share voting right crown free share statement deal investor stake pct voting right pct share capital left pct voting right pct share capital swedish match wallenbergs stake swedish match previously pct voting right company swedish match deal cost wallenbergs mln crown share analyst move group undertaken last_year defend far interest wallenbergs originally nobel arm chemical group pay buying volvo st key group company atlas st stora st wallenbergs large shareholder st ab st control incentive ab zurich swedish property also pct stake wallenberg company equipment firm alfa ab st wallenbergs building stake investor prevent raid heart business empire analyst wallenbergs position electrical engineering firm asea ab asea st also small pct voting right speculation group sell interest protect core activity reuter,acq
103,shv tender_offer ic gas shv united kingdom co ltd tender_offer mln ordinary share imperial continental gas association l statement offer basis p ic gas ordinary p stg nominal ic gas loan stock shv already mln ic gas ordinary stock unit pct current share capital successful completion offer increase shv stake ic gas mln share pct share capital offer ic gas stg ordinary stock loan stock fully total mln ic gas ordinary tender_offer n rothschild ic gas statement shv tender_offer term statement soon possible reuter,acq
104,sale buy stake u insurance broker sale plc pct ordinary share capital b r international inc u insurance broker mln dlrs sale mln dlrs cash completion balance interest paid equal next year b r pretax_profit dlrs year dec net tangible asset dlrs reuter,acq
105,drop japan corporate profit profit japan major corporation financial institution forecast fall pct year march pct decline late november research institute economics private research body also statement firm first section tokyo stock exchange foresee pct fall sale year pct fall last november current profit fall pct sale pct rationalisation measure manufacturing industry cope yen sharp rise business outlook institute low interest_rate corporate borrowing cost also performance outlook earnings performance non manufacturing sector firm demand real_estate construction business forecast average exchange_rate estimate yen dollar yen reuter,earn
106,japan promote interest_rate liberalisation bank japan policy board meeting promote interest_rate liberalisation minimum regulation free large deposit interest_rate ceiling money_market certificate central_bank official new guideline effect april bank guideline minimum regulation free large deposit mln yen mln interest_rate ceiling maturity year year set percentage point certificate deposit rate bank ceiling maturity year less remain percentage point cd rate minimum mln yen mln bank also time deposit rate point effective march line half point cut official discount rate february new interest_rate year year deposit bank example pct pct respectively demand deposit rate however remain reuter,interest
