,Text,Label
23,intermediate new step towards international cooperation scientific_technical information agency documentation documentation ie handle literature scientific_technical information turn problem growth information number centre grow last year often several country activity often similar scan abstract document source index job may differ practical detail less identical descriptive bibliography abstract bulletin index selective distribution programme,cisi
24,syndrome case report syndrome girl substantiate correlation clinical pathological feature exit foramen ventricle fail open result severe cystic dilatation ventricle distortion posterior structure,med
25,user resistance microforms research library microforms limited acceptance research library largely user resistance grow number publish study indicate production inadequate bibliographic access lack standardization defect equipment design maintenance problem poor environment microform usage certain inherent characteristic microforms combine make use solution problem exist time microform industry slow correct positive development occur last two year major problem remain,cisi
26,clue deal cancer_patient clear patient_cancer change pattern communication different stage disease pattern communication basis clue personnel consider make total care effective clinician past day clue social worker make manifest help u deal cancer perhaps chronic disease,med
27,terminal cancer home perhaps difficult part mr illness work life aware process carcinoma time course would try say ing always hope something new way treatment would turn life would worth living,med
28,antidiuresis induced diabetes_insipidus less regularly nephrogenic_diabetes insipidus diuretic cause fall mainly due reduce excretion action correlate extent action salt depletion depends direct effect drug water distal tubule suppress cortisone maximal thiazide derivative progressively compound order absent reduction increase proximal reabsorption na follow salt depletion induced diuretic less importance irregular appearance,med
29,correlation subject book take book use within library traditional circulation count always consider reliable indicator total library use test assumption author correlation exists subject book take library use within library count make book left table surface correlate book charge two study make first book count within lc dewey class span relate second book count within broad lc first second letter dewey ten first case overall correlation second less data author concludes circulation total reliable indicator use predict use thus total use two method ratio regression equation,cisi
30,orbit decay prediction motion artificial satellite_orbit decay prediction motion artificial satellite rate decay elliptic satellite_orbit due atmospheric drag investigate variation parameter use atmospheric model involve power function density altitude model show fit actual condition well exponential function effect rotation earth investigate conclusion_reach anomaly atmospheric drag substantially affect orbit element especially define orbit plane alternate approach variation parameter present direct relation period decay instantaneous density condition establish approach specifically adequate prediction work also open systematic unified evaluation observe decay,cran
31,annual_review information_science technology spite concern express literature health field information_science institution library information_center progress review volume provide ground trend comment volume prove solid important example movement toward rapid interactive access major public commercial data_base strong probably many_year satisfy experience new mode information access help become merely experimental innovation standard mean search use centrally held data three chapter volume related aspect movement review user interface interactive system report data_base review document_retrieval dissemination system volume also introduces new annual_review topic potentially great importance future library library information_center come year shift balance holding direction medium chapter help define potential problem promising new medium new area interest information_system application system information_system application addition topic volume cover three core area information_science attempt review close annual basis possible information_need us document_description representation organization information coverage consistent newly developed annual_review master plan cyclic flexible coverage major area interest library information_science,cisi
32,substructure_search system monitor system base_upon print index described paper system intend monitor large_scale experiment file_organization interactive chemical_information system base_upon topological screen system inclusion every compound atom include h least one screen assignment appear responsive broad range query type amenable random access technique monitor system also consider paper independent approach toward effective economic manner functional requirement small chemical_information system thus could use encode generate structure file assign search screen provide manual substructure_search capability via microfilm hard copy print index,cisi
33,propagation structure blast_wave part propagation structure blast_wave part continuation part j second_approximation propagation structure blast_wave discuss solution obtain numerical method use result first_approximation obtain part use solution curve curve change feature distribution velocity pressure density behind_shock front discuss approximate_solution equation discuss refinement method due,cran
34,aerodynamic_noise supersonic_wind tunnel aerodynamic_noise supersonic_wind tunnel measurement free_stream supersonic_wind tunnel make mach_number range show fluctuation increase rapidly_increase mach_number fluctuation field assume consist sound assumption consistent sound intensity approximately proportional within range experiment furthermore orientation field found different mach line direction corresponds velocity approximately onehalf freestream_velocity high_mach number show turbulent_boundary layer along nozzle tunnel wall responsible sound field,cran
35,isolation morphology new bacteriophage specific specie best natural bacteriophage probably medium contain actively divide host bacteria condition provide specie respectively phage found include one large head tail also socalled particle head long tail particle property within sensitive cell new morphological type phage also isolated head tail consist short plate one phage found resemble particular interest head tail,med
36,analysis base_pressure supersonic velocity comparison_experiment analysis base_pressure supersonic velocity comparison_experiment first_part investigation analysis make base_pressure inviscid fluid symmetric flow show twodimensional flow also flow body_revolution cylindrical sting attach base infinite number possible solution satisfy necessary boundary_condition give freestream_mach particular case body sting attach one solution possible inviscid_flow corresponds zero base drag accordingly conclude strictly inviscidflow theory satisfactory practical_application approximate semiempirical analysis base_pressure viscous_fluid developed second_part investigation semiempirical analysis base partly inviscidflow calculation theory attempt_make allow effect mach_number reynolds_number profile_shape type boundarylayer flow measurement base_pressure symmetric flow present purpose comparison_experimental result present concern support interference_effect cylindrical sting interference_effect reflect air wave measurement base_pressure supersonic_wind tunnel,cran
37,experimental basis review normal lung structure described capillary unique effect morphologic criterion lesion human pulmonary include evidence destruction residual vascular absence significant amount fibrosis alter conduct without anatomic obstruction experimental_study relate pathogenesis review critically evaluate stress place necessity control factor_influence action specific agent,med
38,magnetohydrodynamic_flow past porous flat_plate magnetohydrodynamic_flow past porous flat_plate incompressible_flow electrically_conduct constant suction velocity uniform strength recently investigate note problem generalize take_account effect free_convection body parallel_wall fluid assume usual addition obvious practical significance problem also interest sense provide another exact_solution magnetohydrodynamic equation since assumption involve constant property freedom excessive charge,cran
39,bone growth metabolic study treat human_growth hormone influence human_growth hormone growth observe possible crease linear bone growth_hormone administration urinary hy excretion change significantly nitrogen balance study indicate sharp increase nitrogen retention due reduce urinary_excretion infant calcium phosphorus balance rise three four treat growth_hormone sth action sth observe furthermore sth fail significant_increase nefa serum concentration may therefore conclude metabolic response sth differs consistently normally observe mature subject,med
40,transonic_flow compressible_fluid nozzle transonic_flow compressible_fluid nozzle method similar developed k compute twodimensional mixed isentropic flow sonic region flow vicinity throat nozzle study several exact_solution von_karman equation transonic_flow obtain one give flow converge nozzle consider_detail solution consists four branch two reject singularity remain two branch one give pure supersonic_flow give taylor type flow local supersonic region throat vary parameter latter branch approach two yield type flow,cran
41,report synthesis progress_report submit library_congress resource grant initiate project give overview make follow area training selection material convert investigation input device format recognition,cisi
42,propagation nonuniform wave move fluid propagation nonuniform wave move fluid initially uniform wave arbitrary strength channel consists two portion one uniform crosssectional_area vary crosssectional_area assume flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation encounter shock nonuniform section shock_strength alter subsequent flow addition perturbation due effect area variation initially uniform upstream flow two contribution permanent perturbation cause directly area change transient disturbance true sonic speed respect flow behind_shock due reflection permanent perturbation shock expression various contribution obtain result present include special_case propagation nonuniform conventional shock move fluid propagation nonuniform shock_wave,cran
43,collection longitudinal_stability derivative wing supersonic_speed collection longitudinal_stability derivative wing supersonic_speed collection make theoretical data wing alone stability_derivative govern oscillation aircraft travel supersonic_speed derivative available obtain mean linear_theory information give subject usual limitation information present hop convenient form show extent expose part field experimental_investigation need,cran
44,dynamic motion missile descend atmosphere dynamic motion missile descend atmosphere method present compute rapidly yet accurately dynamic motion missile descend atmosphere equation_motion separate set static trajectory equation zero_angle attack set rotational equation describe oscillatory_motion missile center gravity transformation allows rotational equation write manner analogous equation oscillate spring mass system mass equal unity time variable spring constant give initial condition equation_solve obtain maximum angle_attack additional transformation allows calculation complete oscillatory_motion time trajectory function maximum angle_attack time solution show maximum angle_attack missile descend atmosphere relatively constant speed reduce even aerodynamic_damp neglect,cran
45,program design retrospective_search large data_base retrospective_search large document data_base require development special technique automatic compression data number operation computer accessible file also computer_program design require relatively_small amount internal memory present_paper contains description structure program meet requirement vocabulary data_base automatically express_term bit code chosen point natural dictionary thus file size reduce without necessity extensive processing use compress bit string invert index greatly reduces search time storage management system enables long string process use limited_amount internal storage creation reduce file table important feature program allows file need specific phase program design use relatively_small amount internal storage time,cisi
46,sensory autistic child control previous experiment found autistic control child respond frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus remain determine present experiment light sound light verbal present simultaneously various intensity tions response irrespective make reward autistic child test addition tendency visual result show independent high intensity affected group child also respond significantly frequently verbal sound stimulus two group,med
47,citation_index study science reveal really influence course science science_citation index seem valuable tool historian sociologist,cisi
48,use aerodynamic lift entry earth_atmosphere use aerodynamic lift entry earth_atmosphere employ aerodynamic lift entry earth_atmosphere either velocity range entry angle prescribed peak deceleration greatly_increase total heat energy_transfer vehicle held value nonlifting vehicle modest liftdrag_ratio require beyond peak g prevent deceleration exceed peak value prevent vehicle earth_atmosphere thus difficult guidance control problem greatly particular return planet necessity drag eliminate,cran
49,cisternal fluid oxygen_tension man use study oxygen_tension simultaneously internal vein arterial_blood various condition result suggest cisternal oxygen_tension degree reflect average oxygen_tension surround brain tissue reflect available free oxygen brain change short duration cerebral blood flow,med
50,longterm prognosis response schizophrenic_child control study evident study treatment control group must match severity illness since affect well type treatment use technique study comparison treatment regime may mislead group match match base critical factor study response aspect treatment type response drug related initial severity language impairment thus major developmental defect determines longterm outcome schizophrenic_child group also predict immediate treatment within major subgroup young schizophrenic_child speech without child different profile disorder development different pattern,med
51,development boundary_layer supersonic shear_flow development boundary_layer supersonic shear_flow development boundary_layer velocity shear_layer discuss twodimensional flow axisymmetric flow compressible_incompressible fluid show solution_obtain li twodimensional flow incompressible_fluid applicable general case suitable transformation coordinate make new definition show necessary give displacement momentum_thickness boundary_layer reynolds_number base thickness give show phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream show qualitative result blunt_cone supersonic_flow quantitative comparison theoretical_experimental value displacement momentum_thickness attempt disagreement obvious unfortunately accuracy experiment far available insufficient give positive theory note,cran
52,freeflight_measurement static_dynamic freeflight_measurement static_dynamic representative experimental_result present show current_status panel_flutter problem result present rectangular_panel rectangular_panel stiffen corrugate flutter boundary establish type panel consider basis equivalent isotropic plate effect mach_number differential pressure aerodynamic_heating panel_flutter discuss flutter analysis orthotropic panel present appendix,cran
53,new test technique hypervelocity wind_tunnel new test technique hypervelocity wind_tunnel measurement rocket_exhaust effect vehicle stability measurement aerodynamic_damp make type hypervelocity wind_tunnel sample data give indicate quality data obtainable tunnel sample shadowgraph photograph also present,cran
54,periodicity microfilariae transfusion microfilariae monkey different phase paper report experiment microfilariae one phase transfuse host another phase attempt analyse relative importance rhythm inherent microfilariae host production well_know periodic migration experiment_perform present monkey,med
55,hypothermia without ex study use cold perfusion paper include minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method hypothermic perfusion dog report author utilize superior gravity volume venous sometimes enhance transfusion low molecular_weight determine flow rate cool maintain quite variable period apparently generally temperature perfusion time min hr animal low flow longer high incidence ventricular fibrillation low survival_rate eleven survive flow rate good flow rate perfusion ventricular fibrillation flow rate survival increase animal receive low molecular_weight four animal ventricular fibrillation gain adequate cardiac function survive interest data regional cool low half body present author conclude without sufficient evidence important factor mortality hypo perfusion ability maintain flow rate approach estimate normothermic cardiac_output animal,med
56,towards behavioral theory communication paper_present information related decision problem recipient orientation toward formal definition behavioral element individual specifically element objective objective possible efficiency achieve objective probability choice amount information explicitly define term probability choice available amount information message define difference amount information follow message amount information precede message amount instruction define term efficiency available amount motivation define term value objective amount instruction motivation message define information compare amount message value individual define function amount information amount instruction amount motivation state concept generalize express value state individual,cisi
57,analytic extension shockexpansion_method analytic extension shockexpansion_method problem consider calculate approximately inviscid rotational flow_field pressure_distribution smooth sharp_lead trail_edge uniform supersonic_hypersonic stream assumption perfect_gas make basic flow pattern analysis take give simple isentropic shockexpansion_method straight characteristic elementary characteristic treatment discuss show simple shockexpansion_method satisfactory compute surface pressure_distribution circumstance may_expect break utilize characteristic variable isentropic shockexpansion_method formulate analytically analytic result_obtain shock_shape correspond approximation special_case hypersonic_similitude applicable slender_body high_mach number expression large_distance found reduce result previously give weak shock slender_body turn reduces result first give employ analytic form isentropic shockexpansion_method approximation analytically consistent perturbation method developed expand dependent flow variable exact partial_differential equation power reflection coefficient simple wave interact oblique_shock scheme nature help define region shock expansion use addition take_account perturbation sense factor neglect simple theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution_obtain firstorder correction include surface pressure_distribution necessary numerical_computation integral involve considerably simpler direct application method characteristic illustrate method accuracy shock_shape firstorder pressure_distribution calculate family parabolic arc airfoil infinite freestream_mach number result_compare rotational characteristic solution available present method found excellent_agreement,cran
58,considerable progress_make knowledge bilirubin metabolism since direct conjugate bilirubin metabolic involve hepatic well establish subject excellent review representation metabolism fig possible jaundice fig reproduce furnish clear picture serve reference point discussion follow interest current concept etiology physiologic jaundice mind jaundice may occur number reason described,med
59,estimation fatigue damage structural element estimation fatigue damage structural element method present estimation fatigue damage element gust spectrum aircraft subject analyse term infinitesimal load interval gust data supply j taylor fly ft use study fatigue damage number joint one whole structure,cran
60,quantitative growth mathematical literature since number mathematical publication per_year measure count title_abstract grown average continuous compound rate percent per_year double four time century deviation exponential curve clearly related depression recovery total number publication prior estimate extrapolate curve annual output cumulative total mathematical title grows end deviation percent per_year negligible except two observation continue parallel theoretical curve wellknown hypothesis scientific_literature strongly confirm rate less half found price investigator discrepancy appear due failure previous study take_account title publish time series use,cisi
61,fine_structure l form bacterial cell process technique electron_microscopy section allow comparison structural unit indicate l form unit size lack rigid cell wall compact nuclear area bacterial cell l form unit bound typical membrane comparable described mycoplasma specie nuclear area l form present diffuse appearance could correlate size particular structural unit many small unit see within large body possibly involve process evidence division formation septum cytoplasmic fragment obtain electron,med
62,least cost selection library material compact storage last library collection grow exponential rate evident future help ease grow financial housing collection many librarian suggest compact storage material two aspect consider design storage system fraction collection store criterion use select material storage study demonstrates give selection criterion storage quantity assess balance large circulation cost small shelve cost associate store material two storage criterion one base_upon age material utilize individual book usage rate discuss compare age policy objective determination critical age material transfer storage fraction collection store model assumes circulation rate book decline age accord average geometric pattern obsolescence average time gap recent circulation book utilized measure rate usage book storage decision variable result total_cost function usage rate policy critical gap maximum amount time book permit remain work collection without use book store rule might time since last use exceeds critical gap hence although selection rule independent composite distribution usage rate fraction collection store depends_upon circulation activity individual library empirical evaluation storage model make use data_collect three library university estimate cost parameter extract literature calculation related cost demonstrate significant saving realize storage material calculation indicate large portion collection must store comparison age policy usage rate policy indicate latter criterion prefer case examine include situation usage rate policy relatively_high unit cost sensitivity analysis cost parameter practical range value show choice length planning relatively effect change cost parameter cause significant change result rule extremely sensitive change circulation cost differential important component latter consideration rather subjective estimate cost service delay appear potentially large influence,cisi
63,recent_advance treatment cancer whether combine surgery radiation_therapy improve survival_rate carcinoma remains see encourage however observe time operation previously irradiate fibrous tissue give impression danger disseminate tumor time resection diminish addition fibrosis tumor spread locally beyond limit surgical may destroyed,med
64,price monkey examine three found infect price one infect also specie specie show type microfilarial periodicity observation suggest may serve reservoir b high rate infection found people living small found naturally infect third stage larva monkey may serve reservoir sub periodic b high rate infection specie observe people living small,med
65,propose programme wind_tunnel test hypersonic_speed investigate lift property geometrically slender shape propose programme wind_tunnel test hypersonic_speed investigate lift property geometrically slender shape programme test hypersonic_speed slender_body described aim investigate lift generate compromise may aerodynamic_heating programme base model simple geometric shape lift configuration later built,cran
66,attempt foundation two major purpose mind gathering first general propose gathering simple advantage work single problem least small class problem especially problem previously benefit collaboration among investigator collaboration formal presentation schedule three day time left presentation formal discussion conference room much time possible give number presentation left free informal discussion second purpose one even great necessity opinion though one obvious first hope already thought form personal contact presence system theory reinforce print word usual way hope able especially informal discussion penetrate beyond mere similarity difference underlie base syntactic relationship,cisi
67,strategy public_library change fate american institutional phenomenon public_library question position never secure term general use public support except large city recent_year short_period marked progress,cisi
68,simple shear_flow past_flat plate incompressible_fluid small viscosity simple shear_flow past_flat plate incompressible_fluid small viscosity study highspeed viscous_flow past twodimensional body usually necessary consider curve shock_wave emit nose lead_edge body consequently exists inviscid rotational flow region shock_wave boundary_layer situation arises instance study hypersonic_viscous flow_past flat_plate situation somewhat different prandtl classical boundarylayer problem prandtl original problem inviscid free_stream outside_boundary layer hypersonic boundarylayer problem inviscid free_stream must consider rotational possible effect vorticity recently discuss present_paper simple shear_flow past_flat plate fluid small viscosity investigate show problem treat boundarylayer approximation novel feature free_stream constant vorticity discussion restrict twodimensional_incompressible steady_flow,cran
69,reader library cooperation volume intend mean exploration textbook library_school student try draw attention significant social behavioral theoretical organizational functional operational generalization library interrelationship suggest sense total cooperative endeavor aim identify incorporate form range library cooperation individual library seek extend limit separate capability,cisi
70,aneurysm membranous septum aneurysm membranous septum relatively rare lesion presumably develop congenital basis aneurysm originate left_ventricle immediately beneath aortic_valve right_ventricle valve right atrium many aneurysm produce symptom others may cause right_ventricular obstruction may result septal_defect result shunt left_ventricle right atrium ventricle aneurysm membranous septum may isolated abnormality associate congenital cardiac defect particularly aortic valvular insufficiency membranous aneurysm may site bacterial formation aneurysm resemble arise membranous septum may occur part complex produce defect however feature diagnostic defect still recognize presence aneurysm establish angiocardiography diagnostic feature see left_ventricular present,med
71,structural acoustic structural acoustic introduction propulsion_system parallel continued development accompany increase problem problem fatigue_failure become eye structural engineer aircraft design normal strength requirement know fall apart load problem require much produce solution considerable structural research base_upon result test prove inadequate failure find satisfactory solution result final proof design found acoustic fatigue sense test design structure simulated environment period time long enough design life,cran
72,technology automate electrical engineering case study adjust technology automatic_document index electrical engineering reference information centre outline procedure apply document handle compare processing equipment part industrial production design correspond term,cisi
73,library planning decision_make system research_project produce book concentrate problem design development statistical information_system would provide quantitative information effective management university large public_library since need improve library statistical data system also framework rational planning decision_make devote considerable effort development analytical model might assist library_administrator make decision would flow benefit community library serf result effort page,cisi
74,treatment alkaline acid cause persistent infection b p associate alkaline urine incidence may increase may follow therapy bladder tumour incidence case per_cent often fails relieve condition series ten patient fail respond eight respond treatment acid side effect treatment note series acid value treatment b infection drug choice treatment,med
75,measurement skin_friction compressible_turbulent boundary_layer cone foreign_gas injection measurement skin_friction compressible_turbulent boundary_layer cone foreign_gas injection measurement average skin_friction turbulent_boundary layer make total include angle cone foreign_gas injection measurement total obtain freestream_mach number x injection helium air freon12 porous_wall substantial reduction skin_friction realize gas_injection within range mach_number test relative reduction skin_friction accordance theory light gas effective compare mass flow basis marked effect mach_number reduction average skin_friction effect show available theory limited transition location measurement indicate boundary_layer fully trip gas_injection transition point approach forward limit increase injection variation skinfriction_coefficient low injection rate natural transition dependent flow reynolds_number type inject gas high injection rate skin_friction turbulent_boundarylayer result,cran
