,0
1151,deir_yassin
1152,deity
1153,delay
1154,delete
1155,deletion
1156,deliberately
1157,deliver
1158,delivery
1159,demand
1160,demo
1161,democracy
1162,democrat
1163,democratic
1164,demonstrate
1165,demonstration
1166,denial
1167,dennis
1168,denver
1169,deny
1170,department
1171,department_computer
1172,depend
1173,dependent
1174,depends
1175,depression
1176,dept
1177,dept_computer
1178,dept_line
1179,depth
1180,derive
1181,describe
1182,described
1183,describes
1184,description
1185,desert
1186,deserve
1187,deserves
1188,design
1189,designer
1190,desire
1191,desk
1192,deskjet
1193,desktop
1194,despite
1195,destroy
1196,destroyed
1197,destruction
1198,det
1199,detail
1200,detailed
1201,detect
1202,detector
1203,determine
1204,detroit
1205,develop
1206,developed
1207,developer
1208,development
1209,device
1210,devil
1211,devote
1212,dh
1213,diagnose
1214,diagnosis
1215,dial
1216,diamond
1217,dick
1218,dictionary
1219,die
1220,diet
1221,differ
1222,difference
1223,different
1224,differential
1225,differently
1226,difficult
1227,difficulty
1228,dig
1229,digest
1230,digit
1231,digital
1232,digital_equipment
1233,digitize
1234,dimension
1235,direct
1236,direction
1237,directly
1238,director
1239,directory
1240,dirt
1241,dirty
1242,disable
1243,disagree
1244,disappear
1245,disarm
1246,disaster
1247,disc
1248,discharge
1249,disciple
1250,discipline
1251,disclaimer
1252,disclaimer_opinion
1253,discount
1254,discover
1255,discovery
1256,discriminate
1257,discrimination
1258,discus
1259,discuss
1260,discussion
1261,disease
1262,disgust
1263,disk
1264,disk_drive
1265,disk_space
1266,dismiss
1267,disorder
1268,display
1269,displayed
1270,dispute
1271,disregard
1272,distance
1273,distinction
1274,distinguish
1275,distort
1276,distortion
1277,distribute
1278,distribution
1279,distribution_na
1280,distribution_sci
1281,distribution_usa
1282,distribution_world
1283,district
1284,div
1285,divide
1286,divine
1287,division
1288,divorce
1289,dk
1290,dl
1291,dm
1292,dma
1293,do
1294,do_window
1295,doc
1296,doctor
1297,doctrine
1298,document
1299,documentation
1300,dod
1301,dodge
1302,dodger
1303,dog
1304,dollar
1305,domain
1306,domestic
1307,dominate
1308,dont
1309,door
1310,double
1311,doubt
1312,doug
1313,douglas
1314,download
1315,dozen
1316,dpi
1317,dpy
1318,dr
1319,draft
1320,drag
1321,dragon
1322,drain
1323,draw
1324,drawn
1325,dream
1326,dress
1327,drew
1328,drink
1329,drive
1330,driven
1331,driver
1332,drop
1333,drove
1334,drug
1335,drug_dealer
1336,dry
1337,dsp
1338,dual
1339,due
1340,dumb
1341,dump
1342,duo
1343,dust
1344,duty
1345,dx
1346,dy
1347,dynamic
1348,e_e
1349,e_k
1350,ear
1351,earlier
1352,early
1353,earn
1354,earth
1355,easily
1356,east
1357,easter
1358,eastern
1359,easy
1360,easy_way
1361,eat
1362,ec
1363,echo
1364,economic
1365,economics
1366,economy
1367,ed
1368,ed_green
1369,edge
1370,edit
1371,edition
1372,editor
1373,editorial
1374,edm
1375,edmonton
1376,educate
1377,education
1378,educational
1379,edward
1380,ee
1381,eff
1382,effect
1383,effective
1384,effectively
1385,efficient
1386,effort
1387,eg
1388,egg
1389,egypt
1390,egyptian
1391,eh
1392,eight
1393,einstein
1394,eisa
1395,either
1396,el
1397,elaborate
1398,elect
1399,election
1400,electric
1401,electrical
1402,electricity
1403,electronic
1404,electronics
1405,element
1406,elia
1407,eliminate
1408,eliot
1409,else
1410,elsewhere
1411,em
1412,email
1413,email_address
1414,emerge
1415,emergency
1416,emotion
1417,emotional
1418,emphasis
1419,emphasize
1420,empire
1421,employ
1422,employee
1423,employer
1424,empty
1425,en
1426,enable
1427,encounter
1428,encourage
1429,encrypt
1430,encryption
1431,end
1432,enemy
1433,energy
1434,enforce
1435,engage
1436,engine
1437,engineer
1438,engineering
1439,england
1440,english
1441,enhance
1442,enjoy
1443,enough
1444,ensure
1445,enter
1446,entire
1447,entirely
1448,entitle
1449,entity
1450,entry
1451,environment
1452,environment_variable
1453,environmental
1454,episode
1455,equal
1456,equally
1457,equation
1458,equip
1459,equipment
1460,equivalent
1461,er
1462,era
1463,eric
1464,error
1465,error_message
1466,escape
1467,escrow
1468,esp
1469,especially
1470,espn
1471,essence
1472,essential
1473,essentially
1474,est
1475,establish
1476,establishment
1477,estimate
1478,et
1479,et_al
1480,etc
1481,etc_etc
1482,eternal
1483,ethernet
1484,ethernet_card
1485,ethic
1486,europe
1487,european
1488,evaluate
1489,evaluation
1490,even
1491,even_though
1492,event
1493,eventually
1494,ever
1495,ever_see
1496,every
1497,every_day
1498,every_time
1499,every_year
1500,everybody
1501,everyone
1502,everyone_else
1503,everything
1504,everything_else
1505,everywhere
1506,evidence
1507,evil
1508,evolution
1509,evolve
1510,ex
1511,exact
1512,exactly
1513,examination
1514,examine
1515,example
1516,exceed
1517,excellent
1518,excellent_condition
1519,except
1520,exception
1521,excerpt
1522,exchange
1523,excite
1524,exclude
1525,excuse
1526,execute
1527,execution
1528,executive
1529,exercise
1530,exhaust
1531,exhibit
1532,exist
1533,existance
1534,existence
1535,existence_god
1536,exists
1537,exists_single
1538,exit
1539,expand
1540,expansion
1541,expect
1542,expectation
1543,expense
1544,expensive
1545,experience
1546,experienced
1547,experiment
1548,experimental
1549,expert
1550,explain
1551,explains
1552,explanation
1553,explicitly
1554,explode
1555,exploration
1556,explore
1557,explosion
1558,explosive
1559,expolcsmitedu
1560,export
1561,exportlcsmitedu
1562,expose
1563,expose_event
1564,exposure
1565,express
1566,expression
1567,extend
1568,extension
1569,extensive
1570,extent
1571,external
1572,extra
1573,extract
1574,extreme
1575,extremely
1576,eye
1577,f0
1578,f_b8f
1579,face
1580,facility
1581,fact
1582,factor
1583,factory
1584,fail
1585,fails
1586,failure
1587,fair
1588,fairly
1589,faith
1590,fake
1591,fall
1592,fallacy
1593,false
1594,familiar
1595,family
1596,famous
1597,fan
1598,fanatic
1599,fancy
1600,fantasy
1601,faq
1602,far
1603,far_know
1604,farm
1605,fashion
1606,fast
1607,faster
1608,fat
1609,fatal
1610,fate
1611,father
1612,fault
1613,favor
1614,favorite
1615,fax
1616,fbi
1617,fear
1618,feasible
1619,feature
1620,feb
1621,february
1622,fed
1623,federal
1624,federal_government
1625,fee
1626,feed
1627,feedback
1628,feel
1629,feel_free
1630,feeling
1631,fell
1632,fellow
1633,felt
1634,female
1635,few
1636,field
1637,fielder
1638,fifth
1639,fight
1640,figure
1641,file
1642,file_format
1643,filename
1644,fill
1645,film
1646,filter
1647,final
1648,finally
1649,financial
1650,find
1651,finding
1652,fine
1653,finger
1654,finish
1655,finland
1656,fire
1657,fire_start
1658,firearm
1659,firm
1660,first
1661,first_period
1662,first_place
1663,first_time
1664,fish
1665,fit
1666,five
1667,five_year
1668,fix
1669,flag
1670,flame
1671,flash
1672,flat
1673,flavor
1674,flaw
1675,flee
1676,flesh
1677,flexible
1678,flight
1679,flip
1680,flood
1681,floor
1682,floppy
1683,floppy_disk
1684,floppy_drive
1685,florida
1686,flow
1687,fluid
1688,flush
1689,fly
1690,flyer
1691,fm
1692,focus
1693,fold
1694,folk
1695,follow
1696,follower
1697,followup
1698,font
1699,food
1700,fool
1701,foot
1702,football
1703,force
1704,ford
1705,foreign
1706,forever
1707,forget
1708,forgive
1709,forgot
1710,forgotten
1711,form
1712,formal
1713,format
1714,formation
1715,former
1716,formerly
1717,formula
1718,forsale
1719,forth
1720,fortunately
1721,forum
1722,forward
1723,found
1724,foundation
1725,four
1726,fourth
1727,fpu
1728,fr
1729,frame
1730,france
1731,franchise
1732,francis
1733,frank
1734,fred
1735,free
1736,freedom
1737,freely
1738,freeman
1739,freenetcarletonca
1740,freeze
1741,french
1742,frequency
1743,frequent
1744,frequently
1745,friday
1746,friend
1747,friend_mine
1748,friendly
1749,front
1750,fruit
1751,frustrate
1752,fry
1753,ft
1754,ftp
1755,ftp_site
1756,fuck
1757,fuel
1758,fuhr
1759,full
1760,fully
1761,fun
1762,function
1763,functionality
1764,fund
1765,fundamental
1766,fundamentalist
1767,funding
1768,funny
1769,furthermore
1770,fuse
1771,future
1772,g_r
1773,ga
1774,gain
1775,galaxy
1776,galileo
1777,game
1778,gang
1779,gant
1780,garage
1781,garbage
1782,gary
1783,gas
1784,gate
1785,gateway
1786,gather
1787,gay
1788,gay_percentage
1789,gaza
1790,gb
1791,gc
1792,gcc
1793,gear
1794,geb_cadredslpittedu
1795,geb_cspittedu
1796,gee
1797,gene
1798,general
1799,generally
1800,generate
1801,generation
1802,generator
1803,generic
1804,genesis
1805,genevarutgersedu
1806,genocide
1807,gentile
1808,geometry
1809,george
1810,george_bush
1811,gerald
1812,gerald_olchowy
1813,gerard
1814,german
1815,germany
1816,germany_line
1817,get
1818,get_rid
1819,get_ta
1820,ghost_rider
1821,gi
1822,giant
1823,gif
1824,gif_file
1825,gift
1826,gilmour
1827,girl
1828,give
1829,giz
1830,giz_giz
1831,gk
1832,gl
1833,glad
1834,glass
1835,global
1836,glory
1837,glove
1838,gm
1839,gmt
1840,gmt_article
1841,go
1842,go_ahead
1843,go_away
1844,go_back
1845,go_hell
1846,goal
1847,goalie
1848,goaltender
1849,god
1850,god_elohim
1851,god_exist
1852,god_exists
1853,gold
1854,gon_na
1855,good
1856,good_enough
1857,good_idea
1858,good_job
1859,good_luck
1860,good_reason
1861,gopher
1862,gordon
1863,gordon_bank
1864,gospel
1865,gotten
1866,government
1867,government_agency
1868,govt
1869,gr
1870,grab
1871,grace
1872,grade
1873,graham
1874,graham_toal
1875,grand
1876,grant
1877,graph
1878,graphic
1879,graphic_card
1880,grasp
1881,grass
1882,grave
1883,gravity
1884,gray
1885,great
1886,great_deal
1887,greatly
1888,greece
1889,greek
1890,green
1891,greg
1892,gregg
1893,gregory
1894,grenade
1895,gretzky
1896,grey
1897,grip
1898,gross
1899,ground
1900,group
1901,grow
1902,growth
1903,gt
1904,guarantee
1905,guaranteed
1906,guard
1907,guess
1908,guest
1909,guest_line
1910,gui
1911,guide
1912,guideline
1913,guilt
1914,guilty
1915,gulf_war
1916,gun
1917,gun_control
1918,gut
1919,guy
1920,gw
1921,gx
1922,gy
1923,h_h
1924,ha
1925,habit
1926,habs
1927,hack
1928,hacker
1929,hair
1930,half
1931,hall
1932,hall_fame
1933,hamilton
1934,hammer
1935,hand
1936,handbook
1937,handgun
1938,handle
1939,handy
1940,hang
1941,happen
1942,happens
1943,happy
1944,har
1945,hard
1946,hard_disk
1947,hard_drive
1948,harder
1949,hardly
1950,hardware
1951,harm
1952,harmful
1953,harry
1954,hartford
1955,harvard_university
1956,hat
1957,hate
1958,hatred
1959,hawk
1960,hb
1961,hd
1962,head
1963,headache
1964,header
1965,heal
1966,health
1967,health_care
1968,healthy
1969,hear
1970,heard
1971,hearing
1972,heart
1973,heat
1974,heat_sink
1975,heaven
1976,heavily
1977,heavy
1978,hebrew
1979,heck
1980,height
1981,held
1982,hell
1983,hello
1984,helmet
1985,help
1986,helpful
1987,hence
1988,henrik
1989,henry
1990,henry_spencer
1991,henry_zootorontoedu
1992,heresy
1993,hero
1994,heterosexual
1995,hey
1996,hi
1997,hicnet_medical
1998,hidden
1999,hide
2000,high
2001,high_quality
2002,high_school
2003,high_speed
2004,highlight
2005,highly
2006,highway
2007,hill
2008,hint
2009,hire
2010,hirschbeck
2011,hisher
2012,historian
2013,historical
2014,history
2015,hit
2016,hitler
2017,hitter
2018,hiv
2019,hm
2020,hmm
2021,hmmm
2022,ho
2023,hockey
2024,hold
2025,hole
2026,holocaust
2027,holy
2028,holy_spirit
2029,home
2030,home_run
2031,homeland
2032,homer
2033,homicide
2034,homosexual
2035,homosexuality
2036,honda
2037,honest
2038,honestly
2039,honor
2040,hook
2041,hop
2042,hope
2043,hope_help
2044,hopefully
2045,horizontal
2046,horn
2047,horrible
2048,horror
2049,horse
2050,horusapmchpsnide_frank
2051,hospital
2052,host
2053,hot
2054,hotel
2055,hour
2056,hour_day
2057,house
2058,houston
2059,howard
2060,however
2061,hp
2062,hr
2063,hst
2064,hudson
2065,huge
2066,huh
2067,human
2068,human_being
2069,human_right
2070,humanity
2071,hundred
2072,hundred_thousand
2073,hung
2074,hunt
2075,hunter
2076,hurt
2077,husband
2078,hypothesis
2079,hz
2080,ian
2081,iastateedu
2082,ibm
2083,ibm_pc
2084,ic
2085,ice
2086,icon
2087,id
2088,ide
2089,ide_controller
2090,ide_drive
2091,idea
2092,ideal
2093,identical
2094,identification
2095,identify
2096,identity
2097,ideology
2098,idiot
2099,idle
2100,ie
2101,ignorance
2102,ignorant
2103,ignore
2104,igor
2105,ii
2106,iii
2107,iisi
2108,il
2109,ill
2110,illegal
2111,illinois
2112,illinois_urbana
2113,illness
2114,im
2115,image
2116,image_processing
2117,imagination
2118,imagine
2119,imake
2120,imho
2121,immediate
2122,immediately
2123,immoral
2124,imo
2125,impact
2126,implement
2127,implementation
2128,implication
2129,implies
2130,imply
2131,import
2132,importance
2133,important
2134,impose
2135,impossible
2136,impressed
2137,impression
2138,impressive
2139,improve
2140,improvement
2141,inc
2142,inc_line
2143,inch
2144,incident
2145,include
2146,income
2147,incorporate
2148,incorrect
2149,increase
2150,incredibly
2151,indeed
2152,independence
2153,independent
2154,index
2155,indian
2156,indicate
2157,indicates
2158,indication
2159,individual
2160,industrial
2161,industry
2162,inevitable
2163,inexpensive
2164,infant
2165,infection
2166,inferior
2167,influence
2168,info
2169,inform
2170,information
2171,inhabitant
2172,inherent
2173,inherently
2174,initial
2175,initially
2176,initiate
2177,initiative
2178,injured
2179,injury
2180,inning
2181,innocent
2182,input
2183,inquiry
2184,inreplyto
2185,insane
2186,insert
2187,inside
2188,insight
2189,insist
2190,inspire
2191,instal
2192,install
2193,installation
2194,instance
2195,instead
2196,institute
2197,institute_technology
2198,institution
2199,instruction
2200,instrument
2201,insult
2202,insurance
2203,insurance_company
2204,insure
2205,int
2206,integrate
2207,integration
2208,intel
2209,intellectual
2210,intelligence
2211,intelligent
2212,intend
2213,intent
2214,intention
2215,interaction
2216,interactive
2217,interest
2218,interested
2219,interface
2220,interfere
2221,interference
2222,interior
2223,internal
2224,international
2225,internet
2226,interpret
2227,interpretation
2228,interrupt
2229,intersection
2230,interview
2231,introduce
2232,introduction
2233,invade
2234,invalid
2235,invasion
2236,invent
2237,investigate
2238,investigation
2239,investigator
2240,investment
2241,investor_packet
2242,invite
2243,involve
2244,involvement
2245,involves
2246,io
2247,iq
2248,ir
2249,ira
