,Text,Label
12,th_qtr loss shr loss ct v loss three ct net loss v loss rev_mln v mln month shr loss ct v profit ct net loss v profit rev_mln v mln note net loss th_qtr include_charge restructuring mln dlrs tax ct share net loss include_tax mln dlrs ct share reuter,earn
13,chemlawn_chem rise hope high bid chemlawn corp could attract high bid dlrs per_share offer waste_management inc wall_street arbitrageur say share chemlawn shot mln company mln share change hand late afternoon company could go time cash_flow dlrs maybe dollar depend whether compete bidder arbitrageur say waste_management tender_offer announce opening today expires march surprise say chemlawn spokeswoman company board held regularly_schedule meeting today discuss waste_management announcement say statement expect certain would ready unable say prior contact waste_management chemlawn official think resist say analyst ball inc company like surprise attack would arbitrageur point difficult resist tender_offer share cash say chemlawn could white want acquire waste_management analyst snyder say company l_p inc example company could interested chemlawn two mln customer large u company involve application waste_management involve removal waste say chemlawn customer base could another company want capitalize strong residential commercial distribution system note high growth rate chemlawn share price mid stock rate growth slow say company profit concentrate fourth_quarter chemlawn earn dlrs per_share full_year dlrs fourth_quarter note chemlawn thousand individual offer garden care reuter,acq
14,brazil anti inflation plan inflation plan initially home abroad economy towards first amid soar price widespread shortage foreign payment crisis announce last february plan price fix value new currency end widespread economy bid halt country pct inflation rate within year plan collapse situation bad although inflation least economy work lead bank economist say plan accompany reversal foreign trade account brazil annual trade_surplus sufficient cover billion dlrs need service billion_dlr foreign_debt first nine_month seem target repeat monthly surplus average one billion dlrs export import increase avoid domestic shortage trade_surplus plunge mln dlrs october since average mln reuter,trade
15,agency report commission u government agency say daily operation report backlog enter canal early today next two_day expect due schedule transit end day backlog average wait time tomorrow super tanker regular vessel north hr south hr reuter,ship
16,america first mortgage set special payout america first guaranteed mortgage fund two say make special distribution ct per exchangeable unit include ct return capital ct income gain reuter,earn
17,emhart corp qtly_dividend qtly_div ct v ct_prior payable_march record_march nine reuter,earn
18,international cite strong prospect international_inc reporting operating loss january second_quarter say prospect balance fiscal_year remain good say order harris graphic subsidiary acquire june continue run strong pace six_month order rise pct correspond prior year period basis run mln dlrs backlog harris pct begin fiscal_year say international say old division expect benefit recent new decline value dollar research_development engineering expenditure fiscal mln dlr range company say allocate another mln dlrs capital_expenditure earlier_report fourth_quarter operating loss two ct share compare profit seven_ct share year_ago revenue rise mln dlrs mln dlrs reuter,earn
19,gulf barge freight rate call gulf barge freight rate firm outlook steady vessel gulf increase demand barge supply ship dealer say barge trade today st_louis merchant exchange call session versus yesterday quote include delivery week pct tariff bid offer next_week river ex chicago quote percentage_point next_week mississippi_river st_louis pct bid offer five point next_week ohio river south pct bid offer point station south chicago pct bid offer comparison march illinois ex chicago pct bid offer point march ohio river bid yesterday trade level pct offer march low mississippi_river memphis pct bid offer comparison may ex chicago pct bid offer comparison sept nov low mississippi_river memphis pct bid offer sept dec section pct bid offer comparison reuter,ship
20,gulf apply sell unit see gain gulf apply technology_inc say sell pipeline terminal operation unit mln dlrs record gain mln dlrs first_quarter add federal tax owe transaction offset operating loss reuter,earn
21,farmer group inc th_qtr net shr_ct v ct net v rev_mln v mln year shr dlrs v dlrs net v rev billion v mln avg_shrs v reuter,earn
22,co jan_net shr_ct v ct net v rev v avg_shrs mln v mln mths_shr dlrs v dlrs net v rev billion v billion avg shr mln v mln note late mths net include_gain ct per_share sale virginia service dominion resource_inc reuter,earn
23,inc buy undisclosed_amount inc say acquire inc custom high pressure process vessel energy industry say group company manufacture cool system oil_gas utility marine industry reuter,acq
24,corp set_quarterly dividend_qtly ct v eight_ct prior_pay april one record_march reuter,earn
25,financial_corp th_qtr net shr_ct v dlrs net v mln rev_mln v mln year shr_ct v dlrs net v mln rev_mln v mln note th_qtr yr amount include acquisition pct common formerly federal_saving loan_association january th_qtr yr net include net gain mln dlrs dlrs per_share exchange common pan america bank inc common corp merger company reuter,earn
26,philippine long_distance year net shr_primary peso v peso shr_dilute peso v peso qtly_div peso v peso net billion v mln rev billion v billion note_full name philippine long_distance telephone co figure quote philippine peso dividend_payable april_holder record_march exchange_rate day dividend declaration peso per dollar reuter,earn
27,liberty star equity fund initial div_qtly div five ct v n payable_april two record_march note dividend include special two ct per_share period begin fund operation three december reuter,earn
28,inc regular div_qtly div_ct v ct_prior pay_april record_april reuter,earn
29,corp raise dividend_qtly div two ct v ct pay march record_march reuter,earn
30,international increase qtrly annual ct v ct_prior annual b ct v ct_prior payable_april one record_march note_full name international_inc reuter,earn
31,inc regular_payout qtly_div three ct v three ct_prior pay march record february reuter,earn
32,inc year net shr dlrs v dlrs net v rev billion v billion note result include_extraordinary gain dlrs six ct share secondary share offering unit reuter,earn
33,investment_firm cut cyclops_cyl stake group affiliate new_york investment_firm say lower_stake cyclops_corp share pct_total outstanding_common stock share pct_filing security_exchange commission group_lead mutual share corp say sell cyclops common_share feb mln dlrs reuter,acq
34,corp th_qtr net shr profit three ct v loss three ct net profit v loss rev v year shr profit one_cent v loss ct net profit v loss rev_mln v mln avg_shrs v reuter,earn
35,meridian bancorp_inc set_regular payout_qtly div_ct v ct_prior pay_april one record_march reuter,earn
36,american_express see possible american_express co remain market_rumor would spinoff inc analyst say company may consider move market value stock american_express stock get lift rumor market calculate partially public shearson may good market value boost total value american_express rumor also accompany talk financial_service firm would split stock boost dividend american_express close new_york stock_exchange heavy volume american_express would stock activity analyst say comment company analyst meeting tuesday help fuel rumor announcement yesterday management change meeting company official say american_express stock undervalue fully reflect performance shearson accord analyst yesterday shearson say chief_operating officer lane add position president also create four new position chairman operating division analyst_speculate partial spinoff would make sense contrary one market_rumor total spinoff analyst however spinoff shearson would good since strong profit center american_express contribute pct earnings last_year think highly unlikely american_express go sell shearson say long question would well investment profitable security firm several analyst say american_express need cash might reason sell part strong asset others believe company could well consider option spin one rumor suggests sell pct market prudential_bache security say believe american_express could consider partial spinoff past shearson profitable would big premium market place shearson book_value mln dlr range shearson market place would_probably worth three dlrs term market say analyst say american_express could use capital since plan expand internal growth plan take capital want stock reflect realistic valuation enhance ability make kind road say e_f hutton_group analyst michael lewis outline fact invest heavily future go heavily international say lewis acquisition divestiture along way say lewis say american_express reduce exposure brokerage business sell stock might well reflect asset travel related service business could find true water mark exposure brokerage value component could high multiple constitute high percentage total operating earnings company say lewis say shearson contribute mln tax operating earnings mln dlrs reuter,acq
37,liberty star usa set_initial payout liberty star equity fund say declare_initial dividend five ct per_share payable_april two shareholder_record march say dividend include quarterly_dividend three ct share special payout two ct share cover period november three fund begin operation december fund say quarterly_dividend rate may fluctuate future reuter,earn
38,see first_quarter earnings inc say price pressure steel product particularly u recent increase value canadian dollar expect result first_quarter earnings say subsequent quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier_report profit rise mln dlrs one mln dlr extraordinary_gain mln dlrs previous_year say demand company product continue high_level sale expect show growth revenue last_year rise billion dlrs billion dlrs reuter,earn
39,u grain fall week u grain total car week end_february pct previous_week pct correspond week year_ago association american railroad report grain mill product week total car pct previous_week pct week year_earlier association say reuter,grain
40,hong_kong stake pct industrial_equity pacific_ltd hong_kong investment_firm say raise_stake corp share pct_total outstanding_common stock share pct_filing security_exchange commission industrial_equity brierley_investment ltd publicly_held new_zealand company say bought common_share feb mln dlrs first disclose stake earlier_month say bought stock investment_purpose reuter,acq
41,industry_inc th_qtr shr loss v profit ct net loss mln v profit mln rev_mln v mln year shr loss dlrs v profit dlrs net loss mln v profit mln rev_mln v mln reuter,earn
42,diamond_shamrock cut crude price diamond_shamrock corp say effective_today cut contract_price crude_oil dlrs barrel reduction price west_texas intermediate dlrs barrel say price reduction today make light fall oil product price weak crude_oil market company spokeswoman say late line u oil company cut contract post_price last two_day cite weak oil market reuter,crude
43,corp approves merger corp say shareholder_approve merger wholly_own subsidiary electric_co term merger shareholder_receive share stock share reuter,acq
44,northern telecom proposes two one stock_split,earn
45,industry see profit industry_inc say expect return_profitability earlier report net loss mln dlrs year_end december compare profit mln dlrs year_earlier prepared statement company say swing operating result due primarily steep decline sale product mln dlrs mln dlrs say change single product company diversified organization four major acquisition last_year product new acquisition new expect enable return_profitability say annual toy fair earlier_month vice_president say analyst project earnings ct share sale mln dlrs reasonable reuter,earn
46,gulf apply technology sell unit gulf apply technology_inc say sell subsidiary engage pipeline terminal operation mln dlrs company say sale subject_certain post closing adjustment explain reuter,acq
47,investment group raise stake group affiliate base investment_firm lead fundamental management corp say raise_stake industry corp share pct_total pct_filing security_exchange commission group say bought common_share jan feb dlrs group say may buy share plan study operation may recommend management make change operation fundamental management recently elect board reuter,acq
48,gao likely show costly cash study grain certificate due shortly government accounting office gao could show certificate cost government pct cash administration industry_source say analysis gao obtain office management budget suggests certificate cost cash payment gao official told_reuters gao prepare certificate study specific request sen r former_chairman committee report focus cost certificate compare cash schedule release mid march cost certificate say gao source depends program impact usda loan program gao certificate encourage loan entry cause loan net cost program would go however determine certificate cause government grain decrease cost effect certificate would less gao likely suggest whether slow expand gao official say negative report certificate fuel fire certificate weigh heavily least increase agricultural say say expansion program usda remains commit reuter,grain
49,inc th_qtr net shr profit ct v loss seven_ct net profit v loss rev_mln v year shr profit five ct v profit ct net profit v profit rev_mln v mln avg_shrs mln v mln note year include week reuter,earn
50,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
51,page petroleum_ltd year loss shr loss dlrs v loss dlrs net loss mln v loss mln rev_mln v mln note net include nine mln dlr extraordinary loss oil_gas writedowns foreign_exchange loss v yr_ago loss mln dlrs reuter,earn
52,communication group inc year net period_end december shr_ct v ct net v rev v reuter,earn
53,product corp quarterly div_qtly div ten ct v ten ct pay_april record_march reuter,earn
54,opec may meet firm price analyst opec may force meet schedule june session production cut agreement organization want halt current slide oil_price oil industry_analyst say movement high oil_price never easy opec thought may need emergency meeting sort problem say daniel director energy research associate analyst oil industry_source say problem opec face excess oil supply world oil market opec problem price problem production issue must address way say paul oil analyst salomon_brother inc say market earlier optimism opec ability keep production control give way outlook organization must address soon wish regain initiative oil_price analyst uncertain even emergency meeting would address problem opec_production mln bpd_quota set last_december opec buyer market quota fix_price set differential say regional manager one major oil company condition name market try add david mideast report expect opec meet june although immediately however optimistic opec address principal problem meet try take_advantage winter demand sell oil late march april demand say say opec unlikely anything reiterate agreement keep output mln bpd analyst say next two month critical opec ability hold together price output opec must hold pact next six eight week since buyer come back market say petroleum analysis ltd new_york university energy environment policy center say demand opec oil rise first_quarter may prompt excess production demand opec oil clearly mln bpd probably closer mln bpd high see characterize opec meeting demand current production told_reuters reuter,crude
55,cenergy report th_qtr net profit cenergy corp report_fourth quarter net_income dlrs seven_ct per_share revenue mln dlrs year report net loss mln dlrs ct per_share result writedowns book_value oil_gas property first two quarter revenue mln dlrs follow company fiscal_year end_march change year_end nine_month end_dec report loss mln dlrs dlrs per_share revenue mln dlrs say result writedowns oil_gas property year_end march cenergy report net_income dlrs ct per_share revenue mln dlrs company say reserve year fell five mln barrel mln barrel oil cubic_foot gas say reserve available produce price recover reuter,earn
56,northern telecom ltd split two one stock_split pay_may note split subject_approval shareholder april annual_meeting company also say increase dividend post_split share six ct five ct reuter,earn
57,stock repurchase corp say board_authorize purchase time time significant portion pct convertible_subordinate debenture february say outstanding mln dlrs principal_amount company also say plan redeem debenture june eight also quarterly_dividend ct per_share common payable_may one shareholder_record april reuter,earn
58,group inc th_qtr loss shr loss six ct v available net loss v profit rev v year shr loss ct v loss nine ct net loss v loss rev_mln v mln reuter,earn
59,american regular div_qtly div three ct v three ct_prior pay_april three record_march reuter,earn
60,official stake data senior_official drexel_burnham lambert_inc told_security exchange_commission acquire share data management inc pct_total outstanding kenneth thomas senior_vice president investment los_angeles office retire university professor c thomas say bought_stake mln dlrs primarily investment_purpose say may buy stock sell stake depend market_condition plan seek_control company reuter,acq
61,nova win government husky deal nova canadian company own pct husky oil ltd say receive government_approval transaction union canada hold ltd would buy pct_stake husky nova say minister regional industrial expansion rule union purchase husky stake would result husky control non canadian company say ruling key condition complete deal union equally own hutchison ltd hong_kong electric holding_ltd agreement union husky become private company union nova hold pct stock nine pct husky would own relative li chairman hutchison five pct canadian_imperial bank reuter,acq
62,co january net oper_shr ct v ct oper_net mln v mln rev_mln v mln mths_oper shr dlrs v dlrs oper_net mln v mln rev billion v billion note mths_oper net_excludes extraordinary_gain mln dlrs ct per_share sale virginia service virginia power reuter,earn
63,financial get fed approval financial_corp say federal_reserve board_approve application acquire coastal bancorp portland say still need approval maine banking department reuter,acq
64,afg_industry inc afg quarterly_dividend qtly_div four_ct v four_ct pay_april record_march reuter,earn
65,inc year net oper_shr dlrs v dlrs oper_net v rev_mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale inc share v yr_ago loss mln dlrs dlrs shr reuter,earn
66,santa realty quarterly_dividend qtly_div ct v ct pay_april record_march santa realty enterprise_inc reuter,earn
67,liquid air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
68,marshall steel ltd year net oper_shr five ct v ct oper_net v rev_mln v mln note former name marshall inc result include_extraordinary gain dlrs ct per_share dlrs ct income_tax reduction reuter,earn
69,marshall steel detail gain unit sale marshall steel ltd formerly marshall inc say report mln dlr net gain tax year sale division sell effective january one reuter,earn
70,industry_inc th_qtr net oper_shr ct v ct oper_net v rev v avg_shrs v mths_oper shr_ct v ct oper_net v rev_mln v mln avg_shrs v note excludes_tax gain dlrs qtr year reuter,earn
71,resource_inc th_qtr net shr_ct v ct net v rev_mln v mln mths_shr dlrs v dlrs net v rev_mln v mln reuter,earn
72,sell unit corp say agree_principle sell alberta base co division inc ontario undisclosed_term division manufacture equipment reuter,acq
73,buy company groupe ltd say agree_buy pct groupe inc company product three mln dlrs reuter,acq
74,data inc year net shr_ct v ct net v rev_mln v mln note result include_extraordinary gain dlrs ct share dlrs ct share reuter,earn
75,texaco_canada cut crude price canadian ct bbl par grade canadian dlrs,crude
76,texaco_canada lower texaco_canada say lower contract_price pay crude_oil canadian ct barrel_effective today decrease brings company post_price hill light_sweet canadian dlrs_bbl texaco_canada last change crude_oil posting feb reuter,crude
77,reduces co say reduce contract_price crude_oil one dlr barrel_effective today decrease brings marathon post_price west_texas intermediate_west texas_sour dlrs_bbl south louisiana_sweet reduce dlrs_bbl company last change jan reuter,crude
78,george ltd year net shr dlrs v dlrs net mln v mln rev billion v billion reuter,earn
79,circuit system buy board maker circuit system_inc say bought stock industry_inc exchange share common follow exchange share circuit system stock outstanding holder pct outstanding stock circuit system say maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system say reuter,acq
80,mail mail rd_qtr jan_net shr_ct v ct net v rev v avg_shrs v nine_mths shr_ct v ct net v rev v reuter,earn
81,inc th_qtr jan loss shr loss ct v loss seven_ct net loss v loss rev_mln v mln year shr profit ct v profit ct net profit v profit rev_mln v mln avg_shrs v note per shr adjust stock_split july split may reuter,earn
82,corp th_qtr oper_net oper_shr profit six ct v loss two ct oper_net profit v loss rev v year oper_shr profit ct v loss two ct oper_net profit v loss rev_mln v mln note data include discontinue_operation th_qtr gain dlrs ct per shr th_qtr loss dlrs seven_ct per shr year loss dlrs dlrs per shr year loss dlrs ct per shr reuter,earn
83,houston_oil reserve study complete houston_oil trust say independent petroleum engineer complete annual study estimate trust future net revenue total prove reserve mln dlrs discount present value reserve mln dlrs base estimate trust say may money available cash_distribution unitholders remainder year say estimate reflect decrease pct net reserve revenue pct discount present value compare study make reuter,crude
84,restaurant inc th_qtr loss shr loss dlrs v loss eight_ct net loss v loss rev_mln v mln year shr loss dlrs v profit four_ct net loss v profit rev_mln v mln note include non_recur charge dlrs th_qtr dlrs year reserve restaurant reuter,earn
85,avery set two one stock_split avery say board two one stock_split increase quarterly_dividend plan offer four mln share common_stock company say stock_split effective_march distribution one additional share shareholder_record march say quarterly_cash dividend ct per_share split share pct increase ct per_share split avery say register security_exchange commission offer four mln additional common_share use_proceeds repay_debt finance recent acquisition reuter,earn
86,japan expect cut_base rate state body japan expect cut_base lending_rate state financial_institution pct part recent pact major_industrial nation paris finance_ministry source_say say cut_base revision trust fund bureau law approve parliament march abolish pct minimum interest_rate deposit bureau bureau channel fund government financial_institution public work official say base_lending rate state body japan development bank people finance corp finance corporation local public enterprise usually move tandem long_term prime_rate source_say however impossible follow last cut pct pct january trust fund bureau rate set pct ministry abolish minimum rate introduce market related one resolve problem stimulate_domestic economy say tuesday ministry allow long_term banker cut_prime record low pct_effective february move suggest reach_agreement use bureau saving system post_telecommunication ministry japan ministry health source_say ministry try determine market rate consider set bureau deposit rate say coupon rate new year government bond minus percentage_point choice add reuter,interest
87,cut interest certificate say annual coupon rate payable_march two issue long_term would cut four percentage_point compare rate march coupon rate year certificate mature march fall pct pct rate year issue mature march would fall pct pct treasury also cut point six monthly coupon payable september six issue mature september september issue carry term five seven year coupon rate pct september compare pct march reuter,interest
88,kuwait say plan talk kuwait oil_minister remark publish today say plan meeting review oil policy recent weakness world oil_price sheikh_ali quote local say none opec_member ask meeting deny kuwait pump quota barrel_crude daily bpd set self impose production limit nation organisation trader analyst international oil market estimate opec_produce one mln bpd_ceiling mln bpd agree geneva last_december name kuwait united_arab emirate along much small producer ecuador among produce_quota kuwait say pump mln bpd rumour base report say kuwait ability exceed share kuwait ability minister say sheikh_ali say kuwait ability produce mln bpd sell quota official price country suffer difficulty marketing share mean kuwait say refer apparently gulf_state qatar industry_source say sell less bpd bpd_quota buyer resist official price restore opec last_month pegged dlrs per barrel price new_york last_week drop low level year almost three dollar three_month high dollar barrel sheikh_ali also deliver challenge international oil company declare kuwait sell official price charge official price dlrs barrel lose custom say elaborate however kuwait guaranteed market oil local international refining facility distribution network abroad add reaffirm plan meeting march opec postpone start april request certain body member energy_minister say last wednesday country want opec assign low official price crude seek talk month opec pricing committee refer pressure oil company opec_member apparent reference difficulty face qatar say expect pressure continue march april expect situation would later improve reuter,crude
89,indonesia see economic change indonesia appear near political measure deregulate protect economy say new report counter fall oil revenue government launch series measure past nine_month boost export outside oil sector attract new investment indonesia asian member opec lead primary commodity producer severely hit last_year fall world oil_price force currency pct september report say president_suharto government appear divide direction lead economy appear near regard deregulation investment import report say primarily ass indonesia agricultural sector also review country general economic performance say many government official adviser recommend equally strong pressure halt move group strongly favour import economy report say indonesia economic change welcome world bank international banker step though say crucial area economy like plastic steel remain highly protect monopoly three set measure announce since last may area foreign investment reduce trade restriction liberalise import report say indonesia economic_growth calendar probably zero economy may even contract bit low rate growth report note indonesia large country asia million face april report hold little hope improvement economic outlook early indication point slightly positive growth rate exceed one pct economic activity continue suffer due sharp_fall export earnings petroleum industry growth non oil sector low weak domestic_demand couple excessive plant capacity real decline construction trade reduce level growth agriculture report state banker say continuation present economic reform crucial government get international lending need new world bank loan mln dlrs last_month balance_payment support give partly help government reform bank say reuter,crude
90,saudi riyal deposit rate remain firm saudi riyal interbank deposit steady yesterday high_level market trader say reluctant take new position uncertainty whether opec succeed halt current decline oil_price oil industry_source say yesterday several gulf_arab producer difficulty sell oil official opec price kuwait say plan emergency meeting member organisation traditional sunday trading due european weekend also contribute lack market activity spot next one week rate put pct quote range seven six yesterday one three six_month deposit quote unchanged pct respectively spot riyal firmer dollar quote yesterday reuter,crude
91,qatar budget fiscal gulf oil state qatar recover slightly last_year decline world oil_price announce first budget since early project deficit billion_riyal deficit compare shortfall billion_riyal last publish budget statement outline budget fiscal_year begin today finance petroleum abdul_aziz say government expect spend billion_riyal period project expenditure budget billion_riyal abdul_aziz say government revenue would billion_riyal pct project revenue billion government fail publish budget due oil revenue abdul_aziz say year government decide limit expenditure month one previous fiscal_year allocation minus pct urge head government department public institution help government expenditure say budget shortfall would cover abdul_aziz say plan limit expenditure take order relieve burden place country foreign reserve add billion_riyal allocate major project include housing public building social service health education transport communication water industry agriculture figure reveal expenditure defence security also projection oil revenue qatar opec_member output_ceiling barrel_per day abdul_aziz say expectation positive sign regard oil_price trend among opec determination protect help u make reasonable estimate come year revenue basis assign quota reuter,crude
92,gulf bond stock market lag behind say gulf money_market grown well past decade bond stock market remain large extent lag behind gulf international bank say bank economist henry say review gulf capital market investor traditional investment vehicle real_estate foreign_currency bank account great financial need couple diversified capital market instrument change disclosure requirement company account say study review capital market three category money_market stock bond market say gulf_state make great use short_term money_market instrument bank region float various underwriting facility bond stock market remain large extent lag behind say debt region still raise syndicate loan bank facility company make use stock bond_issue kuwait official stock_exchange gulf nation yet establish exchange financial surplus gulf government actively pursue way develop capital market set domestic stock_exchange say say recession stem slide oil_price clearly development capital market region addition family firm reluctant go_public financial among investor still lack investment analysis corporate reporting standard lack depth sharp_fall share price early prompt investor hold share hop recovery say absence commercial law gulf country authority apparent adopt financial also hamper capital market call clearly define law incorporation joint stock company flotation debt instrument say capital market instrument make available citizen institution state qatar oman saudi_arabia united_arab move take direction bahrain allow gcc national pct company say gulf money_market receive great depth introduction treasury_bill offering bahrain expansion security repurchase regulation saudi_arabia add bond market speak saudi_arabia qatar oman uae last saudi riyal bond_issue bahrain plan official stock_exchange trading saudi_arabia formal exchange qatar oman uae appear say reuter,money-fx
93,saudi_arabia commitment opec pact saudi_arabian oil_minister hisham_nazer reiterate kingdom commitment last_december opec accord boost world oil_price stabilise market official saudi press agency spa say ask agency recent fall free market oil_price nazer say saudi_arabia fully adhere accord never sell oil_price price circumstance nazer quote spa say recent pressure free market price may end northern winter season market saudi_arabia main december accord opec agree low total output_ceiling pct mln barrel_per day_bpd return fix_price around dlrs barrel agreement follow year oil market saw price slump dlrs barrel mid dlrs late free market price currently dlrs nazer quote spa say saudi_arabia accord show clearly oil market say contact among member opec show want stick accord opec lukman also nigerian oil_minister say group plan stick pricing agreement aware negative force try operation market satisfied fundamental exist stable market_condition say kuwait oil_minister sheikh_ali say remark publish emirate plan meeting review price trader analyst international oil market estimate opec_produce one mln bpd mln ceiling name kuwait united_arab emirate along much small producer ecuador among produce_quota sheikh_ali deny kuwait produce reuter,crude
94,zambia retain currency auction say zambia retain foreign_exchange auction system despite suspension since january president kenneth say run away auction abolish told_reuters interview say system would current talk world bank international_monetary fund hop would back fresh foreign aid fund dismiss central_bank statement new auction system would use allocate foreign_exchange private bidder fix exchange_rate say auction system government shortage foreign_exchange meet demand suspend kwacha rapid devaluation strong fluctuation make almost impossible government private_sector say weekly foreign_exchange auction begin october kwacha fell dollar month january government two month pay foreign_currency auction suspend replace fix exchange_rate nine kwacha dollar reuter,money-fx
95,nippon steel affiliate consider merger steel co_ltd steel co_ltd affiliate nippon consider merger company spokesman say steel own pct nippon steel own pct nippon expect decide end_march say firm struggle loss cause recession steel industry steel current loss estimate billion_yen year_end march billion loss year_earlier spokesman say firm employ worker steel worker give forecast year_end march industry_source say expect company show current loss five billion_yen compare billion loss reuter,acq
96,japan february interim trade_surplus jump japan custom clear trade_surplus first day february jumped billion dlrs billion year_earlier finance_ministry say february interim surplus sharply mln dlr surplus january period export rise pct year_earlier first day february billion import fell pct billion average dollar_yen rate export import export import year_earlier reuter,trade
97,saudi february crude output put mln bpd saudi crude_oil output last_month fell average mln barrel_per day_bpd mln bpd january gulf oil source_say say export terminal gulf fell average mln bpd last_month mln january low customer drop much small expect gulf export rally fourth week february mln bpd mln third week source_say production figure_include neutral_zone output sale float storage generally consider part country output opec purpose saudi_arabia opec_quota mln bpd production restraint scheme approve nation group last_december back new official oil_price average dlrs barrel source_say two jump export last_week appear result buyer lift february month end last_week high export level appear show continued support official opec price saudi_arabia main crude customer four ex partner source_say four exxon_corp xon mobil texaco inc_tx chv sign long_term agreement last_month buy saudi crude dlrs barrel however source_say real test saudi_arabia ability sell crude official price weak market come month demand petroleum product traditionally spot_price fall recent week one dlr opec level saudi_arabian oil_minister hisham_nazer yesterday reiterate kingdom commitment december opec accord say would never sell official price source_say total saudi refinery fell slightly february average mln bpd mln january cut export refinery put crude_oil export bpd last_month compare zero january bahrain refinery neutral_zone production remain steady around bpd reuter,crude
98,japan forecast profit fall nippon telegraph telephone corp expect profit fall billion_yen year_end march project billion year company say total sale period expect rise billion_yen project billion year say business operation plan submit post_telecommunication ministry say plan make capital investment billion_yen include billion research_development total billion year spokesman say increase_competition new telecommunication field effect sale tax schedule introduce next january major project decrease profit japanese telecommunication industry deregulate reuter,earn
99,china sign world bank loan port china sign mln dlr loan agreement world bank partly finance new annual capacity mln_tonne mln_tonne year capacity port new china news_agency say china provide mln project chinese company bid firm seven country foundation work say say new able handle ship tonne three handle container expansion enable port handle coke non metal mineral ore mining equipment first_time reuter,ship
100,shv say make tender_offer mln share ic_gas,acq
101,cheung_kong holding_ltd hk year shr h_k dlrs v final_div cent v make cent v net billion dlrs v mln note earnings_exclude extraordinary_gain mln dlrs v mln bonus_issue one four v nil share split four one dividend_payable june may reuter,earn
