,0
183,bet
184,bias
185,big
186,bike
187,bikers
188,bill
189,billboard
190,binary
191,bit
192,bit_image
193,bitmap
194,black
195,blame
196,block
197,blood
198,blow
199,blue
200,bm
201,bmw
202,board
203,bob
204,body
205,bomb
206,bond
207,book
208,booster
209,boot
210,border
211,born
212,bosnia
213,bosnian
214,bosnian_muslim
215,boston
216,bottom
217,bought
218,box
219,boy
220,brain
221,brake
222,branch
223,brave
224,break
225,brian
226,bright
227,bring
228,british
229,broke
230,broken
231,brother
232,brought
233,brown
234,bruce
235,btw
236,buck
237,budget
238,bug
239,build
240,building
241,built
242,bullet
243,bullock
244,bunch
245,burn
246,burning
247,burst
248,bus
249,business
250,buying
251,byte
252,cable
253,cage
254,calculation
255,california
256,call
257,calm
258,camera
259,camp
260,campaign
261,canada
262,candidate
263,cap
264,capability
265,capable
266,capture
267,car
268,card
269,cardinal
270,care
271,career
272,careful
273,carry
274,case
275,catch
276,catcher
277,category
278,caucasus
279,caught
280,cause
281,cd
282,center
283,center_policy
284,central
285,centre
286,century
287,certain
288,certainly
289,chain
290,chance
291,change
292,chapter
293,character
294,charge
295,cheap
296,cheaper
297,check
298,chemical
299,chicago
300,chief
301,child
302,chip
303,choice
304,choose
305,christian
306,church
307,circle
308,circumstance
309,citizen
310,city
311,city_party
312,civil
313,civilian
314,claim
315,claimed
316,clark
317,class
318,clean
319,clear
320,clearly
321,clemens
322,client
323,close
324,closer
325,cloud
326,club
327,clutch
328,co
329,coat
330,code
331,cold
332,collaborator
333,collection
334,college
335,color
336,colour
337,column
338,comet
339,command
340,commander
341,comment
342,commercial
343,commercial_space
344,committee
345,common
346,communication
347,community
348,company
349,compare
350,comparison
351,compgraphics
352,complete
353,completely
354,complex
355,component
356,compression
357,computer
358,computer_graphic
359,concept
360,concern
361,concerned
362,conclusion
363,condition
364,conference
365,conflict
366,congress
367,connection
368,consideration
369,consistent
370,constant
371,constitution
372,construction
373,contact
374,contains
375,content
376,continue
377,continued
378,contract
379,contrast
380,contribution
381,control
382,conversion
383,convert
384,converter
385,cool
386,cooperation
387,coordinate
388,cop
389,copy
390,core
391,corner
392,corp
393,corporation
394,corps
395,correct
396,correctly
397,cost
398,council
399,count
400,country
401,couple
402,course
403,court
404,courtyard
405,cover
406,coverage
407,craft
408,craig
409,create
410,creation
411,credit
412,crew
413,crime
414,criminal
415,cross
416,crowd
417,cruelty
418,cry
419,cub
420,culture
421,curious
422,current
423,current_version
424,currently
425,curve
426,custom
427,customer
428,cut
429,cview
430,cyprus
431,da
432,daily
433,damage
434,damn
435,dangerous
436,dark
437,data
438,database
439,date
440,daughter
441,dave
442,david
443,day
444,dc
445,dcx
446,de
447,dead
448,deal
449,dealer
450,death
451,debate
452,dec
453,decade
454,december
455,decent
456,decide
457,decision
458,deep
459,default
460,defend
461,defense
462,defensive
463,define
464,definitely
465,definition
466,degree
467,delta
468,demand
469,demo
470,democracy
471,demonstration
472,department
473,depends
474,describe
475,described
476,description
477,design
478,desire
479,destroyed
480,destruction
481,detail
482,detailed
483,determine
484,developed
485,development
486,device
487,die
488,difference
489,different
490,difficult
491,digital
492,direct
493,direction
494,directly
495,director
496,directory
497,disagree
498,discus
499,discussion
500,disk
501,display
502,distance
503,distribution
504,district
505,division
506,do
507,doctor
508,document
509,documentation
510,dod
511,dodger
512,dog
513,dollar
514,door
515,double
516,doubt
517,dozen
518,dr
519,drag
520,draw
521,dream
522,drive
523,driven
524,driver
525,dro
526,drop
527,due
528,dust
529,duty
530,dynamic
531,earlier
532,early
533,earth
534,easily
535,east
536,eastern
537,easy
538,eat
539,economic
540,ed
541,edge
542,edition
543,editor
544,education
545,educational
546,effect
547,effective
548,effort
549,eg
550,egypt
551,election
552,electronic
553,element
554,elia
555,else
556,email
557,email_address
558,empire
559,end
560,enemy
561,energy
562,engine
563,engineer
564,engineering
565,english
566,enjoy
567,enough
568,enter
569,entire
570,entirely
571,entry
572,environment
573,equal
574,equation
575,equipment
576,era
577,error
578,escape
579,especially
580,essentially
581,et
582,etc
583,ethnic
584,europe
585,european
586,even
587,event
588,eventually
589,ever
590,everybody
591,everyone
592,everything
593,evidence
594,exact
595,exactly
596,example
597,excellent
598,excuse
599,exist
600,existence
601,exists
602,expensive
603,experience
604,experiment
605,expert
606,explain
607,exploration
608,explorer
609,extension
610,extensive
611,extra
612,extreme
613,extremely
614,eye
615,face
616,facility
617,fact
618,factor
619,fail
620,failure
621,fair
622,fairly
623,fall
624,false
625,family
626,fan
627,faq
628,far
629,fast
630,faster
631,fate
632,father
633,fault
634,favor
635,favorite
636,fax
637,fear
638,feature
639,february
640,federal
641,fee
642,feel
643,felt
644,field
645,fielder
646,fielding
647,fifth
648,fight
649,figure
650,file
651,file_format
652,fill
653,film
654,filter
655,final
656,finally
657,fine
658,finish
659,fire
660,firm
661,first
662,fit
663,fix
664,flame
665,flat
666,flew
667,flight
668,floor
669,flow
670,fly
671,flyby
672,folk
673,font
674,food
675,foot
676,force
677,foreign
678,forget
679,forgot
680,form
681,format
682,former
683,formula
684,forum
685,forward
686,found
687,foundation
688,fourth
689,fractal
690,frame
691,france
692,frank
693,free
694,free_jpeg
695,freedom
696,french
697,frequently
698,friday
699,friend
700,front
701,ftp
702,ftp_site
703,fuel
704,full
705,fully
706,fun
707,function
708,fund
709,funding
710,funny
711,furthermore
712,future
713,galaxy
714,galileo
715,game
716,gamma
717,gamma_ray
718,gant
719,gas
720,gayane
721,gaza
722,gear
723,general
724,generally
725,generation
726,genocide
727,geometry
728,george
729,gerard
730,german
731,germany
732,giant
733,gif
734,gif_file
735,gif_image
736,gifs
737,girl
738,gl
739,global
740,goal
741,god
742,gold
743,good
744,gopher
745,gotten
746,government
747,grab
748,grant
749,graph
750,graphic
751,grass
752,gravity
753,great
754,greatly
755,greece
756,greek
757,greek_government
758,grip
759,ground
760,group
761,guarantee
762,guess
763,guide
764,guilty
765,gun
766,guy
767,hacker
768,hair
769,half
770,hall
771,hand
772,handle
773,happens
774,happy
775,hard
776,hardly
777,hardware
778,hate
779,head
780,header
781,hear
782,heard
783,heart
784,heat
785,heavy
786,height
787,held
788,helicopter
789,hell
790,hello
791,helmet
792,help
793,helpful
794,henrik
795,hey
796,hi
797,high
798,highly
799,highway
800,hill
801,hip
802,hirschbeck
803,historical
804,history
805,hit
806,hitter
807,hold
808,hole
809,holocaust
810,home
811,homeland
812,homer
813,honda
814,hope
815,hopefully
816,horrible
817,hospital
818,host
819,hot
820,hour
821,house
822,houston
823,however
824,hp
825,hr
826,hst
827,huge
828,human
829,human_right
830,hundred
831,hurt
832,husband
833,ibm
834,ice
835,icsuciedu
836,idea
837,idle
838,ie
839,ignorant
840,ignore
841,igor
842,ii
843,image
844,image_format
845,image_manipulation
846,image_processing
847,image_quality
848,imagine
849,imho
850,immediately
851,impact
852,implementation
853,important
854,impossible
855,improvement
856,inc
857,incident
858,include
859,increase
860,indeed
861,independence
862,independent
863,index
864,individual
865,industry
866,info
867,information
868,inhabitant
869,initial
870,injured
871,injury
872,inning
873,innocent
874,input
875,instance
876,instead
877,institute
878,instrument
879,insurance
880,integration
881,intelligence
882,interactive
883,interest
884,interested
885,interface
886,internal
887,international
888,internet
889,intersection
890,interview
891,invasion
892,investigation
893,investigator
894,investment
895,ira
896,iran
897,iranian
898,iraq
899,iraqi
900,irgun
901,isbn
902,islam
903,islamic
904,island
905,israel
906,israeli
907,issue
908,istanbul
909,item
910,jacket
911,james
912,january
913,japan
914,jay
915,jerusalem
916,jew
917,jewish
918,jfif
919,jim
920,job
921,joe
922,john
923,johnson
924,join
925,joint
926,joke
927,journal
928,journalist
929,jpeg
930,jpeg_file
931,jpl
932,judge
933,july
934,june
935,jupiter
936,justice
937,karabagh
938,karabakh
939,karina
940,kept
941,key
942,kg
943,kid
944,kill
945,kilometer_mile
946,kind
947,king
948,km
949,knew
950,knife
951,know
952,knowledge
953,kurd
954,kuwait
955,kuwaiti
956,la
957,lab
958,laboratory
959,lack
960,land
961,lander
962,lane
963,language
964,large
965,larson
966,last
967,last_week
968,last_year
969,late
970,later
971,launch
972,launcher
973,law
974,lay
975,lead
976,leader
977,leadership
978,league
979,lean
980,learn
981,least
982,lebanese
983,lebanon
984,left
985,leg
986,legal
987,legitimate
988,length
989,less
990,let
991,letter
992,level
993,library
994,license
995,lie
996,life
997,lift
998,light
999,likely
1000,limit
1001,limited
1002,line
1003,linear
1004,link
1005,liquid
1006,list
1007,listen
1008,listing
1009,literature
1010,little
1011,live
1012,living
1013,load
1014,local
1015,location
1016,lock
1017,log
1018,logic
1019,london
1020,long
1021,long_time
1022,longer
1023,look
1024,lopez
1025,los_angeles
1026,loss
1027,lot
1028,love
1029,low
1030,luck
1031,lucky
1032,lunar
1033,lyuda
1034,mac
1035,machine
1036,macintosh
1037,magazine
1038,magellan
1039,mail
1040,main
1041,mainly
1042,maintain
1043,major
1044,major_league
1045,majority
1046,mamma
1047,man
1048,management
1049,manager
1050,manipulation
1051,manner
1052,manual
1053,many
1054,many_people
1055,map
1056,mapping
1057,mar
1058,march
1059,marina
1060,mariner
1061,mark
1062,market
1063,mass
1064,massacre
1065,material
1066,matter
1067,maximum
1068,maybe
1069,mean
1070,meaning
1071,meant
1072,measure
1073,measurement
1074,mechanism
1075,medical
1076,medium
1077,meet
1078,meeting
1079,member
1080,membership
1081,memory
1082,men
1083,mention
1084,menu
1085,mercury
1086,merely
1087,message
1088,met
1089,meter
1090,method
1091,mets
1092,michael
1093,middle
1094,middle_east
1095,mike
1096,mile
1097,military
1098,mind
1099,mine
1100,minimum
1101,minister
1102,ministry
1103,minor
1104,minority
1105,minute
1106,mirror
1107,missile
1108,mission
1109,mistake
1110,mob
1111,mode
1112,model
1113,modern
1114,module
1115,moment
1116,monday
1117,money
1118,monitor
1119,month
1120,moon
1121,moral
1122,morning
1123,morris
1124,moscow
1125,moslem
1126,mosque
1127,mostly
1128,mother
1129,motion
1130,motor
1131,motorcycle
1132,mountain
1133,move
1134,movement
1135,movie
1136,mr
1137,msdos
1138,much
1139,multiple
1140,murder
1141,museum
1142,music
1143,muslim
1144,muslim_people
1145,muslim_population
1146,name
1147,nasa
1148,nation
1149,national
1150,nationality
1151,native
1152,natural
1153,nature
1154,nazi
1155,nearby
1156,nearly
1157,necessarily
1158,necessary
1159,need
1160,negative
1161,negotiation
1162,neighbor
1163,net
1164,network
1165,never
1166,new
1167,new_york
1168,news
1169,newsgroup
1170,newsgroups
1171,newspaper
1172,next
1173,next_year
1174,nice
1175,nick
1176,night
1177,nl
1178,nobody
1179,noise
1180,none
1181,normal
1182,north
1183,northern
1184,note
1185,nothing
1186,notice
1187,november
1188,nt
1189,nt_seem
1190,nt_understand
1191,nt_want
1192,nuclear
1193,number
1194,numerous
1195,ny
1196,object
1197,objective
1198,observation
1199,observatory
1200,obvious
1201,obviously
1202,occupation
1203,oclock
1204,october
1205,offense
1206,offensive
1207,offer
1208,office
1209,officer
1210,official
1211,often
1212,oh
1213,oil
1214,ok
1215,okay
1216,old
1217,one
1218,online
1219,open
1220,operation
1221,operator
1222,opinion
1223,opportunity
1224,opposite
1225,option
1226,orbit
1227,orbital
1228,orbiter
1229,order
1230,organization
1231,origin
1232,original
1233,originally
1234,others
1235,otherwise
1236,ottoman
1237,ottoman_empire
1238,outline
1239,output
1240,overall
1241,owner
1242,p_first
1243,package
1244,page
1245,paid
1246,pain
1247,paint
1248,palestine
1249,palestinian
1250,paper
1251,paragraph
1252,parallel
1253,parameter
1254,parent
1255,paris
1256,park
1257,part
1258,particle
1259,particular
1260,particularly
1261,party
1262,pas
1263,passenger
1264,past
1265,pat
1266,patch
1267,path
1268,paul
1269,pay
1270,payload
1271,pc
1272,peace
1273,people
1274,percent
1275,percentage
1276,perfect
1277,perfectly
1278,perform
1279,performance
1280,perhaps
1281,period
1282,person
1283,personal
1284,personally
1285,pete
1286,peter
1287,phase
1288,phigs
1289,philadelphia
1290,phillies
1291,phone
1292,photo
1293,photograph
1294,physic
1295,physical
1296,pick
1297,picked
1298,picture
1299,piece
1300,pilot
1301,pioneer
1302,pipe
1303,pitch
1304,pitcher
1305,pixel
1306,place
1307,plain
1308,plan
1309,plane
1310,planet
1311,planetary
1312,planning
1313,plant
1314,plastic
1315,plate
1316,platform
1317,play
1318,played
1319,player
1320,please
1321,please_email
1322,please_send
1323,plo
1324,plot
1325,pluto
1326,pm
1327,po_box
1328,point
1329,police
1330,policy
1331,political
1332,politics
1333,polygon
1334,poor
1335,popular
1336,population
1337,port
1338,portable
1339,portion
1340,position
1341,positive
1342,possibility
1343,possible
1344,possibly
1345,post
1346,poster
1347,posting
1348,postscript
1349,potential
1350,pound
1351,pov
1352,power
1353,powerful
1354,pp
1355,practice
1356,prediction
1357,prefer
1358,prepared
1359,presence
1360,present
1361,presentation
1362,president
1363,press
1364,pressure
1365,pretty
1366,pretty_good
1367,prevent
1368,previous
1369,price
1370,primarily
1371,primary
1372,principle
1373,print
1374,printer
1375,prior
1376,prison
1377,prisoner
1378,private
1379,prize
1380,probably
1381,probe
1382,problem
1383,process
1384,processing
1385,produce
1386,product
1387,production
1388,professional
1389,professor
1390,professor_history
1391,profit
1392,program
1393,programmer
1394,progress
1395,project
1396,promise
1397,proof
1398,propaganda
1399,proper
1400,properly
1401,property
1402,proposal
1403,propulsion
1404,protect
1405,protection
1406,protest
1407,protocol
1408,prove
1409,provide
1410,province
1411,public
1412,public_domain
1413,publication
1414,pull
1415,purchase
1416,purpose
1417,push
1418,put
1419,quality
1420,quarter
1421,question
1422,quick
1423,quickly
1424,quicktime
1425,quite
1426,quote
1427,race
1428,racist
1429,radar
1430,radiation
1431,radio
1432,radius
1433,ran
1434,random
1435,range
1436,ranger
1437,rate
1438,rather
1439,ratio
1440,ray
1441,ray_tracer
1442,rayshade
1443,rbi
1444,reach
1445,reaction
1446,read
1447,reader
1448,reading
1449,ready
1450,real
1451,reality
1452,really
1453,rear
1454,reason
1455,reasonable
1456,recall
1457,receive
1458,recent
1459,recently
1460,recommend
1461,record
1462,red
1463,red_sox
1464,refer
1465,reference
1466,refugee
1467,regard
1468,region
1469,regular
1470,related
1471,relation
1472,relative
1473,relatively
1474,release
1475,relevant
1476,religion
1477,religious
1478,remain
1479,remote
1480,render
1481,repeat
1482,replacement
1483,reply
1484,report
1485,reporter
1486,representative
1487,republic
1488,request
1489,require
1490,requirement
1491,research
1492,resident
1493,resistance
1494,resolution
1495,resource
1496,respect
1497,response
1498,responsibility
1499,responsible
1500,rest
1501,result
1502,return
1503,review
1504,rgb
1505,rich
1506,ride
1507,rider
1508,right
1509,ring
1510,risk
1511,river
1512,road
1513,robert
1514,rock
1515,rocket
1516,roger
1517,role
1518,roll
1519,room
1520,rotation
1521,round
1522,routine
1523,rule
1524,rumor
1525,run
1526,runner
1527,russia
1528,russian
1529,russian_army
1530,sabo
1531,safe
1532,safety
1533,sale
1534,sample
1535,san_diego
1536,san_francisco
1537,sat
1538,satellite
1539,saturday
1540,saturn
1541,saw
1542,scale
1543,scan
1544,scene
1545,schedule
1546,school
1547,science
1548,scientific
1549,scientist
1550,scispace
1551,score
1552,scott
1553,screen
1554,search
1555,season
1556,seat
1557,second
1558,secret
1559,section
1560,security
1561,seem
1562,select
1563,selection
1564,self
1565,sell
1566,send
1567,send_email
1568,sense
1569,sent
1570,separate
1571,september
1572,sequence
1573,serb
1574,serbian
1575,serdar_argic
1576,series
1577,serious
1578,seriously
1579,serve
1580,server
1581,service
1582,session
1583,set
1584,settlement
1585,several
1586,sgi
1587,shape
1588,share
1589,shareware
1590,shell
1591,shift
1592,ship
1593,shit
1594,shop
1595,short
1596,shot
1597,show
1598,shut
1599,shuttle
1600,sick
1601,side
1602,siggraph
1603,sign
1604,signal
1605,significant
1606,similar
1607,simple
1608,simply
1609,simulation
1610,single
1611,sister
1612,sit
1613,site
1614,situation
1615,size
1616,sky
1617,slaughter
1618,slide
1619,slightly
1620,small
1621,smith
1622,smooth
1623,snow
1624,social
1625,society
1626,software
1627,solar
1628,solar_system
1629,soldier
1630,solid
1631,solution
1632,somebody
1633,somehow
1634,someone
1635,someone_else
1636,something
1637,sometimes
1638,somewhat
1639,somewhere
1640,son
1641,soon
1642,sorry
1643,sort
1644,sound
1645,source
1646,source_code
1647,south
1648,soviet
1649,sox
1650,space
1651,space_shuttle
1652,space_station
1653,spacecraft
1654,speak
1655,special
1656,specific
1657,specifically
1658,spectrum
1659,speech
1660,speed
1661,spend
1662,spent
1663,sphere
1664,split
1665,spoke
1666,sport
1667,spot
1668,spread
1669,spring
1670,square
1671,ssf
1672,ssto
1673,st
1674,st_louis
1675,stadium
1676,staff
1677,stage
1678,stand
1679,standard
1680,star
1681,start
1682,starter
1683,state
1684,state_israel
1685,statement
1686,station
1687,statistic
1688,stats
1689,status
1690,stay
1691,step
1692,steve
1693,stick
1694,still
1695,stock
1696,stone
1697,stood
1698,stop
1699,storage
1700,store
1701,story
1702,straight
1703,strange
1704,strategy
1705,street
1706,strike
1707,strong
1708,structure
1709,struggle
1710,student
1711,study
1712,stuff
1713,stupid
1714,style
1715,subject
1716,subscribe
1717,success
1718,successful
1719,suddenly
1720,suggest
1721,suggestion
1722,suit
1723,suite
1724,sumgait
1725,summary
1726,summer
1727,sun
1728,sunday
1729,supply
1730,support
1731,suppose
1732,sure
1733,surface
1734,surprise
1735,surprised
1736,survey
1737,survivor
1738,suspect
1739,switch
1740,syria
1741,syrian
1742,system
1743,ta
1744,table
1745,talk
1746,tank
1747,tape
1748,target
1749,tartar
1750,task
1751,tax
1752,teach
1753,teacher
1754,team
1755,tear
1756,technical
1757,technique
1758,technology
1759,telephone
1760,telescope
1761,television
1762,tell
1763,temperature
1764,ten
1765,tend
1766,term
1767,terrible
1768,territory
1769,terror
1770,terrorism
1771,terrorist
1772,test
1773,texas
1774,text
1775,texture
1776,thank
1777,thanks
1778,thanks_advance
1779,the
1780,theory
1781,therefore
1782,thing
1783,think
1784,third
1785,thomas
1786,thought
1787,thousand
1788,thread
1789,threat
1790,threw
1791,throw
1792,thrown
1793,thus
1794,ticket
1795,tie
1796,tiff
1797,tiger
1798,tight
1799,tim
1800,time
1801,tiny
1802,tire
1803,titan
1804,title
1805,today
1806,together
1807,told
1808,tom
1809,tonight
1810,tool
1811,toolkit
1812,top
1813,topic
1814,toronto
1815,torture
1816,total
1817,totally
1818,towards
1819,town
1820,track
1821,trade
1822,traffic
1823,training
1824,trajectory
1825,transfer
1826,transformation
1827,travel
1828,treaty
1829,trial
1830,triangle
1831,trick
1832,trip
1833,troop
1834,trouble
1835,truck
1836,true
1837,truly
1838,trust
1839,truth
1840,try
1841,tuesday
1842,turk
1843,turk_kurd
1844,turkey
1845,turkish
1846,turkish_genocide
1847,turkish_government
1848,turkiye
1849,turn
1850,tv
1851,twice
1852,twin
1853,type
1854,typical
1855,uk
1856,umpire
1857,un
1858,unable
1859,understand
1860,unfortunately
1861,uniform
1862,union
1863,unit
1864,united_state
1865,universe
1866,university
1867,unix
1868,unknown
1869,update
1870,us
1871,usa
1872,use
1873,useful
1874,useless
1875,usenet
1876,user
1877,usual
1878,usually
1879,utility
1880,valid
1881,value
1882,van
1883,variety
1884,various
1885,vector
1886,vehicle
1887,velocity
1888,vendor
1889,venture
1890,venus
1891,version
1892,vesa
1893,vga
1894,victim
1895,video
1896,view
1897,viewer
1898,village
1899,violation
1900,violence
1901,virtual_reality
1902,visible
1903,vision
1904,visit
1905,visualization
1906,voice
1907,vol
1908,volume
1909,vote
1910,voyager
1911,wait
1912,walk
1913,wall
1914,want
1915,war
1916,washington
1917,washington_dc
1918,watch
1919,water
1920,wave
1921,way
1922,weak
1923,weapon
1924,wear
1925,weather
1926,week
1927,weekend
1928,weight
1929,welcome
1930,well
1931,west
1932,west_bank
1933,western
1934,wheel
1935,white
1936,whole
1937,wide
1938,wife
1939,wild
1940,william
1941,williams
1942,willing
1943,win
1944,wind
1945,window
1946,wish
1947,woman
1948,woman_child
1949,wonder
1950,word
1951,work
1952,worker
1953,workstation
1954,world
1955,world_war
1956,worry
1957,worth
1958,write
1959,writer
1960,writes
1961,wrong
1962,x11
1963,xsoviet_armenia
1964,xsoviet_armenian
1965,xv
1966,yankee
1967,yeah
1968,year
1969,year_ago
1970,year_old
1971,yes
1972,yesterday
1973,yet
1974,young
1975,zero
1976,zinaida
1977,zionism
1978,zionist
1979,zone
