,Text,Label
33,investment_firm cut cyclops_cyl stake group new_york investment_firm stake cyclops_corp share pct_total outstanding_common stock share pct_filing security_exchange commission group mutual share corp cyclops common_share feb mln dlrs reuter,acq
34,corp th_qtr net shr profit ct v loss ct net profit v loss rev v year shr profit cent v loss ct net profit v loss rev mln v mln avg_shrs v reuter,earn
35,bancorp inc set_regular payout_qtly div_ct v ct_prior pay_april record_march reuter,earn
36,american_express possible american_express co market rumor inc analyst company move market_value stock american_express stock lift rumor market public shearson good market_value total value american_express rumor also talk financial_service firm split stock boost dividend american_express new_york stock exchange heavy volume american_express comment rumor stock activity analyst comment company analyst meeting tuesday fuel rumor announcement yesterday management change meeting company official american_express stock fully reflect performance shearson analyst yesterday shearson officer position president also new position chairman operating division analyst market rumor total analyst however shearson good strong profit center american_express pct earnings last_year think highly unlikely american_express sell shearson long well investment profitable security firm several analyst american_express need cash reason sell part strong asset others company well option rumor pct market security american_express past shearson profitable big premium market place shearson book_value mln dlr range shearson market place probably worth dlrs term market analyst american_express use capital plan expand internal growth plan capital want stock reflect ability kind e_f analyst michael fact future international acquisition divestiture way american_express brokerage business stock well reflect asset related service business water mark brokerage value component high high total operating earnings company shearson mln tax operating earnings mln dlrs reuter,acq
37,liberty star usa payout liberty star equity fund ct share payable_april shareholder_record march dividend quarterly_dividend ct share special payout ct share cover period november fund operation december fund quarterly_dividend rate future reuter,earn
38,see first_quarter earnings inc price pressure steel product particularly u recent increase value canadian dollar result first_quarter earnings quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier profit mln dlrs mln dlr extraordinary_gain mln dlrs previous_year demand company product high_level sale show growth revenue last_year dlrs dlrs reuter,earn
39,u grain fall week u grain car week february pct pct week year_ago association american railroad grain mill product week car pct pct week year_earlier association reuter,grain
40,hong_kong stake pct industrial_equity hong_kong investment_firm stake corp share pct_total outstanding_common stock share pct_filing security_exchange commission industrial_equity ltd new_zealand company bought common_share feb mln dlrs first stake earlier_month bought stock investment_purpose reuter,acq
41,industry_inc th_qtr shr loss v profit ct net loss mln v profit mln rev mln v mln year shr loss dlrs v profit dlrs net loss mln v profit mln rev mln v mln reuter,earn
42,diamond_shamrock cut crude price diamond_shamrock corp cut contract_price crude_oil dlrs barrel reduction west_texas intermediate dlrs barrel price reduction today light oil product price weak crude_oil market company spokeswoman late line u oil company cut contract_price last day weak oil market reuter,crude
43,corp merger corp shareholder merger wholly_subsidiary term merger shareholder_receive share stock share reuter,acq
44,northern telecom proposes stock_split,earn
45,industry see profit industry_inc earlier net loss mln dlrs year december profit mln dlrs year_earlier prepared statement company operating result due primarily decline sale product mln dlrs mln dlrs single product company diversified organization major acquisition last_year product new acquisition new enable annual fair earlier_month vice_president analyst earnings ct share sale mln dlrs reasonable reuter,earn
46,gulf technology unit gulf technology inc subsidiary pipeline terminal operation mln dlrs company sale post closing adjustment reuter,acq
47,investment group raise stake group investment_firm fundamental management corp stake industry corp share pct_total pct_filing security_exchange commission group bought common_share jan feb dlrs group share plan study operation recommend management change operation fundamental management recently board reuter,acq
48,likely show cash study grain certificate due shortly government accounting office show certificate cost government pct cash administration industry_source office management budget certificate cost cash payment official told_reuters certificate study specific request r committee report focus cost certificate cash mid march cost certificate source program impact usda loan program certificate encourage loan cause loan net cost program however certificate government grain cost effect certificate less likely official negative report certificate fuel fire certificate least increase agricultural expansion program usda remains reuter,grain
49,inc th_qtr net shr profit ct v loss ct net profit v loss rev mln v year shr profit ct v profit ct net profit v profit rev mln v mln avg_shrs mln v mln note year week reuter,earn
50,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
51,year loss shr loss dlrs v loss dlrs net loss mln v loss mln rev mln v mln note net mln dlr extraordinary loss oil_gas writedowns foreign_exchange loss v loss mln dlrs reuter,earn
52,communication group inc year net shr_ct v ct net v rev v reuter,earn
53,product corp quarterly div_qtly div ten ct v ten ct pay_april record_march reuter,earn
54,opec meet firm price analyst opec meet june session production agreement organization halt current oil_price oil industry analyst movement high oil_price never easy opec thought need emergency meeting problem director energy research associate analyst oil industry_source problem opec excess oil supply world oil market opec problem price problem production issue way paul oil analyst inc market earlier opec ability production control way outlook organization soon initiative oil_price analyst even emergency meeting problem opec_production mln set last_december opec buyer market quota price set regional manager major oil company condition market david report opec meet june immediately however optimistic opec principal problem meet try advantage demand sell oil late march april demand opec unlikely anything agreement output mln bpd analyst next_month opec ability hold together price output opec hold pact next_week buyer back market petroleum ltd new_york energy environment policy center demand opec oil first_quarter excess production demand opec oil clearly mln bpd probably mln bpd high opec meeting demand current production told_reuters reuter,crude
55,cenergy report th_qtr net profit cenergy corp fourth_quarter net_income dlrs ct share revenue mln dlrs year net loss mln dlrs ct share result writedowns book_value oil_gas property first_quarter revenue mln dlrs company fiscal_year march year end month dec loss mln dlrs dlrs share revenue mln dlrs result writedowns oil_gas property year march cenergy net_income dlrs ct share revenue mln dlrs company reserve year mln barrel mln barrel oil gas reserve available produce price recover reuter,earn
56,northern telecom ltd declares stock_split stock_split pay note split subject_approval shareholder april annual_meeting company also increase dividend share ct ct reuter,earn
57,stock repurchase corp board purchase time time significant portion pct convertible_debenture february outstanding mln dlrs company also plan debenture june also dividend ct share common record_april reuter,earn
58,group inc th_qtr loss shr loss ct v available net loss v profit rev v year shr loss ct v loss ct net loss v loss rev mln v mln reuter,earn
59,american regular div_qtly div_ct v ct_prior pay_april record_march reuter,earn
60,official stake data drexel_burnham told_security exchange_commission share data management inc pct_total outstanding president investment los_angeles office c bought_stake mln dlrs primarily investment_purpose stock sell stake market_condition control company reuter,acq
61,win government deal canadian company pct oil ltd government approval transaction union canada ltd pct_stake minister regional industrial expansion union purchase stake result control non canadian company ruling key condition deal union ltd hong_kong electric holding_ltd agreement union become private company union pct stock pct chairman pct bank reuter,acq
62,co january net oper_shr ct v ct oper_net mln v mln rev mln v mln mths_oper shr dlrs v dlrs oper_net mln v mln rev v note mths_oper net_excludes extraordinary_gain mln dlrs ct share sale service power reuter,earn
63,financial fed approval financial corp federal_reserve board application coastal bancorp still need approval banking department reuter,acq
64,afg_industry inc quarterly_dividend qtly_div ct v ct pay_april record_march reuter,earn
65,inc year net oper_shr dlrs v dlrs oper_net v rev mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale inc share v loss mln dlrs dlrs shr reuter,earn
66,realty quarterly_dividend qtly_div ct v ct pay_april record_march realty enterprise_inc reuter,earn
67,air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
68,steel ltd year net oper_shr ct v ct oper_net v rev mln v mln note former name inc result_include extraordinary_gain dlrs ct share dlrs ct income_tax reduction reuter,earn
69,steel detail gain unit sale steel ltd formerly inc report mln dlr net gain tax year sale division effective january reuter,earn
70,industry_inc th_qtr net oper_shr ct v ct oper_net v rev v avg_shrs v mths_oper shr_ct v ct oper_net v rev mln v mln avg_shrs v note gain dlrs qtr year reuter,earn
71,resource inc th_qtr net shr_ct v ct net v rev mln v mln mths_shr dlrs v dlrs net v rev mln v mln reuter,earn
72,sell unit corp alberta co division inc ontario undisclosed_term division manufacture equipment reuter,acq
73,buy company ltd pct inc company product mln dlrs reuter,acq
74,data inc year net shr_ct v ct net v rev mln v mln note result_include extraordinary_gain dlrs ct share dlrs ct share reuter,earn
75,cut crude price canadian ct bbl grade canadian dlrs,crude
76,contract_price pay crude_oil canadian ct barrel_effective today company price hill canadian dlrs bbl last crude_oil posting feb reuter,crude
77,co contract_price crude_oil dlr barrel_effective today price west_texas dlrs bbl south dlrs bbl company last jan reuter,crude
78,george ltd year net shr dlrs v dlrs net mln v mln rev v reuter,earn
79,circuit system buy board maker circuit system inc bought stock industry_inc exchange share common exchange share circuit system stock outstanding holder pct outstanding stock circuit system maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system reuter,acq
80,rd_qtr jan_net shr_ct v ct net v rev v avg_shrs v mths_shr ct v ct net v rev v reuter,earn
81,inc th_qtr jan loss shr loss ct v loss ct net loss v loss rev mln v mln year shr profit ct v profit ct net profit v profit rev mln v mln avg_shrs v note shr stock_split july split reuter,earn
82,corp th_qtr oper_net oper_shr profit ct v loss ct oper_net profit v loss rev v year oper_shr profit ct v loss ct oper_net profit v loss rev mln v mln note operation th_qtr gain dlrs ct shr th_qtr loss dlrs ct shr year loss dlrs dlrs shr year loss dlrs ct shr reuter,earn
83,reserve study trust independent petroleum annual study estimate trust future net revenue total reserve mln dlrs present value reserve mln dlrs estimate trust money available remainder year estimate reflect pct net reserve revenue pct present value study reuter,crude
84,restaurant inc th_qtr loss shr loss dlrs v loss ct net loss v loss rev mln v mln year shr loss dlrs v profit ct net loss v profit rev mln v mln note dlrs th_qtr dlrs year reserve restaurant reuter,earn
85,set stock_split board stock_split quarterly_dividend plan offer mln share common_stock company stock_split effective march distribution additional share shareholder_record march dividend ct share split share pct increase ct share split security_exchange commission offer mln additional common_share finance recent acquisition reuter,earn
86,japan rate state body japan state pct part recent pact major_industrial finance_ministry source cut trust fund law parliament march pct minimum interest_rate deposit fund government public work official rate state body japan development bank people finance corp finance corporation local public enterprise move long_term prime_rate source however last cut pct pct january trust fund rate set pct ministry minimum rate market related resolve problem economy tuesday ministry long_term banker record low pct effective february move agreement saving system ministry japan ministry health source ministry determine market rate deposit rate rate new year government bond percentage_point reuter,interest
87,cut interest certificate annual rate issue long_term cut percentage_point rate march rate year certificate march fall pct pct rate year issue march fall pct pct treasury also cut point monthly payable september issue september september issue carry term year rate pct september pct march reuter,interest
88,kuwait plan talk kuwait oil_minister remark today plan meeting review oil policy recent weakness world oil_price local opec_member meeting kuwait quota barrel_crude daily bpd set production limit nation organisation trader analyst international oil market estimate opec mln mln bpd last_december kuwait much small producer ecuador quota kuwait mln bpd report kuwait ability exceed share kuwait ability kuwait ability produce mln bpd sell quota official price country difficulty marketing share mean kuwait apparently qatar industry_source less bpd buyer official price opec last_month dlrs barrel price new_york last_week low level year almost dollar month high dollar barrel also challenge international oil company kuwait official price official price dlrs barrel custom elaborate however kuwait market oil local international refining facility distribution network abroad meeting march opec start april request certain body member last wednesday debt country opec low official price crude seek talk month opec pricing committee pressure oil company opec_member difficulty qatar pressure continue march april situation later reuter,crude
89,indonesia economic change indonesia political measure economy new report counter oil revenue government series measure past month boost export oil sector new investment indonesia asian member opec primary commodity producer hit last_year fall world oil_price currency pct september report government lead economy investment import report primarily indonesia agricultural sector also review country general economic performance many government official adviser strong pressure halt move group strongly import economy report indonesia economic change world bank international banker step area economy plastic steel remain highly set measure last area foreign investment trade restriction import report indonesia economic_growth calendar probably economy even low rate growth mid report note indonesia large country asia april report hold little hope improvement economic outlook early indication point slightly positive growth rate pct economic activity due export earnings petroleum industry growth non oil sector low weak plant capacity real decline construction trade level growth agriculture report state banker present economic reform government international lending need new world bank loan mln dlrs last_month support partly help government reform bank reuter,crude
90,saudi riyal deposit rate remain firm saudi riyal deposit yesterday high_level market trader new position uncertainty opec current decline oil_price oil industry_source yesterday several producer difficulty oil official opec price kuwait plan emergency meeting member organisation traditional sunday trading due european weekend also lack market activity next_week rate put pct yesterday month deposit unchanged pct respectively riyal dollar yesterday reuter,crude
91,qatar budget fiscal gulf oil state qatar slightly last_year decline world oil_price first budget early deficit riyal deficit shortfall riyal last budget statement budget fiscal_year today finance petroleum government riyal period expenditure budget riyal government revenue riyal pct revenue government budget due uncertainty oil revenue year government limit expenditure month previous fiscal_year allocation pct head government department public institution help government expenditure budget shortfall plan limit expenditure order burden country foreign reserve riyal major project public building service health transport communication water industry agriculture figure expenditure defence security also oil revenue qatar opec_member barrel_day expectation positive sign oil_price trend opec determination protect reasonable estimate year revenue basis quota reuter,crude
92,gulf bond stock market gulf money_market well past bond stock market remain large extent gulf international bank bank economist review gulf capital market investor traditional investment vehicle real_estate foreign_currency bank account great financial diversified capital market instrument change disclosure requirement company account study capital market money_market stock bond market great use short_term money_market instrument bank region various facility bond stock market remain large extent debt region still loan bank facility company use stock kuwait official stock exchange gulf nation yet exchange financial surplus gulf government actively way capital market set domestic stock exchange recession oil_price clearly development capital market region addition family firm public financial investor still investment corporate reporting standard lack share price early investor hold share recovery commercial law gulf country authority financial also capital market clearly law joint stock company debt instrument capital market instrument available citizen institution state qatar saudi_arabia move national pct company gulf money_market great treasury_bill offering expansion security repurchase regulation saudi_arabia bond market saudi_arabia qatar last saudi riyal bond plan official stock exchange trading saudi_arabia formal exchange qatar reuter,money-fx
93,saudi_arabia commitment opec pact oil_minister commitment last_december opec accord boost world oil_price market official saudi press agency spa agency recent fall free market oil_price saudi_arabia fully accord never sell oil_price price circumstance spa recent pressure free market price end northern market saudi_arabia main december accord opec low total pct mln barrel_day bpd return price dlrs barrel agreement year oil market saw price dlrs barrel mid dlrs late free market price currently dlrs spa saudi_arabia accord clearly oil market contact member opec accord opec lukman also oil_minister group pricing agreement aware negative force operation market satisfied fundamental stable market_condition kuwait oil_minister remark plan meeting review price trader analyst international oil market estimate opec mln bpd mln ceiling kuwait much small producer ecuador quota kuwait reuter,crude
94,retain currency auction retain foreign_exchange auction system suspension january president away auction told_reuters interview system current talk world bank international_monetary fund fresh foreign aid fund central_bank statement new auction system foreign_exchange private bidder exchange_rate auction system government shortage foreign_exchange meet demand strong fluctuation almost government weekly foreign_exchange auction october month january government month foreign_currency auction exchange_rate reuter,money-fx
95,nippon steel affiliate merger steel co_ltd steel co_ltd affiliate nippon merger company spokesman steel pct nippon steel pct nippon decide end march firm loss recession steel industry steel current loss yen year march loss year_earlier spokesman firm worker steel worker forecast year march industry_source company show current loss yen loss reuter,acq
96,japan february interim trade_surplus japan custom trade_surplus first day february dlrs year_earlier finance_ministry february interim surplus sharply mln dlr surplus january period export pct year_earlier first day february import pct average dollar_yen rate export import export import year_earlier reuter,trade
97,saudi february crude output put mln bpd saudi crude_oil output last_month average mln barrel_day bpd mln bpd january gulf oil source export terminal gulf average mln bpd last_month mln january low customer drop much small gulf export fourth week february mln bpd mln third week source production figure_include output sale storage generally part country output opec purpose saudi_arabia mln bpd production nation group last_december back new official oil_price dlrs barrel source export last_week result buyer lift february month end last_week high export level show continued support official opec price saudi_arabia main crude customer ex partner source mobil texaco long_term agreement last_month saudi crude dlrs barrel however source real test saudi_arabia ability sell crude official price weak market month demand petroleum product recent week dlr opec level oil_minister yesterday commitment december opec accord never sell official price source total saudi refinery slightly february average mln bpd mln january cut export refinery put crude_oil export bpd last_month january refinery production bpd reuter,crude
98,japan forecast profit fall nippon telephone corp profit fall yen year march year company total sale period rise yen year business operation plan ministry plan capital investment yen research_development total year spokesman competition new telecommunication field effect sale tax next january major factor profit japanese telecommunication industry reuter,earn
99,china sign world bank loan port china mln dlr loan agreement world bank partly finance new annual capacity mln tonne mln tonne year capacity port new china news_agency china provide mln project chinese company bid firm country work new able ship tonne container expansion enable port non metal mineral mining equipment first time reuter,ship
100,tender_offer mln share,acq
101,holding_ltd hk year shr h_k dlrs v cent v cent v net dlrs v mln note earnings extraordinary_gain mln dlrs v mln bonus_issue v nil share split dividend_payable june reuter,earn
102,fight bid stake sweden group back bid london swedish large stake st company statement company ab investor ab option held sweden ab pct paid st group pct_stake pct market price option statement b share open foreign buyer crown friday share crown free share statement deal investor stake pct pct share capital left pct pct share capital stake previously pct company deal cost mln crown share analyst move group last_year defend far interest originally arm chemical group pay buying st key group company st st large shareholder st ab st control incentive ab swedish property also pct_stake company equipment firm ab st building stake investor prevent business analyst position engineering firm ab st also small pct speculation group sell interest protect core activity reuter,acq
103,tender_offer co_ltd tender_offer mln ordinary_share gas association l statement offer basis p ordinary p stg nominal loan stock already mln ordinary stock unit pct current share capital successful completion offer increase stake mln share pct share capital offer stg ordinary stock loan stock fully total mln ordinary tender_offer n statement tender_offer term statement reuter,acq
104,sale u insurance broker sale plc pct ordinary_share capital b r international_inc u insurance broker mln dlrs sale mln dlrs cash completion balance interest paid equal next_year b r pretax_profit dlrs year dec net dlrs reuter,acq
105,drop japan corporate profit profit japan major corporation forecast fall pct year march pct decline late november private research body also statement firm first section tokyo stock exchange pct fall sale year pct fall current profit fall pct sale pct measure manufacturing industry yen business outlook institute low interest_rate corporate borrowing cost also performance outlook earnings performance non manufacturing sector firm demand real_estate construction business forecast average exchange_rate estimate yen reuter,earn
106,japan interest_rate bank japan policy board meeting interest_rate minimum regulation free large deposit interest_rate ceiling money_market certificate central_bank official new effect april bank minimum regulation free large deposit mln yen mln interest_rate ceiling maturity year year set percentage_point rate bank ceiling maturity year less remain percentage_point cd rate minimum mln yen mln bank also time deposit rate point effective march line half_point cut official discount_rate february new interest_rate year year deposit bank example pct pct respectively demand deposit rate however remain reuter,interest
107,buy u government_security broker international plc subsidiary shipping co_plc principle pct_stake holding corp mln dlrs chairman richard told_reuters acquisition bank new_york co inc n currently pct partner hold remainder bank new_york partner retain pct_stake bought next_year company large u government_security broker also note obligation instrument u federal agency buying u government_security broker past_year offer pacific corp n mln dlrs director peter bought net_income mln dlrs company earnings hit brokerage fee month_ago volume people brokerage business unit financial_service community office new_york total market turnover u government_security dlrs day london also last_week open office tokyo total market turnover dlrs day acquisition pct share earnings basis reuter,acq
108,agrees u company group_plc agreement business asset inc related company mln dlrs manufacture pretax_profit mln dlrs turnover mln year june total u market worth mln dlrs pct previous_year sale profit u business mln mln dlrs respectively reuter,acq
109,sweden ahead trade_sanction sweden ruling full power government trade_sanction south_africa prime_minister told_news conference party fight priority sweden traditional policy sanction u n security council government decide later form trade force reuter,trade
110,japan u set begin high_level trade talk japan u top level trade talk tomorrow sign official side talk held annually level review whole u japan american george day stop end week way home china congressional u administration japan action still surplus u official senior japanese government official also official pct rise yen last_month hit japan hard exporter spending worker sale abroad yet dollar statistic trade u administration progress instead problem remain talk congress list senior u official talk begin tomorrow high_level discussion economic structure country affect bilateral_trade last_year dlrs japan day range trade talk general_agreement tariff_trade gatt bilateral_trade problem talk free discussion tomorrow include saving investment issue consumer credit government budget_deficit talk particularly time japanese government domestic pressure fiscal policy spending u official japan intention import washington japanese official turn huge u budget_deficit main trade_imbalance budget_deficit meant u buying import japan particularly trade_bill senate nation japan due process japanese official well thought bill japan also administration trade_bill particularly proposal access foreign market trade action u official japanese official remain weak position especially threat trade_bill official result tokyo meet u complaint field u great access japanese market japanese government sent long public institution machine hope eventually bidding procedure potential official reuter,trade
111,communication optimistic communication plc current financial year well account first_month increase period last_year chairman p told annual_meeting forward issue mln share form increase u pct world television market_condition worldwide television industry continued look chairman reuter,earn
112,deputy oil_minister meet deputy oil_minister state meet today discus crude_oil marketing official news_agency official last sunday agreement oil_minister help market crude_oil state saudi_arabia kuwait qatar member petroleum country opec face buyer official opec price reuter,crude
113,saudi_arabia commitment opec accord oil_minister commitment last_december opec accord boost world oil_price market official saudi press agency spa agency recent fall free market oil_price saudi_arabia fully accord never sell oil_price price circumstance saudi_arabia main december pact opec cut total ceiling pct return price dollar barrel reuter,crude
114,kuwait minister talk set kuwait oil_minister plan meeting recent weakness world oil_price local opec_member meeting also kuwait barrel_crude daily oil_price sharply last_week international oil trader analyst nation opec bpd limit reuter,crude
115,taiwan plan new taiwan plan round year help narrow trade_surplus u senior economic wang vice_chairman council development told_reuters taiwan product second_half year cut pct item last_year wang cut much cut substantially united_state taiwan main trading_partner island still high almost pct cut taiwan trade_surplus united_state hit dlrs last_year surplus foreign_exchange reserve dlrs wang taiwan target u protectionism wang trade_surplus reserve taiwan position talk washington export quota particularly shoe textile machine tool island main export special trade delegation leaf washington tomorrow try agreement last_year export taiwan textile accord taiwan textile export growth limited pct year market south_korea hong_kong term reuter,trade
116,see_high payout satisfactory profit ltd hk satisfactory profit pay high dividend year chairman specific company earnings year firm pay dividend share stock_split bonus_issue paid total dividend dlrs share last_year equal cent share bonus share split operation trading property container terminal earlier tax profit dlrs dlrs total extraordinary_gain mln dlrs partly sale stake morning post newspaper mln dlrs previous_year mln dlr gain sale share hong_kong property market remains strong economy well forecast largely export growth product nearly pct last_year initial government pct hong_kong large trade_deficit u result protectionist measure british company major operation result earlier sell entire pct interest holding_ltd hk international holding_ltd spin separately spin non related activity local stock exchange shareholder_receive share share mln share mln new share spin sale share pct_stake decision spin public power company investment pressure government spin dlrs asset almost debt free mln dlrs major asset hong_kong hotel property development interest oil ltd canada plc l britain reuter,earn
117,system system inc technology supplier product personal_computer market common_stock exchange mln share common_stock stock dlrs bid friday privately_held firm view california net profit dlrs revenue mln dlrs fiscal revenue approximately double reuter,acq
118,american_express shearson option american_express co inc range option brokerage unit access capital international competition american_express shearson action consideration part american_express worldwide financial_service strategy company internal external discussion matter american_express decision strategic option shearson decide growth plan already place last_week rumor wall_street financial_service speculation stake japanese firm analyst speculation also american_express pct profitable public speculation american_express also total shearson plan highly unlikely analyst american_express statement sunday comment rumor speculation spokesman statement company also last thursday friday rumor american_express stock total dlrs day bring friday close statement sunday similar statement employee analyst american_express stake wholly brokerage tax earnings pct last_year analyst american_express concerned stock price fully reflect value shearson mln dlrs american_express dlr net american_express plan international growth also cash bring analyst shearson market_value dlrs however need capital american_express position raise capital need security analyst rumor fed reorganization shearson management wednesday officer previously post president reorganization also new position chairman shearson operating division move analyst shearson stand company analyst sunday statement little last_week market speculation however financial_service firm expand shearson major acquisition last_year growth global market competition late_last year shearson takeover_offer e_f inc hutton analyst speculation shearson also major wall_street brokerage reuter,acq
119,pct corp accepted common_share series convertible share inc dlrs dlrs respectively response tender_offer friday pct company common_share borrowing fund share bank lender need use fund bank provide margin loan minimum acceptance requirement share evaluate number possible way acquisition hope board position enter negotiation reuter,acq
