,Text,Label
16,concept method graduate library_school study course include general material type abstract historical development publication industry especially united_state need standard preparation evaluation product topic call concept text method section instruction abstract publication detailed instruction example exercise appendix brief discussion abstract publication research automation work topic great emphasis past computer use increasingly important aspect librarianship much research effort preparation evaluation abstract extract student librarian benefit research computer_program analyze text select key sentence extract abstract benefit research key segment information industry opportunity available professional worker many librarian activity effective use information chapter opportunity,cisi
17,technical library user demand classification user group user demand technical library study technical library information department main aim determination user demand item information document classification user group demand test hypothesis possible meaningful user group common feature characteristic behavior pattern group need estimation significance librarian measure demand librarian library term time use different user group,cisi
18,stagnationpoint distance flow air stagnationpoint distance flow air problem deflection initially shape circular end load,cran
19,theory round theory round theory consideration potential boundarylayer flow nozzle curve function diameter reynolds_number total equivalent length ratio section nozzle theoretical curve diameter reynolds_number good_agreement experiment number theory rational framework experimental_result show effect pressure value design suggests design operation,cran
20,light study respiratory tissue rat light observation development rat lung presence alveolar stage stage electron_microscopy present different part lung time eg length stage appearance light electron_microscopy individual cell also respect present cell stage becomes vascular stage development duct air space always continuous complete epithelium blood complete present epithelial cell development present large number epithelial cytoplasm indicate absorption fluid mechanism alveolar nature remains respiratory tissue rat fully birth importance fact human infant adult epithelium varies thickness project medical research also,med
21,oscillation system nonlinear particular type oscillation system nonlinear particular type oscillation dynamic system single linear force nonlinear force latter function velocity simple graph negative small velocity becomes positive velocity certain value assumption solution equation_motion amplitude maximum velocity period simple solution case small approximate_solution series power ratio satisfactory accuracy quite large value,cran
22,simultaneous use circulation hypothermia surgery heart operative technique cardiac surgery condition hypothermia simultaneous use described majority case patient water c perfusion volume hypothermia others gradient c blood water perfusion volume less data show technique lead change internal organ mean arterial pressure mm_hg perfusion overall mortality author case disease case flap tissue group mortality,med
23,intermediate new step towards international cooperation scientific_technical information agency documentation documentation ie literature scientific_technical information turn problem growth information number centre often several country activity often similar document source differ practical detail less identical descriptive bibliography index selective distribution programme,cisi
24,syndrome case report syndrome correlation clinical pathological feature exit ventricle open severe ventricle distortion posterior structure,med
25,user resistance research library limited research library largely user resistance number study indicate production inadequate bibliographic access lack defect equipment design maintenance problem poor environment usage certain characteristic use solution problem time industry correct positive development major problem remain,cisi
26,clear pattern communication different stage disease pattern communication basis personnel total care effective past day social worker help cancer perhaps chronic disease,med
27,terminal cancer perhaps difficult part life aware process carcinoma time course always hope new way treatment turn life living,med
28,induced diabetes_insipidus less cause fall mainly due excretion action extent action salt depends direct effect drug water tubule maximal derivative compound order reduction na salt induced less importance appearance,med
29,correlation subject book book library traditional circulation count always reliable indicator total library use test assumption author correlation exists subject book library library count book left table surface book study first book class span second book broad first second ten first case overall correlation second less data author circulation total reliable indicator use use thus total use method ratio regression equation,cisi
30,orbit decay prediction motion artificial decay prediction motion artificial satellite rate decay elliptic due drag variation parameter use model power function density altitude model actual condition well function effect rotation conclusion anomaly drag substantially affect orbit element especially orbit plane approach variation parameter direct relation period decay density condition approach specifically adequate prediction work also open systematic evaluation decay,cran
31,annual_review information_science technology concern literature health field information_science institution library information_center progress review volume provide ground trend volume solid important example movement rapid interactive access major public data_base strong probably experience new mode information access help become merely experimental innovation standard mean held data chapter volume related aspect movement review user interface interactive system report data_base review document_retrieval dissemination system volume also new annual_review topic great importance future library library information_center year shift balance holding direction medium chapter help define potential problem new medium new area interest information_system application system information_system application addition topic volume cover core area information_science attempt review close annual basis possible information_need us representation organization information coverage consistent developed annual_review plan flexible coverage major area interest library information_science,cisi
32,system system index described paper system experiment interactive chemical information_system system inclusion compound atom h least broad range query type random access technique system also paper independent approach effective economic manner functional requirement small chemical information_system thus structure file search provide manual capability microfilm copy index,cisi
33,propagation structure part propagation structure part part j propagation structure solution numerical method result first_approximation part use solution curve curve feature distribution velocity pressure density approximate_solution equation method due,cran
34,tunnel tunnel measurement free_stream tunnel mach_number range fluctuation increase rapidly mach_number fluctuation field consist sound assumption consistent sound intensity approximately proportional range experiment furthermore orientation field found different mach line direction velocity approximately high_mach number turbulent_boundary layer nozzle tunnel wall responsible sound field,cran
35,isolation new specific specie best natural probably medium host bacteria condition specie respectively phage found large head tail also particle head long tail particle property sensitive cell new type phage also isolated head tail short plate phage found particular interest head tail,med
36,analysis base_pressure supersonic velocity analysis base_pressure supersonic velocity investigation analysis base_pressure inviscid fluid symmetric flow twodimensional flow also flow body_revolution cylindrical base infinite number possible solution necessary boundary_condition freestream_mach particular case body solution possible inviscid_flow zero base drag accordingly theory satisfactory practical_application approximate semiempirical analysis base_pressure developed investigation semiempirical analysis partly calculation theory attempt effect mach_number reynolds_number type boundarylayer flow measurement base_pressure symmetric flow purpose result support interference_effect cylindrical interference_effect air wave measurement base_pressure tunnel,cran
37,experimental basis review normal lung structure described unique effect criterion lesion human pulmonary include evidence vascular absence significant amount obstruction experimental_study pathogenesis stress necessity control factor action specific agent,med
38,past porous flat_plate past porous flat_plate incompressible_flow past constant suction velocity uniform strength recently note problem account effect body force fluid usual addition practical significance problem also sense exact_solution equation assumption constant property excessive charge,cran
39,bone growth metabolic study human_growth hormone influence human_growth hormone growth possible linear bone growth_hormone administration urinary excretion change significantly nitrogen balance study sharp increase nitrogen retention due infant calcium balance growth_hormone action furthermore serum concentration therefore metabolic response consistently normally subject,med
40,transonic_flow compressible_fluid nozzle transonic_flow compressible_fluid nozzle method similar developed k twodimensional mixed flow sonic region flow vicinity throat nozzle several exact_solution von_karman equation transonic_flow flow nozzle detail solution consists branch branch pure supersonic_flow type flow local supersonic region throat parameter latter branch approach yield type flow,cran
41,project synthesis library_congress resource project project progress area training selection material investigation input device format recognition,cisi
42,propagation nonuniform wave fluid propagation nonuniform wave fluid initially uniform wave arbitrary strength channel consists portion uniform flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation shock nonuniform section subsequent flow addition perturbation due effect area variation initially uniform upstream flow contribution perturbation directly area change transient disturbance true sonic speed respect flow shock due reflection perturbation shock expression various contribution result include special_case propagation nonuniform conventional shock fluid propagation nonuniform shock_wave,cran
43,collection derivative wing supersonic_speed collection derivative wing supersonic_speed collection theoretical data wing alone stability_derivative oscillation aircraft supersonic_speed derivative available mean information subject usual limitation information form show extent part field experimental_investigation,cran
44,dynamic motion missile atmosphere dynamic motion missile atmosphere method rapidly yet accurately dynamic motion missile atmosphere equation_motion set static trajectory equation zero_angle attack set equation missile center transformation allows equation manner analogous equation mass system mass equal unity time variable constant initial condition equation maximum angle_attack additional transformation allows calculation complete time trajectory function maximum angle_attack time solution show maximum angle_attack missile atmosphere relatively constant speed even aerodynamic,cran
45,program design large data_base large document data_base development special technique automatic compression data number operation computer file also computer_program require amount internal memory present_paper contains description structure program meet requirement vocabulary data_base automatically term code chosen point natural dictionary thus file size necessity extensive processing use index greatly reduces search time storage management system long use internal storage file table important feature program allows file specific phase program use amount internal storage time,cisi
46,autistic child control previous experiment found autistic control child frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus present experiment light sound light simultaneously various intensity tions response autistic child addition tendency visual result independent high intensity affected group child also significantly frequently sound stimulus group,med
47,citation science course science index valuable tool,cisi
48,use aerodynamic lift entry use aerodynamic lift entry aerodynamic lift entry velocity range entry angle prescribed peak deceleration greatly total heat energy vehicle held value vehicle liftdrag_ratio peak g prevent deceleration peak value prevent vehicle thus difficult control problem greatly particular necessity drag,cran
49,fluid oxygen_tension man oxygen_tension simultaneously internal various condition oxygen_tension degree average oxygen_tension brain tissue available free oxygen brain change short duration cerebral blood flow,med
50,longterm prognosis response study evident study treatment control group severity affect well type treatment use technique study comparison treatment regime group critical factor study response aspect treatment type response drug related initial severity language thus major defect longterm group also immediate treatment major young speech child different profile development different pattern,med
51,development boundary_layer supersonic shear_flow development boundary_layer supersonic shear_flow development boundary_layer velocity shear_layer twodimensional flow axisymmetric flow fluid solution twodimensional flow incompressible_fluid applicable general case suitable transformation coordinate new definition necessary displacement boundary_layer reynolds_number thickness phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream qualitative result supersonic_flow quantitative comparison theoretical_experimental value displacement accuracy experiment far available positive theory note,cran
52,freeflight_measurement static_dynamic freeflight_measurement static_dynamic representative experimental_result show panel_flutter problem result flutter boundary type panel basis equivalent plate effect mach_number differential pressure aerodynamic_heating panel_flutter flutter analysis orthotropic panel appendix,cran
53,new test technique wind_tunnel new test technique wind_tunnel measurement effect vehicle stability measurement aerodynamic type wind_tunnel sample quality data tunnel sample also,cran
54,microfilariae microfilariae monkey different phase paper report experiment microfilariae phase host phase attempt relative importance microfilariae host production well experiment present monkey,med
55,hypothermia study use cold perfusion paper minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method perfusion dog author volume venous sometimes low molecular_weight flow rate quite variable period apparently generally temperature perfusion time min hr animal low flow longer high incidence ventricular low flow rate good flow rate perfusion ventricular flow rate survival animal low molecular_weight animal ventricular adequate cardiac function data low half body author sufficient evidence important factor mortality perfusion ability maintain flow rate cardiac_output animal,med
56,towards theory communication paper_present information related decision problem recipient orientation formal definition element individual specifically element objective objective possible efficiency objective probability choice amount information term probability choice available amount information message difference amount information message amount information message amount instruction term efficiency available amount term value objective amount instruction message information amount message value individual function amount information amount instruction amount state concept value state individual,cisi
57,analytic extension analytic extension problem approximately inviscid flow_field pressure_distribution smooth sharp_edge uniform stream assumption basic flow pattern analysis simple straight characteristic elementary characteristic treatment show simple satisfactory surface pressure_distribution characteristic variable analytic result shock_shape approximation special_case applicable slender_body high_mach number expression found result previously weak shock slender_body turn reduces result first analytic form approximation consistent perturbation method developed dependent flow variable exact partial_differential equation power reflection coefficient simple wave scheme nature help define region shock expansion addition account perturbation sense factor simple theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution firstorder correction surface pressure_distribution necessary integral considerably direct application method characteristic illustrate method accuracy shock_shape firstorder pressure_distribution family parabolic airfoil infinite freestream_mach number result characteristic solution available present method found,cran
58,considerable progress knowledge bilirubin metabolism direct bilirubin metabolic hepatic well subject review representation metabolism possible clear picture serve reference point discussion current concept etiology mind occur number reason described,med
59,estimation fatigue damage structural element estimation fatigue damage structural element method estimation fatigue damage element gust spectrum aircraft term interval gust data j ft study fatigue damage number joint whole structure,cran
60,quantitative growth mathematical literature number mathematical publication year count title average continuous compound rate percent year time century deviation curve clearly related recovery total number publication prior curve annual output total mathematical title end deviation percent year negligible observation parallel theoretical curve wellknown hypothesis scientific_literature strongly rate less half found investigator discrepancy due failure previous study account title time series,cisi
61,l form cell technique electron_microscopy section comparison structural unit l form unit size lack rigid cell wall nuclear area cell l form unit bound typical membrane comparable described mycoplasma specie nuclear area l form present appearance size particular structural unit many small unit large body possibly process evidence division formation fragment,med
62,least cost selection library material storage last library collection rate evident future help collection many librarian storage material aspect storage system fraction collection criterion material storage study selection criterion storage quantity large circulation cost small cost material storage criterion age material individual book usage rate age policy objective determination critical age material storage fraction collection model circulation rate book decline age average pattern average time gap recent circulation book utilized measure rate usage book storage decision variable function usage rate policy critical gap maximum amount time book remain collection book rule time last use critical gap hence selection rule independent distribution usage rate fraction collection depends circulation activity individual library empirical evaluation storage model data library university estimate cost parameter literature calculation related cost demonstrate significant storage material calculation indicate large portion collection comparison age policy usage rate policy indicate latter criterion case situation usage rate policy unit cost sensitivity analysis cost parameter practical range value show choice length planning relatively effect change cost parameter cause significant change result rule extremely sensitive change circulation cost differential important component latter consideration rather subjective estimate cost service large influence,cisi
63,treatment cancer surgery carcinoma remains however time operation previously tissue tumor time addition tumor spread limit surgical,med
64,monkey found also specie specie type observation suggest serve b high rate infection found people living small found third stage monkey serve b high rate infection specie people living small,med
65,programme wind_tunnel test hypersonic_speed investigate property slender shape programme wind_tunnel test hypersonic_speed investigate property slender shape programme test hypersonic_speed slender_body described aim lift aerodynamic_heating programme model simple shape configuration later,cran
66,attempt major purpose mind first general simple advantage together work single problem least small class problem especially problem previously investigator formal presentation day time left presentation formal discussion conference much time possible number presentation left free informal discussion second purpose even great necessity opinion first hope already thought form personal contact presence system theory word usual way hope able especially informal discussion similarity difference base relationship,cisi
67,public_library change american phenomenon public_library question position never term general use public support large marked progress,cisi
68,simple shear_flow plate incompressible_fluid small viscosity simple shear_flow plate incompressible_fluid small viscosity study highspeed viscous_flow past twodimensional body usually necessary shock_wave nose edge body consequently exists inviscid flow region shock_wave boundary_layer situation instance study hypersonic_viscous flow_past flat_plate situation somewhat different classical boundarylayer problem original problem inviscid free_stream boundary_layer hypersonic boundarylayer problem inviscid free_stream possible effect vorticity recently present_paper simple shear_flow plate fluid small viscosity problem boundarylayer approximation feature free_stream constant vorticity discussion steady_flow,cran
69,reader library cooperation volume mean librarian library_school student attention significant social theoretical organizational functional operational generalization library suggest sense total cooperative aim form range library cooperation individual library extend limit separate capability,cisi
70,relatively rare lesion congenital basis aneurysm immediately valve right many aneurysm produce symptom others cause obstruction result shunt right ventricle isolated abnormality congenital cardiac defect particularly aortic aneurysm site formation occur part complex defect however feature diagnostic defect still presence aneurysm diagnostic feature left_ventricular,med
71,structural acoustic structural acoustic introduction continued development increase problem problem become eye structural engineer aircraft normal strength requirement fall problem much produce solution considerable structural research result inadequate failure satisfactory solution final design found acoustic fatigue sense design structure environment period time long enough design life,cran
72,technology electrical engineering case study experience technology electrical engineering reference information centre procedure document processing equipment part industrial production term,cisi
73,library planning decision system book problem design development statistical information_system provide quantitative information effective management university large public_library need library statistical data system also framework rational planning decision considerable effort development analytical model decision flow benefit community library serf result effort page,cisi
74,treatment acid infection b p urine incidence therapy tumour incidence case cent often condition series ten patient treatment acid side effect treatment series acid value treatment b infection drug choice treatment,med
75,measurement skin_friction boundary_layer cone injection measurement skin_friction boundary_layer cone injection measurement average skin_friction turbulent_boundary layer total angle cone injection measurement total freestream_mach number x injection helium air freon12 substantial reduction skin_friction range mach_number test relative reduction skin_friction theory light gas effective mass flow basis marked effect mach_number reduction average skin_friction effect available theory limited transition location measurement indicate boundary_layer fully transition point approach forward limit injection variation low injection rate natural transition dependent flow reynolds_number type gas high injection rate skin_friction result,cran
76,approximate_solution hypersonic laminar_boundary layer equation application approximate_solution hypersonic laminar_boundary layer equation application skin_friction hypersonic laminar_boundary layer use von_karman integral_method wall prandtl_number unity formula variation viscosity temperature result exact_solution good_agreement formula useful formula together viscous_flow slender_body sufficiently sharp_edge example pressure_distribution flat_plate numerically entire region surface comparison author theoretical result well experimental value,cran
77,various force system various force system necessity force system instability problem reference whereas kinetic method generally applicable determination instability load method usually valid system small change character otherwise system cause large change magnitude buckling_load buckling_load column example reference end time constant,cran
78,mathematical approach prediction scientific discovery field least fundamental discovery seem pattern future discovery sense,cisi
79,approach flutter problem approach flutter problem approximate theory airfoil unsteady motion viscous_effect condition relation experiment steady_flow application limited moderate viscous_effect stall possibility flutter assumption discussion partly stall flutter possibility development theory case,cran
80,innovation analysis attention time interest area academic government business central manner new process product developed accepted help well process number year series related study innovation purpose book bring together result study,cisi
81,formula boundary value problem cylinder formula boundary value problem cylinder n j formula solution circular_cylinder result exact form detailed investigation elsewhere notation otherwise,cran
82,automatic generation classification system algorithm system automatic theorem described briefly document category case agreement professional indexer collection factor cent human consistency course computer index cent accuracy case technique sample document group drawn category group turn basis computer number category cycle computer found group cent document also together professional indexer basis subject content new measure performance application technique,cisi
83,representation concept relation system iii information_retrieval theory successful information_retrieval file dependent representation concept particular language system representation quality retrieval representation ie extent conceptual distortion concept various vary widely respect difference performance great lack present day language due mainly representation relationship concept describe new method concept relation point graph concept line point represent concept relation special field chemistry graph also serve kind presentation essential document reader much natural_language text,cisi
84,model data large future user large data data machine internal representation service supply information satisfactory solution activity user terminal application program remain internal representation data even aspect external representation change data representation often result change query report natural growth type information data system provide user file slightly general network model data section model model relation normal form data_base relation concept universal data section certain operation logical problem consistency user model,cisi
85,flow plate small reynolds_number flow plate small reynolds_number author earlier calculation earlier work different careful analysis present author show,cran
86,pressure_distribution plate supersonic exhaust freestream_mach number pressure_distribution plate supersonic exhaust freestream_mach number previous research mach_number experimental_investigation pressure plate nozzle freestream_mach number measurement pressure_distribution flatplate zero_angle attack different location nozzle nozzle nozzle nozzle ratio reynolds_number foot approximately x distinct shock_wave surface greatly pressure_distribution nozzle position positive position comparison freestream_mach number,cran
87,similar_solution strong application steady hypersonic_flow similar_solution strong application steady hypersonic_flow general solution strong found ie term order expression pressure temperature density velocity_profile simple result flow principle approximation strong case shock layer thin simple pressure formula found improvement formula application,cran
88,natural history repair ventricular_septal defect determine incidence prognosis related operation case ventricular_septal defect defect type variety second degree block complete heart block flutter operation branch block cent patient ventricular defect defect defect developed abnormal repair patient operation death patient developed death complete heart block second degree block half patient developed pressure great mm_hg group death surgery use child month age cent abnormal flutter common repair defect patient occur young patient death heart block first day operation month later complete heart block less serious normal month,med
89,use preparation sdi profile conventional method sdi selective_dissemination information profile often detailed information scientist research show sample recent professional reading material analysis sdi profile prepared result initial recall score prepared conventional technique relevance score,cisi
90,measurement turbulent smooth flat_plate supersonic measurement turbulent smooth flat_plate supersonic direct measurement supersonic local skin_friction technique mach_number flow transition measurement laminar regime magnitude turbulent skin_friction factor mach_number reynolds_number boundarylayer equation constant pressure cent experimental method typical static_pressure measurement show transition disturbance pressure change boundary_layer found turbulent_boundary layer experimentally value less large value unique relationship local coefficient reynolds_number mach_number appendix compare present measurement experimental_data source,cran
91,divergence supersonic wing chordwise bending divergence supersonic wing chordwise bending static aeroelastic stability divergence problem thin supersonic wing spanwise bending account also chordwise bending problem phase complexity twodimensional edge threedimensional stability several method approach developed nonlinear aspect structure aerodynamics result_indicate strong dependence stability ratio magnitude deformation,cran
92,excretion cancer prior therapy urinary woman breast_cancer ratio e control patient normal breast_cancer patient treatment recent surgery respectively therapy patient normal control patient pair age status test cancer significant level marked increase induced suggests tion metabolic active source growth metastasis,med
93,new reference first large collection journal reference subject article small proportion total title journal concerned order productivity total title total relevant article similar result many later worker pattern table show distribution reference journal title author study literature usage industry basis result simple describe reference later law curve statistical explanation,cisi
94,investigation flow plane planform symmetrical section number investigation flow plane planform symmetrical section number study flow development incidence number vary surface pressure_distribution pattern growth movement main surface shock rear forward shock condition flow separation shock rear shock little sweep condition similar separation forward shock separation rather different condition related component mach_number normal_shock front position line flow region edge forward shock certain characteristic analogous found upstream shock rear forward shock ahead rear shock flow low supersonic_speed respect simple cone general flow development related text drag first affected movement rear shock also transonic drag rise appearance possibly also stage development forward shock flow planform absence strong shock partly tip partly edge comparison result preliminary test planform closely true delta,cran
95,user circulation v size holding academic_library effort determine certain fact relation circulation collection size author last circulation date book book considerably academic_library experience library similar author potential us data,cisi
96,journal documentation paper test natural_language various subject field suggests parallel investigation structure natural_language terminology different branch basic science criterion consistency subject measure degree consistency information structure specific discipline chemistry physic term effort international terminology discipline detail investigation show scientific language current development thus point source natural_language,cisi
97,test structure free jet mach_number test structure free jet mach_number structure airplane missile supersonic determine distribution important role however model experienced dynamic failure end test test conclusion model result action aerodynamic_heating temperature data value,cran
98,flow pattern mach_number flow pattern mach_number development flow pattern incidence number described aspect_ratio leadingedge sweep mach_number incidence test reynolds_number varied mach_number x edge flow pattern moderate incidence subsonic type supersonic type flow edge separation formation movement shockwave system vortex surface briefly,cran
99,bending bending problem bending_moment uniformly form ring connection stress analysis head design problem paper expression bending_moment edge plate similar problem ie clamped uniform pressure central load simply uniform pressure previous author general approach problem present case considerable reduction work however use method equation numerical_result plate various dimension edge moment distribution case curve also indicate relationship maximum bending_moment previously clamped similar size,cran
100,hypersonic environment hypersonic environment knowledge response material severe environment essential space age successful design space demand fundamental problem interaction material air properly paper problem hypersonic environment study hypersonic ablation pertinent equation simultaneous process diffusion convection thermal exchange material condition hypersonic reentry point axially_symmetric body quantity effective heat heat heat effect function independent body size nonequilibrium effect effect,cran
101,applicability instruction education behavior behavior principle behavior parent role mainly help young language process help shape language behavior use symbol role progress language user child structure language process clear concept language highly process hour practice efficiency language generally traditional method need help kind child material offer help program child program step step probability maximum success constant response use machine desirable old child program book form visual medium well program instruction,med
102,treatment urinary investigation laboratory hypothesis formation primarily process solution rather specific protein matrix primary factor strongly recent study author artificial closely urinary normal urine several day slowly appropriate element hypothesis correct factor primary interest urinary formation responsible much remains various factor relative importance significance urinary protein formation still clear probable secondary role form time important factor growth protein increase growth retention upper,med
103,hypertrophy urinary fraction subject determine difference exist absolute level fraction excretion relatively level cancer subject proportion total difference proportion tions hypertrophy subject significant exception percentage total hypertrophy difference group cancer group also significant clinical variation group cancer hypertrophy group alone due loss level patient loss level day patient day less urinary ratio present cancer group group however ratio suggest internal,med
104,study dimensional flow compressible_fluid study dimensional flow compressible_fluid wellknown flow subsonic field flow nature twodimensional flow compressible fluid slightly flow incompressible fluid thus case calculate field flow wellknown method approximation hand flow supersonic field determine flow pattern method characteristic,cran
105,exploratory test effect jet flow cone cylinder body exploratory test effect jet flow cone cylinder body flow body study extent due presence test tunnel mach_number plan wind_tunnel mach_number additional configuration stream reynolds_number varied approximately model length conical test nozzle design mach_number test nozzle air rocket operating altitude freestream varied jet test nozzle design mach_number jet mach_number test additional test measurement flow picture zero_angle attack configuration jet boundary_layer separate ahead move increase pressure_ratio angle_attack extent side number parameter extent number b stream reynolds_number c,cran
106,kidney congenital growth side body range half body usually cause lesion condition rare frequently congenital abnormality include several incidence tumour,med
107,current_awareness publication evaluation type current_awareness publication term generation distribution characteristic type sdi type intermediate type program type usual library list fourth type journal related type current_awareness publication relationship term number request produce set reference produce request ten intermediate type request ad type request difference number request cost produce request type tool also usage tool related amount user time available curve various assumption define relationship,cisi
