,0
185,borg
186,borrowing
187,borrowing_loss
188,boston
189,bp
190,bpd
191,branch
192,brand
193,brazil
194,brazilian
195,break
196,breakdown
197,bring
198,brings
199,britain
200,british
201,british_rate
202,broadcasting
203,broadly
204,broker
205,brokerage
206,brother
207,brought
208,brown
209,budget
210,budget_contract
211,buffer
212,build
213,building
214,built
215,bulk
216,bundesbank
217,burden
218,burlington
219,bushel
220,business
221,businessmen
222,buyer
223,buying
224,buying_board
225,buyout
226,cabinet
227,cable
228,caesar
229,calendar
230,calif
231,california
232,call
233,call_national
234,campaign
235,canada
236,canadian
237,canadian_monetary
238,capacity
239,capital
240,car
241,card
242,care
243,cargo
244,carry
245,carryforward
246,case
247,cash
248,cattle
249,cause
250,ccc
251,cd
252,ceiling
253,cent
254,cent_note
255,center
256,central
257,centre
258,cereal
259,certain
260,certificate
261,chain
262,chairman
263,challenge
264,chance
265,change
266,charge
267,charles
268,chase
269,chemical
270,chemlawn
271,chicago
272,chief
273,china
274,chinese
275,chip
276,chrysler
277,circulation
278,circumstance
279,citibank
280,city
281,claim
282,class
283,clayton
284,clear
285,clearing
286,clearly
287,client
288,close
289,closely
290,closing
291,co
292,co_current
293,co_february
294,co_minister
295,coal
296,coast
297,coastal
298,cocoa
299,coconut
300,code
301,coffee
302,coffee_gencorp
303,coffee_silver
304,coin
305,cold
306,colombia
307,columbia
308,combination
309,cominco
310,comment
311,comment_chairman
312,comment_february
313,commerce
314,commercial
315,commission
316,commitment
317,committee
318,commodity
319,common
320,communication
321,communique
322,community
323,community_april
324,company
325,company_north
326,company_reasonable
327,company_workforce
328,comparable
329,compare
330,compete
331,competition
332,competitive
333,competitiveness
334,competitor
335,complaint
336,complete
337,completion
338,complex
339,component
340,compromise
341,computer
342,computer_february
343,conable
344,concentrate
345,concern
346,concern_government
347,concerned
348,concession
349,condition
350,condition_june
351,conference
352,confidence
353,confident
354,congress
355,congressional
356,connection
357,conservative
358,considerable
359,consideration
360,consistent
361,consolidated
362,consortium
363,construction
364,consumer
365,consumption
366,contact
367,continental
368,continue
369,continued
370,contract
371,contract_ago
372,contract_growth
373,contribution
374,control
375,controversial
376,conversion
377,cooperate
378,cooperation
379,cooperation_organisation
380,cooperative
381,coordination
382,copper
383,core
384,corn
385,corn_barrel
386,corp
387,corp_avg
388,corp_drain
389,corp_prime
390,corp_strong
391,corporate
392,corporation
393,cost
394,cotton
395,council
396,counter
397,country
398,county
399,coupon
400,courier
401,course
402,court
403,cover
404,cpc
405,create
406,credit
407,creditor
408,crisis
409,criticism
410,crop
411,crop_part
412,cross
413,crown
414,crude
415,crude_federal
416,crude_pay
417,csr
418,ct
419,ct_view
420,ct_yesterday
421,cubic
422,cumulative
423,curb
424,currency
425,current
426,currently
427,custom
428,customer
429,cut
430,cut_minister
431,cyacq
432,cyclops
433,daily
434,dairy
435,damage
436,daniel
437,dart
438,data
439,date
440,david
441,day
442,day_trading
443,de
444,deadline
445,deal
446,deal_positive
447,dealer
448,debate
449,debenture
450,debt
451,debtor
452,dec
453,december
454,december_japanese
455,decide
456,decision
457,decline
458,defence
459,defense
460,deficiency
461,deficit
462,definitive
463,degree
464,delayed
465,delegate
466,delegation
467,delivery
468,demand
469,democrat
470,democratic
471,denmark
472,department
473,depend
474,deposit
475,depreciation
476,depressed
477,depth
478,deputy
479,deregulation
480,described
481,design
482,destination
483,detail
484,detailed
485,determine
486,developed
487,development
488,development_foreign
489,diamond
490,difference
491,different
492,differential
493,difficult
494,difficulty
495,diplomat
496,diplomatic
497,direct
498,direction
499,directly
500,director
501,discount
502,discovery
503,discus
504,discussion
505,disease
506,disposal
507,dispute
508,dispute_share
509,distribution
510,distributor
511,district
512,div
513,diversified
514,dividend
515,division
516,dixons
517,dlr
518,dlrs
519,document
520,dollar
521,dollar_growth
522,dome
523,domestic
524,domestic_div
525,double
526,doubt
527,downward
528,draw
529,drilling
530,drive
531,drop
532,drop_loan
533,drought
534,drug
535,dry
536,due
537,due_ability
538,dutch
539,duty
540,earlier
541,early
542,earn
543,earnings
544,earthquake
545,ease
546,east
547,eastern
548,easy
549,ec
550,ec_transport
551,economic
552,economics
553,economist
554,economy
555,economy_first
556,ecuador
557,ecus
558,eddie
559,eep
560,effect
561,effective
562,effectively
563,effort
564,egypt
565,elaborate
566,election
567,electric
568,electronics
569,elevator
570,eligible
571,em
572,emergency
573,emery
574,emirate
575,employee
576,employer
577,employment
578,enable
579,encourage
580,end
581,end_april
582,end_credit
583,end_european
584,end_policy
585,energy
586,energy_domestic
587,energy_long
588,engineering
589,england
590,enhancement
591,enough
592,enter
593,enterprise
594,entertainment
595,entire
596,entity
597,environment
598,equal
599,equipment
600,equity
601,equivalent
602,especially
603,estate
604,estimate
605,europe
606,european
607,even
608,event
609,eventually
610,ever
611,evidence
612,example
613,exceed
614,excess
615,excessive
616,exchange
617,exchange_farm
618,exchequer
619,exclude
620,excludes
621,executive
622,exercise
623,expand
624,expectation
625,expenditure
626,expense
627,expensive
628,expert
629,expire
630,exploration
631,explore
632,export
633,export_fourth
634,export_start
635,exporter
636,express
637,extend
638,extension
639,extent
640,external
641,extraordinary
642,extremely
643,exxon
644,facility
645,fact
646,factor
647,factory
648,failure
649,fair
650,fairchild
651,fairly
652,fall
653,family
654,far
655,farm
656,farmer
657,fast
658,faster
659,fat
660,favor
661,favour
662,favourable
663,fe
664,fear
665,feb
666,february
667,fed
668,federal
669,federal_gain
670,federation
671,fee
672,feed
673,feedgrains
674,feel
675,felt
676,field
677,figure
678,filing
679,final
680,finance
681,financial
682,financial_record
683,financing
684,fire
685,firm
686,first
687,first_base
688,fiscal
689,flag
690,flat
691,fleet
692,floor
693,flow
694,fluctuation
695,fob
696,focus
697,food
698,foot
699,force
700,forecast
701,foreign
702,form
703,formal
704,former
705,formula
706,forward
707,foster
708,found
709,fourth
710,fourth_firm
711,franc
712,france
713,frankfurt
714,free
715,freeze
716,freight
717,french
718,fresh
719,friction
720,friday
721,frozen
722,fuel
723,full
724,full_spokesman
725,fully
726,fund
727,fundamental
728,funding
729,future
730,gaf
731,gain
732,gain_dollar
733,gain_growth
734,gallon
735,gap
736,gas
737,gasoline
738,gatt
739,gdp
740,gencorp
741,general
742,generally
743,george
744,german
745,german_asset
746,german_slightly
747,germany
748,gilt
749,global
750,gmt
751,gnp
752,goal
753,gold
754,good
755,government
756,government_intervention
757,government_member
758,governor
759,grade
760,grain
761,great
762,greece
763,green
764,gross
765,ground
766,group
767,grow
768,grower
769,growth
770,guarantee
771,guaranteed
772,guilder
773,gulf
774,half
775,halt
776,hand
777,harcourt
778,hard
779,harper
780,harris
781,harvest
782,head
783,headquarters
784,health
785,health_less
786,hearing
787,heating
788,heavy
789,hectare
790,held
791,help
792,henley
793,herrington
794,high
795,highly
796,hit
797,hk
798,hog
799,hold
800,hold_life
801,holder
802,holding
803,holiday
804,home
805,honeywell
806,hong
807,hope
808,hotel
809,hour
810,house
811,housing
812,houston
813,however
814,hudson
815,huge
816,hurt
817,hutton
818,ibc
819,ibm
820,icahn
821,icco
822,ico
823,idea
824,ill
825,illinois
826,imbalance
827,imf
828,imf_april
829,immediate
830,immediately
831,impact
832,imperial
833,import
834,import_gold
835,import_kong
836,import_nation
837,important
838,importer
839,improvement
840,inc
841,inc_consumer
842,inc_expansion
843,inc_family
844,inc_public
845,inc_strong
846,incentive
847,include
848,income
849,income_oper
850,income_tonne
851,increase
852,increase_co
853,independent
854,index
855,index_tonne
856,india
857,indian
858,indicate
859,indication
860,indicator
861,individual
862,indonesia
863,indonesian
864,industrial
865,industry
866,inflation
867,inflow
868,influence
869,informal
870,information
871,initial
872,initial_congress
873,initially
874,initiative
875,inquiry
876,inra
877,instead
878,institute
879,institution
880,institutional
881,instrument
882,insurance
883,insurance_canada
884,intent
885,intention
886,interbank
887,interest
888,interest_china
889,interest_service
890,interested
891,internal
892,international
893,international_new
894,intervene
895,intervention
896,interview
897,introduction
898,inventory
899,invest
900,investigation
901,investment
902,investor
903,iowa
904,iran
905,iran_non
906,iranian
907,iraq
908,iraqi
909,iron
910,island
911,issue
912,italian
913,italy
914,itc
915,item
916,iv
917,james
918,jan
919,january
920,japan
921,japan_co
922,japan_full
923,japan_mths
924,japan_next
925,japanese
926,jersey
927,job
928,john
929,johnson
930,joint
931,jointly
932,journalist
933,juice
934,july
935,june
936,justice
937,k_world
938,kept
939,key
940,kilo
941,kind
942,kingdom
943,km
944,korea
945,korea_shareholder
946,korean
947,kuwait
948,kuwait_tonne
949,kuwaiti
950,la
951,labor
952,labour
953,lack
954,lake
955,lambert
956,land
957,lanka
958,large
959,largely
960,last
961,late
962,later
963,latin
964,launch
965,law
966,lawson
967,lawyer
968,lb
969,ldp
970,lead
971,leader
972,lease
973,least
974,left
975,legal
976,legislation
977,lehman
978,lending
979,less
980,less_yen
981,letter
982,level
983,leveraged
984,levy
985,liability
986,licence
987,license
988,life
989,lift
990,light
991,likely
992,limit
993,limited
994,line
995,line_meat
996,link
997,liquid
998,liquidity
999,lira
1000,list
1001,litigation
1002,little
1003,live
1004,livestock
1005,living
1006,lloyd
1007,lme
1008,loan
1009,local
1010,location
1011,london
1012,long
1013,longer
1014,look
1015,los
1016,loss
1017,loss_canada
1018,loss_canadian
1019,loss_gdp
1020,loss_holding
1021,loss_majority
1022,loss_management
1023,loss_plc
1024,lot
1025,louisiana
1026,louvre
1027,low
1028,lt
1029,lt_company
1030,ltd
1031,ltd_growth
1032,ltd_march
1033,ltd_price
1034,luxembourg
1035,lynch
1036,lyng
1037,machine
1038,main
1039,mainly
1040,maintain
1041,maintenance
1042,maize
1043,major
1044,major_lt
1045,major_position
1046,majority
1047,maker
1048,malaysia
1049,malaysian
1050,management
1051,manager
1052,manufacture
1053,manufacturer
1054,manufacturing
1055,many
1056,march
1057,margin
1058,marine
1059,mark
1060,mark_offer
1061,marked
1062,market
1063,market_bought
1064,market_volcker
1065,marketing
1066,martin
1067,massive
1068,match
1069,material
1070,matter
1071,maturity
1072,maximum
1073,meal
1074,mean
1075,meant
1076,meanwhile
1077,measure
1078,measure_gnp
1079,medical
1080,medium
1081,meet
1082,meeting
1083,member
1084,membership
1085,merchandise
1086,merchant
1087,merge
1088,merger
1089,merger_merger
1090,merrill
1091,met
1092,metal
1093,method
1094,mexico
1095,mexico_later
1096,michael
1097,microchip
1098,mid
1099,middle
1100,middle_swiss
1101,midland
1102,midnight
1103,mile
1104,military
1105,mill
1106,miller
1107,mine
1108,miner
1109,mineral
1110,minimum
1111,mining
1112,minister
1113,ministry
1114,minority
1115,missile
1116,mission
1117,miti
1118,miyazawa
1119,mln
1120,mm
1121,mobil
1122,moderate
1123,modest
1124,moment
1125,monday
1126,monetary
1127,money
1128,month
1129,month_pacific
1130,monthly
1131,morgan
1132,morning
1133,mortgage
1134,moscow
1135,mostly
1136,motor
1137,move
1138,move_january
1139,movement
1140,mt
1141,mths
1142,mths_money
1143,mths_reporter
1144,mths_venture
1145,much
1146,much_policy
1147,mutual
1148,nakasone
1149,name
1150,narrow
1151,nation
1152,national
1153,natural
1154,natural_want
1155,nazer
1156,nearby
1157,nearly
1158,necessary
1159,need
1160,negotiate
1161,negotiation
1162,net
1163,net_fall
1164,net_ore
1165,netherlands
1166,network
1167,never
1168,new
1169,newly
1170,news
1171,news_profitable
1172,newspaper
1173,next
1174,nigel
1175,nigeria
1176,night
1177,nil
1178,nil_oil
1179,nippon
1180,nominal
1181,non
1182,non_help
1183,noranda
1184,norcros
1185,normal
1186,normally
1187,north
1188,northern
1189,northwest
1190,norway
1191,note
1192,note_charge
1193,nothing_lt
1194,notice
1195,nova
1196,november
1197,nt
1198,number
1199,nv
1200,objective
1201,obligation
1202,october
1203,oecd_face
1204,offer
1205,offering
1206,office
1207,officer
1208,official
1209,officially
1210,offset
1211,offshore
1212,often
1213,ohio
1214,oil
1215,oilseed
1216,old
1217,ontario
1218,opec
1219,open
1220,open_close
1221,open_way
1222,opening
1223,oper
1224,oper_tonne
1225,operate
1226,operates
1227,operating
1228,operation
1229,operator
1230,opinion
1231,opportunity
1232,opposition
1233,optimistic
1234,option
1235,orange
1236,order
1237,ordinary
1238,ordinary_common
1239,ore
1240,organization
1241,original
1242,originally
1243,others
1244,ounce
1245,outflow
1246,outlook
1247,output
1248,outstanding
1249,overall
1250,overnight
1251,overseas
1252,owner
1253,ownership
1254,pa
1255,pace
1256,pacific
1257,package
1258,pact
1259,pact_import
1260,paid
1261,painewebber
1262,pakistan
1263,palm
1264,panel
1265,paper
1266,parent
1267,paris
1268,parliament
1269,part
1270,participant
1271,participation
1272,particular
1273,particularly
1274,partly
1275,partner
1276,partner_profit
1277,partnership
1278,party
1279,passenger
1280,past
1281,pattern
1282,paul
1283,pay
1284,payable
1285,payment
1286,pct
1287,pct_dlrs
1288,peak
1289,pension
1290,people
1291,percentage
1292,performance
1293,perhaps
1294,period
1295,permit
1296,personal
1297,peru
1298,peso
1299,peter
1300,petrochemical
1301,petroleum
1302,pharmaceutical
1303,phase
1304,philippine
1305,phillips
1306,piedmont
1307,pipeline
1308,place
1309,plan
1310,plan_move
1311,planning
1312,plant
1313,planting
1314,plastic
1315,platform
1316,play
1317,plc
1318,poehl
1319,point
1320,policy
1321,political
1322,poor
1323,pork
1324,port
1325,portion
1326,position
1327,positive
1328,possibility
1329,possible
1330,possibly
1331,post
1332,potential
1333,pound
1334,power
1335,practice
1336,pre
1337,preference
1338,preliminary
1339,prepared
1340,presence
1341,present
1342,president
1343,president_amount
1344,president_decrease
1345,presidential
1346,press
1347,pressure
1348,pretax
1349,prevent
1350,previous
1351,previously
1352,price
1353,pricing
1354,primarily
1355,primary
1356,prime
1357,principal
1358,principle
1359,printing
1360,prior
1361,prior_foreign
1362,priority
1363,private
1364,privately
1365,probably
1366,probably_item
1367,problem
1368,procedure
1369,proceed
1370,proceeds
1371,process
1372,processing
1373,processor
1374,produce
1375,producer
1376,product
1377,product_money
1378,production
1379,profit
1380,profitability
1381,profitable
1382,program
1383,programme
1384,progress
1385,project
1386,projection
1387,promote
1388,property
1389,proposal
1390,propose
1391,prospect
1392,protect
1393,protection
1394,protectionism
1395,protectionist
1396,protest
1397,provide
1398,province
1399,provision
1400,provisional
1401,public
1402,public_rate
1403,publicly
1404,purchase
1405,purolator
1406,purpose
1407,pursue
1408,push
1409,put
1410,put_put
1411,qatar
1412,qtly
1413,qtr
1414,qtrly
1415,quality
1416,quarter
1417,quarterly
1418,quebec
1419,question
1420,quite
1421,quota
1422,radio
1423,railway
1424,rain
1425,rainfall
1426,raise
1427,rand
1428,range
1429,rank
1430,rapeseed
1431,rapid
1432,rate
1433,rather
1434,rating
1435,ratio
1436,raw
1437,reach
1438,reaction
1439,ready
1440,reagan
1441,real
1442,really
1443,reason
1444,rebate
1445,receipt
1446,receive
1447,recent
1448,recently
1449,recession
1450,recommendation
1451,record
1452,record_already
1453,record_credit
1454,record_policy
1455,recover
1456,recovery
1457,red
1458,reduction
1459,reed
1460,reference
1461,refiner
1462,refinery
1463,refining
1464,reflect
1465,reform
1466,region
1467,regional
1468,registration
1469,regular
1470,regulation
1471,regulatory
1472,related
1473,relation
1474,relationship
1475,relatively
1476,release
1477,relief
1478,remain
1479,remains
1480,remark
1481,renault
1482,reorganization
1483,rep
1484,repayment
1485,report
1486,reporter
1487,reporting
1488,represent
1489,representative
1490,republic
1491,republican
1492,repurchase
1493,request
1494,require
1495,requirement
1496,research
1497,reserve
1498,resolution
1499,resolve
1500,resort
1501,resource
1502,respect
1503,respectively
1504,response
1505,responsible
1506,rest
1507,restore
1508,restraint
1509,restriction
1510,restructuring
1511,result
1512,resume
1513,retail
1514,retain
1515,retaliate
1516,retaliation
1517,retaliatory
1518,return
1519,reuter
1520,reuters
1521,rev
1522,revenue
1523,review
1524,revision
1525,reynolds
1526,rice
1527,richard
1528,rig
1529,right
1530,right_european
1531,rio
1532,rise
1533,rise_avg
1534,rise_lt
1535,rise_trading
1536,risen
1537,risk
1538,river
1539,riyal
1540,robert
1541,role
1542,room
1543,round
1544,row
1545,royal
1546,rubber
1547,rule
1548,ruling
1549,rumor
1550,rupee_crazy
1551,sachs
1552,sale
1553,salomon
1554,san
1555,sanction
1556,santa
1557,santos
1558,satisfactory
1559,satisfied
1560,saturday
1561,saudi
1562,saudi_january
1563,saudi_weekend
1564,saving
1565,saw
1566,scale
1567,scheme
1568,sea
1569,seaman
1570,season
1571,season_asset
1572,season_secretary
1573,seasonally
1574,sec
1575,second
1576,secretary
1577,section
1578,sector
1579,sector_cut
1580,security
1581,see
1582,seek
1583,seek_future
1584,seek_nil
1585,seem
1586,segment
1587,self
1588,sell
1589,semiconductor
1590,senate
1591,senior
1592,sent
1593,sentiment
1594,separate
1595,sept
1596,september
1597,series
1598,serious
1599,seriously
1600,service
1601,session
1602,set
1603,set_board
1604,set_february
1605,settlement
1606,several
1607,severe
1608,share
1609,share_cocoa
1610,share_sale
1611,shareholder
1612,sharp
1613,sharply
1614,shearson
1615,sheet
1616,shell
1617,shift
1618,ship
1619,shipment
1620,shipping
1621,short
1622,short_november
1623,short_service
1624,shortage
1625,shortfall
1626,shortly
1627,show
1628,shr
1629,shrs_earnings
1630,shut
1631,side
1632,sign
1633,signal
1634,significant
1635,significantly
1636,silver
1637,similar
1638,simply
1639,singapore
1640,singapore_leader
1641,single
1642,site
1643,situation
1644,situation_february
1645,size
1646,slide
1647,slight
1648,slightly
1649,slow
1650,small
1651,smelter
1652,smith
1653,social
1654,soft
1655,software
1656,solution
1657,something
1658,soon
1659,soon_capacity
1660,sorghum
1661,sought
1662,sour
1663,source
1664,source_consumer
1665,south
1666,southern
1667,southwest
1668,soviet
1669,soybean
1670,spa
1671,spain
1672,spanish
1673,special
1674,specialty
1675,specific
1676,speculation
1677,speculative
1678,speech
1679,spend
1680,spending
1681,spent
1682,spirit
1683,split
1684,spokesman
1685,spokeswoman
1686,spot
1687,spread
1688,spring
1689,st
1690,stability
1691,stable_note
1692,staff
1693,stage
1694,stake
1695,stance
1696,stand
1697,standard
1698,start
1699,start_measure
1700,state
1701,state_think
1702,statement
1703,station
1704,statistic
1705,status
1706,stay
1707,steady
1708,steel
1709,step
1710,sterling
1711,stg
1712,stg_corp
1713,still
1714,still_note
1715,stimulate
1716,stock
1717,stockholder
1718,stoltenberg
1719,stood
1720,stop
1721,storage
1722,store
1723,strait
1724,strategic
1725,strategy
1726,street
1727,strength
1728,strengthen
1729,strike
1730,strike_export
1731,strong
1732,strongly
1733,structure
1734,study
1735,subcommittee
1736,subject
1737,subsidiary
1738,subsidy
1739,substantial
1740,substantially
1741,success
1742,successful
1743,sufficient
1744,sugar
1745,suit
1746,sum
1747,sumita
1748,summer
1749,summit
1750,sun
1751,sunday
1752,supermarket
1753,supplier
1754,supply
1755,support
1756,supreme
1757,sure
1758,surge
1759,surplus
1760,surplus_available
1761,surplus_farmer
1762,survey
1763,suspension
1764,swap
1765,sweden
1766,sweet
1767,swiss
1768,swiss_negative
1769,system
1770,system_asset
1771,taft_certainly
1772,taiwan
1773,takeover
1774,talk
1775,tanker
1776,target
1777,tariff
1778,tax
1779,tax_current
1780,tax_february
1781,tax_split
1782,team
1783,technical
1784,technical_growth
1785,technology
1786,telecommunication
1787,telephone
1788,television
1789,temporary
1790,ten
1791,tender
1792,tension
1793,term
1794,term_chairman
1795,term_full
1796,term_subsidiary
1797,terminal
1798,test
1799,texaco
1800,texas
1801,textile
1802,thai
1803,thailand
1804,therefore
1805,thing
1806,think
1807,think_march
1808,think_price
1809,third
1810,third_rate
1811,thought
1812,threat
1813,thursday
1814,thus
1815,tight
1816,time
1817,tin
1818,tire
1819,tobacco
1820,today
1821,together
1822,tokyo
1823,told
1824,told_bank
1825,told_issue
1826,told_usair
1827,tomorrow
1828,tomorrow_large
1829,ton
1830,tonight
1831,tonnage
1832,tonne
1833,tonne_convertible
1834,tonne_income
1835,tool
1836,top
1837,toronto
1838,total
1839,tough
1840,towards
1841,trade
1842,trader
1843,trading
1844,traditional
1845,traffic
1846,trans
1847,transaction
1848,transaction_electronic
1849,transcanada
1850,transfer
1851,transportation
1852,treasury
1853,treasury_april
1854,trend
1855,truck
1856,trust
1857,try
1858,tuesday
1859,turkey
1860,turkish
1861,turn
1862,turnover
1863,twa
1864,type
1865,unadjusted
1866,uncertainty
1867,unchanged
1868,underwriter
1869,underwriting
1870,undisclosed
1871,unemployment
1872,unfair
1873,union
1874,unit
1875,unit_federal
1876,united
1877,university
1878,unlikely
1879,upward
1880,uruguay
1881,usair
1882,usair_economist
1883,usda
1884,use
1885,use_year
1886,user
1887,ussr
1888,usually
1889,usx
1890,utility
1891,v_bureau
1892,v_different
1893,v_shrs
1894,value
1895,value_still
1896,van
1897,variety
1898,various
1899,vegetable
1900,vehicle
1901,venezuela
1902,venture
1903,versus
1904,vessel
1905,viacom
1906,vice
1907,vice_ltd
1908,video
1909,view
1910,virtually
1911,visit
1912,volume
1913,vote
1914,voting
1915,vw
1916,wage
1917,wait
1918,wall
1919,want
1920,war
1921,warner
1922,warrant
1923,warship
1924,washington
1925,waste
1926,water
1927,way
1928,weak
1929,weaker
1930,weakness
1931,weather
1932,wednesday
1933,week
1934,week_close
1935,week_open
1936,week_operating
1937,week_petroleum
1938,weekend
1939,weekly
1940,well
1941,well_inflation
1942,west
1943,western
1944,wheat
1945,white
1946,whole
1947,wholesale
1948,wholly
1949,wide
1950,widely
1951,william
1952,williams
1953,willing
1954,wilson
1955,wind
1956,winter
1957,wireless
1958,withdraw
1959,work
1960,worker
1961,world
1962,world_right
1963,worldwide
1964,worried
1965,worth
1966,write
1967,writedown
1968,year
1969,year_debt
1970,year_major
1971,yen
1972,yesterday
1973,yet
1974,yeutter
1975,yield
1976,york
1977,yr
1978,zambia
1979,zealand
1980,zero
1981,zinc
1982,zone
