,Text,Label
13,computer research th_qtr shr_loss ct v loss ct_net loss v loss_rev mln v mln qtly_div ct v ct_prior year shr profit ct v profit ct_net profit v profit_rev mln v mln note dividend_payable april shareholder_record march reuter,earn
14,ltd th_qtr net_shr ct v ct_net mln v sale mln v mln avg_shrs v year shr dlrs v dlrs net mln v mln sale mln v mln avg_shrs v reuter,earn
15,standard see well year standard earnings increase least pct dlrs dlrs share stable interest_rate economy provide condition growth president told shareholder annual_meeting standard previously asset dlrs dlrs return common shareholder equity pct last_year pct reuter,earn
16,th_qtr loss shr_loss ct v loss ct_net loss v loss_rev mln v mln month shr_loss ct v profit ct_net loss v profit_rev mln v mln note net loss th_qtr charge restructuring mln dlrs tax ct share net loss tax special charge mln dlrs ct share reuter,earn
17,ico producer present new coffee proposal international_coffee country present proposal export_quota month april firm try negotiate september future quota distribution new basis ico delegate distribution april unchanged basis earlier producer proposal shortfall mln bag ico contact group meeting consumer tomorrow delegate reuter,coffee
18,rise hope high bid chemlawn corp high bid dlrs share waste_management inc wall_street share chemlawn mln company mln share hand late afternoon company time cash_flow dlrs dollar bidder waste_management tender_offer opening today march surprise chemlawn spokeswoman company board held today waste_management announcement statement certain ready unable prior contact waste_management chemlawn official think analyst inc company surprise attack difficult tender_offer share cash chemlawn try white want waste_management analyst company inc example company interested chemlawn mln customer large u company application waste_management chemlawn company strong commercial distribution system high growth rate chemlawn share price mid stock rate growth company profit fourth_quarter chemlawn dlrs share full year dlrs fourth_quarter chemlawn individual offer care reuter,acq
19,u week usda subject u quota week january initial week sugar quota year short_ton versus ton previous_week quota quota year january december set short_ton ton quota year month december department custom service weekly cumulative import actual basis final cumulative import data reuter,sugar
20,brazil anti inflation plan inflation plan initially home abroad economy towards first price shortage foreign payment crisis last february plan price value new currency economy bid halt country pct inflation_rate year plan situation bad inflation least economy bank economist plan foreign trade account brazil annual trade_surplus cover dlrs service dlr foreign_debt first_month target monthly surplus dlrs export import avoid domestic shortage trade_surplus mln dlrs october mln reuter,trade
21,n_z official foreign reserve fall january new_zealand official foreign reserve n_z dlrs january dlrs december year_ago period reserve bank reuter,reserves
22,agency report ship commission u government agency daily operation report backlog ship enter early today next day due end day backlog average time tomorrow tanker regular vessel north south reuter,ship
23,america first mortgage set special payout america first guaranteed mortgage fund special distribution ct unit ct return capital ct income gain reuter,earn
24,corp qtly_dividend qtly_div ct v ct_prior record_march reuter,earn
25,international strong prospect international inc reporting operating loss january second_quarter prospect balance fiscal_year remain good order harris subsidiary june continue strong pace month order pct prior year period basis mln dlrs backlog harris pct fiscal_year international old division benefit recent new decline engineering expenditure fiscal mln dlr range company mln dlrs earlier fourth_quarter operating loss ct share profit ct share year_ago revenue mln dlrs mln dlrs reuter,earn
26,asset u money fund week asset money_market mln dlrs week yesterday dlrs investment company institute asset fund mln dlrs dlrs general purpose fund mln dlrs dlrs broker dealer fund mln dlrs dlrs reuter,money-supply
27,gulf freight rate call gulf freight rate outlook steady vessel gulf demand supply ship dealer today exchange call session versus yesterday delivery week pct tariff bid next_week river chicago percentage_point next_week pct bid point next_week ohio river south pct bid point station south chicago pct bid comparison march illinois chicago pct bid point march ohio river bid yesterday level pct march low pct bid comparison chicago pct bid comparison sept nov low pct bid sept dec section pct bid comparison reuter,ship
28,gulf unit see gain gulf technology_inc pipeline terminal operation unit mln dlrs record gain mln dlrs first_quarter federal tax transaction offset operating loss reuter,earn
29,farmer group inc th_qtr net_shr ct v ct_net v rev_mln v mln year shr dlrs v dlrs net v rev v mln avg_shrs v reuter,earn
30,co jan_net shr_ct v ct_net v rev v avg_shrs mln v mln mths_shr dlrs v dlrs net v rev v avg shr mln v mln note late mths net gain ct share sale service resource_inc reuter,earn
31,inc buy undisclosed_amount inc inc houston custom high pressure process vessel energy industry group company manufacture system oil_gas utility marine industry reuter,acq
32,corp set_quarterly dividend_qtly div ct v ct_prior pay_april record_march reuter,earn
33,financial_corp th_qtr net_shr ct v dlrs net v mln rev_mln v mln year shr_ct v dlrs net v mln rev_mln v mln note th_qtr yr amount include acquisition pct common formerly federal_saving loan_association january th_qtr yr net include net gain mln dlrs dlrs share exchange common america bank inc common corp merger company reuter,earn
34,ico exporter new proposal international_coffee exporter new proposal quota importer tomorrow ico delegate change producer talk formal producer session member producer affect quota distribution month april share still include shortfall reuter,coffee
35,u fall mln dlrs feb,money-supply
36,n business_loan fall mln dlrs feb,money-supply
37,new_york bank borrowing mln dlrs feb week,money-supply
38,new_york business_loan fall mln dlrs commercial industrial major new_york bank acceptance mln dlrs week february federal_reserve bank new_york acceptance loan mln dlrs outstanding mln dlrs national business_loan data friday reuter,money-supply
39,n bank mln dlrs major new_york city bank mln dlrs average borrowing federal_reserve february week second_half week bank statement period wednesday bank borrowing prior week late spokesman borrowing yesterday half bank national data borrowing due est gmt reuter,money-supply
40,philippine year net_shr primary peso v peso shr peso v peso qtly_div peso v peso net v mln rev v note_full name philippine telephone co figure philippine peso dividend_payable record_march exchange_rate day dividend peso dollar reuter,earn
41,star equity fund initial div_ct v n payable_april record_march note dividend special ct share period fund operation december reuter,earn
42,inc regular div_ct v ct_prior pay_april record_april reuter,earn
43,corp raise dividend_qtly div_ct v ct pay march record_march reuter,earn
44,international increase annual ct v ct_prior annual b ct v ct_prior payable_april record_march note_full name international inc reuter,earn
45,inc qtly_div ct v ct_prior pay march record february reuter,earn
46,u money_supply rise dlrs feb,money-supply
47,inc year net_shr dlrs v dlrs net v rev v note result_include extraordinary_gain dlrs ct share share offering unit reuter,earn
48,u bank average mln dlrs feb,money-supply
49,u bank net free reserve mln dlrs week feb fed,money-supply
50,investment_firm cut stake group new_york investment_firm stake cyclops_corp share pct total_outstanding common_stock share pct filing_security exchange_commission group mutual share corp cyclops common_share feb mln dlrs reuter,acq
51,corp th_qtr net_shr profit ct v loss ct_net profit v loss_rev v year shr profit cent v loss ct_net profit v loss_rev mln v mln avg_shrs v reuter,earn
52,federal_reserve feb week net free reserve v bank borrowing v seasonal loan v loan v v reserve v reserve n v n total reserve n v n non reserve n v n monetary base n v n week feb total cash n v n inc cash equal n v n week bank borrowing seasonal loan loan float balance adjustment currency treasury deposit reuter,money-supply
53,n_z trading bank deposit growth rise slightly new_zealand trading bank seasonally deposit growth pct january rise pct december reserve bank year year total deposit pct pct increase december year pct rise year_ago period release total deposit n_z dlrs january december january reuter,money-supply
54,federal_reserve money_supply report feb week feb previous_week week v week_ago v week v week_ago v monthly aggregate jan v dec v jan v dec v jan v dec v l dec v nov v domestic debt dec v nov v reuter,money-supply
55,federal_reserve feb week bought repurchase nil agency bought agency repurchase nil acceptance repurchase nil sale v sale v fed asset fed liability deposit fed reuter,money-supply
56,federal_reserve feb week foreign deposit gold stock holding rate avg v factor wednesday feb bank borrowing v credit v sale v sale w v float v reuter,money-supply
57,world_market price usda u_agriculture department world_market price u quality location low ct lb effect midnight march world price average u location texas quality location price first payment rate data week february world price ct lb northern european price adjustment average u spot location cotton average u location adjustment world price reuter,cotton
58,sugar quota import detailed usda u_agriculture department cumulative individual country quota year january quota allocation quota year short_ton cumulative quota import allocation nil australia nil nil nil nil brazil nil canada nil quota import allocation colombia nil nil nil ecuador nil nil nil nil quota import allocation nil nil nil nil india nil nil nil nil quota import allocation nil mexico nil nil nil nil peru nil philippine nil st nil quota import allocation nil taiwan nil thailand nil nil nil nil reuter,sugar
59,payout_qtly div_ct v ct_prior pay_april record_march reuter,earn
60,u bank mln dlrs u bank borrowing less credit mln dlrs february federal_reserve fed overall borrowing week mln dlrs mln dlrs credit mln dlrs mln dlrs week second_half week statement period net borrowing prior week mln dlrs week statement period february fed bank average net free reserve mln dlrs day week earlier federal_reserve spokesman told_press day net projection float time year poor weather late week spokesman float mln dlrs friday reason nearly dlrs thursday wednesday fed reason thursday high float mln dlrs wednesday float figure due transportation float widely fed week whole float related adjustment small negative mln dlrs tuesday due number cash letter country spokesman tuesday wednesday different system problem security held open est day however problem afternoon evidence reserve impact pct net borrowing small bank pct large bank pct large regional institution wednesday pct borrowing bank pct large pct small bank thursday monday tuesday deficit friday small deficit week whole week period daily almost small bank reuter,money-supply
61,american_express possible american_express co market rumor inc analyst company move market value stock american_express stock lift rumor market public shearson good market value total value american_express rumor also talk financial_service firm split stock boost dividend american_express new_york stock exchange heavy volume american_express comment rumor stock activity analyst comment company analyst meeting tuesday fuel rumor announcement yesterday management change meeting company official american_express stock fully reflect performance shearson analyst yesterday shearson officer position president also new position chairman operating division analyst market rumor total analyst however shearson good strong profit center american_express pct earnings last_year think american_express sell shearson long well investment profitable security firm several analyst american_express need cash reason sell part strong asset others company well option rumor pct market security american_express past shearson profitable big premium market place shearson mln dlr range shearson market place probably worth dlrs term market analyst american_express use capital plan expand internal growth plan capital want stock reflect ability kind e_f analyst michael fact heavily future heavily international acquisition way american_express exposure brokerage business stock well reflect asset related service business water mark exposure brokerage value component high high percentage total operating earnings company shearson mln tax operating earnings mln dlrs reuter,acq
62,u money_supply dlrs u money_supply dlrs seasonally dlrs february week federal_reserve previous_week level dlrs dlrs week average dlrs economist reuters dlrs dlrs average forecast mln dlr rise reuter,money-supply
63,star usa payout star equity fund ct share payable_april shareholder_record march dividend quarterly_dividend ct share special payout ct share cover period november fund operation december fund quarterly_dividend rate future reuter,earn
64,see first_quarter earnings inc price pressure steel product particularly u recent increase value canadian dollar result first_quarter earnings quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier profit mln dlrs mln dlr extraordinary_gain mln dlrs previous year demand company product high_level sale show growth revenue last_year dlrs dlrs reuter,earn
65,u grain fall week u grain car week february pct previous_week pct week year_ago association american railroad grain mill product week car pct previous_week pct week year_earlier association reuter,grain
66,hong_kong stake pct industrial_equity hong_kong investment_firm stake corp share pct total_outstanding common_stock share pct filing_security exchange_commission industrial_equity ltd new_zealand company bought common_share feb mln dlrs first stake earlier month bought stock investment_purpose reuter,acq
67,industry_inc th_qtr shr_loss v profit ct_net loss mln v profit mln rev_mln v mln year shr_loss dlrs v profit dlrs net loss mln v profit mln rev_mln v mln reuter,earn
68,diamond_shamrock cut crude price diamond_shamrock corp effective_today cut contract price crude_oil dlrs barrel reduction west_texas intermediate dlrs barrel price reduction today light oil product price weak crude_oil market company spokeswoman late line u oil company cut contract price last day weak oil market reuter,crude
69,corp merger corp shareholder merger wholly_subsidiary term merger shareholder_receive share stock share reuter,acq
70,northern telecom proposes stock_split,earn
71,industry see profit industry_inc earlier net loss mln dlrs year december profit mln dlrs year_earlier prepared statement company operating result due primarily decline sale product mln dlrs mln dlrs single product company diversified organization major acquisition last_year product new acquisition new enable annual fair earlier month vice_president analyst earnings ct share sale mln dlrs reasonable reuter,earn
72,federal_reserve feb week net free reserve v bank borrowing v seasonal loan v loan v v reserve v reserve v total reserve v non reserve v monetary base v reuter,money-supply
73,federal_reserve feb week feb total cash v inc cash equal v week bank borrowing seasonal loan loan float balance adjustment currency treasury deposit reuter,money-supply
74,gulf technology unit gulf technology_inc subsidiary pipeline terminal operation mln dlrs company sale post closing adjustment reuter,acq
75,investment group raise stake group investment_firm fundamental management corp stake industry corp share pct total pct filing_security exchange_commission group bought common_share jan feb dlrs group share plan study operation recommend management change operation fundamental management recently board reuter,acq
76,likely show cash study grain certificate due shortly government accounting office show certificate cost government pct cash administration industry_source office management budget certificate cost cash payment official told_reuters certificate study specific request r committee report focus cost certificate cash mid march cost certificate source program impact usda loan program certificate encourage loan cause loan net cost program however certificate government grain decrease cost effect certificate less likely suggest official negative report certificate fuel fire certificate heavily least increase agricultural expansion program usda remains reuter,grain
77,inc th_qtr net_shr profit ct v loss ct_net profit v loss_rev mln v year shr profit ct v profit ct_net profit v profit_rev mln v mln avg_shrs mln v mln note year week reuter,earn
78,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
79,year loss shr_loss dlrs v loss dlrs net loss mln v loss mln rev_mln v mln note net mln dlr extraordinary loss oil_gas foreign_exchange loss v loss mln dlrs reuter,earn
80,communication group inc year net period december shr_ct v ct_net v rev v reuter,earn
81,product corp quarterly div ten ct v ten ct pay_april record_march reuter,earn
82,opec meet firm price analyst opec meet june session production agreement organization halt current oil_price oil industry analyst movement high oil_price never easy opec thought need emergency meeting problem director energy research associate analyst oil industry_source problem opec excess oil supply world oil market opec problem price problem production issue way paul oil analyst inc market earlier opec ability production control way outlook organization soon initiative oil_price analyst even emergency meeting problem mln set last december opec buyer market quota price set differential regional manager major oil company condition market david report opec meet june immediately however optimistic opec principal problem meet try advantage winter demand sell oil late march april demand opec unlikely anything agreement output mln bpd analyst next_month opec ability hold together price output opec hold pact next_week buyer back market petroleum ltd new_york energy environment policy center demand opec oil first_quarter excess production demand opec oil clearly mln bpd probably mln bpd high opec meeting demand current production told_reuters reuter,crude
83,report th_qtr net profit corp fourth_quarter net_income dlrs ct share revenue mln dlrs year net loss mln dlrs ct share result oil_gas property first_quarter revenue mln dlrs company fiscal_year march year end month dec loss mln dlrs dlrs share revenue mln dlrs result oil_gas property year march net_income dlrs ct share revenue mln dlrs company reserve year mln barrel mln barrel oil cubic_foot gas reserve available produce price recover reuter,earn
84,northern telecom ltd declares stock_split stock_split pay note split subject_approval shareholder april annual_meeting company also increase dividend share ct ct reuter,earn
85,stock repurchase corp board purchase time time significant portion pct february outstanding mln dlrs company also plan debenture june also dividend ct share common record_april reuter,earn
86,group inc th_qtr loss shr_loss ct v available net loss v profit_rev v year shr_loss ct v loss ct_net loss v loss_rev mln v mln reuter,earn
87,american regular div_ct v ct_prior pay_april record_march reuter,earn
88,official stake data told_security exchange_commission share data management inc pct total_outstanding president investment los_angeles office c mln dlrs primarily investment_purpose stock sell stake market_condition control company reuter,acq
89,win government deal canadian company pct oil ltd government approval transaction union canada ltd pct stake minister regional industrial expansion union purchase stake result control non canadian company ruling key condition deal union ltd hong_kong electric holding_ltd agreement union become private company union pct stock pct chairman pct bank reuter,acq
90,co january net oper_shr ct v ct_oper net mln v mln rev_mln v mln mths_oper shr dlrs v dlrs oper_net mln v mln rev v note mths_oper net_excludes extraordinary_gain mln dlrs ct share sale service power reuter,earn
91,financial fed approval financial_corp federal_reserve board application coastal bancorp still need approval banking department reuter,acq
92,inc quarterly_dividend qtly_div ct v ct pay_april record_march reuter,earn
93,inc year net oper_shr dlrs v dlrs oper_net v rev_mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale inc share v loss mln dlrs dlrs shr reuter,earn
94,quarterly_dividend qtly_div ct v ct pay_april record_march enterprise_inc reuter,earn
95,air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
96,steel ltd year net oper_shr ct v ct_oper net v rev_mln v mln note former name inc result_include extraordinary_gain dlrs ct share dlrs ct income_tax reduction reuter,earn
97,steel detail gain unit sale steel ltd formerly inc report mln dlr net gain tax year sale division effective january reuter,earn
98,industry_inc th_qtr net oper_shr ct v ct_oper net v rev v avg_shrs v mths_oper shr_ct v ct_oper net v rev_mln v mln avg_shrs v note gain dlrs qtr year reuter,earn
99,import unlikely natural_gas import unlikely even u industry analyst source director general state petroleum agency import year contract negotiation filing u government time terminal delay import natural_gas analyst shearson_lehman currently former customer eastern subsidiary corp resume export company official told_reuters third gas subsidiary burlington northern interest industry analyst import cost basis company capital investment import operate even current price environment energy economist analyst major impact import u price currently trend high end decline gas drilling time bring production gas supply firm price shearson import source supply u domestic production company source currently talk agree serve meet peak demand company source also negotiation arrangement volume market requirement price u value reuter,nat-gas
100,resource_inc th_qtr net_shr ct v ct_net v rev_mln v mln mths_shr dlrs v dlrs net v rev_mln v mln reuter,earn
101,sell unit corp co division inc ontario undisclosed_term division manufacture equipment reuter,acq
102,buy company ltd pct inc company product mln dlrs reuter,acq
103,data inc year net_shr ct v ct_net v rev_mln v mln note result_include extraordinary_gain dlrs ct share dlrs ct share reuter,earn
104,cut crude price canadian ct bbl grade canadian dlrs,crude
105,contract price pay crude_oil canadian ct barrel_effective today decrease company price canadian dlrs_bbl last crude_oil posting feb reuter,crude
106,co contract price pay oil dlr barrel_effective today decrease price west_texas dlrs_bbl south dlrs_bbl company last jan reuter,crude
107,george ltd year net_shr dlrs v dlrs net mln v mln rev v reuter,earn
108,n_z money_supply rise pct december new_zealand seasonally money_supply pct december pct november pct december last_year reserve bank statement unadjusted n_z dlrs year year pct pct november pct december year year growth pct pct november pct year_earlier dlrs year year private_sector credit pct december pct november pct december private_sector credit dlrs reuter,money-supply
109,circuit system buy board maker circuit system_inc bought stock industry_inc exchange share common exchange share circuit system stock outstanding holder pct outstanding stock circuit system maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system reuter,acq
110,box rd_qtr jan_net shr_ct v ct_net v rev v avg_shrs v mths_shr ct v ct_net v rev v reuter,earn
111,inc th_qtr jan loss shr_loss ct v loss ct_net loss v loss_rev mln v mln year shr profit ct v profit ct_net profit v profit_rev mln v mln avg_shrs v note shr stock_split july split reuter,earn
112,fed data suggest stable u monetary_policy late federal_reserve data suggest central_bank maintain degree pressure banking reserve regular policy meeting week_ago money_market economist number little think volcker nothing security_pacific national_bank fed volcker told congressional committee last thursday unchanged today volcker statement last thursday fear fed reserve help dollar many economist still steady policy today data week bank statement period yesterday need additional fed decision yesterday reserve overnight sale purchase agreement first_time april last_year economist today data action fairly large dlrs economist thing relatively sale wednesday johnson first national_bank chicago clearly need nothing fed start new statement period today reserve projection security_pacific told_reporter day net reserve projection late week economist slightly high bank borrowing fed mln dlrs day late week many economist forecast mln week bank statement period whole daily borrowing average mln dlrs prior period problem large bank tuesday wednesday borrowing scott j co wednesday average mln dlrs mln week earlier lending support stable policy view relatively steady rate pct late week high_level economist time fed pct first_boston corp continue still dlrs first chicago johnson bank dlrs day late statement period previous fed target growth range money_supply measure last_week little attention paid dlr week february ahead fine line dollar progress international currency market development market dollar effect first chicago johnson course dollar account future policy decision economy weak back reuter,money-supply
113,corp th_qtr oper_net oper_shr profit ct v loss ct_oper net profit v loss_rev v year oper_shr profit ct v loss ct_oper net profit v loss_rev mln v mln note operation th_qtr gain dlrs ct shr th_qtr loss dlrs ct shr year loss dlrs dlrs shr year loss dlrs ct shr reuter,earn
114,reserve study trust independent petroleum annual study estimate trust future net revenue total reserve mln dlrs present value reserve mln dlrs estimate trust money available remainder year estimate reflect decrease pct net reserve revenue pct present value study reuter,crude
115,restaurant inc th_qtr loss shr_loss dlrs v loss ct_net loss v loss_rev mln v mln year shr_loss dlrs v profit ct_net loss v profit_rev mln v mln note non charge dlrs th_qtr dlrs year reserve restaurant reuter,earn
116,japan consumer_price fall pct january japan unadjusted consumer_price index_base pct january previous_month government management agency fall compare decline pct december january index year_earlier pct first drop large pct pct september food cost january december price utility overall decline month housing medical cost january year_earlier cost utility gasoline unadjusted consumer_price index tokyo area base pct mid february month earlier low price food year_earlier index pct due low utility cost reuter,cpi
117,set stock_split board stock_split quarterly_dividend plan offer mln share common_stock company stock_split effective march distribution additional share shareholder_record march dividend ct share split share pct increase ct share split security_exchange commission offer mln additional common_share finance recent acquisition reuter,earn
118,federal_reserve weekly component feb week feb v avg seasonally unadjusted currency v v demand v v v v saving v v small time v v commercial_bank v n v n v reuter,money-supply
119,n_z central_bank see money credit growth monetary credit growth rate new_zealand continue current_level reserve bank move liquidity late_last year reserve monetary credit growth figure december quarter probably high growth lending activity short_term money_market statement bank liquidity initial sign recent expansion apparent september october last_year figure today growth pct year december pct year september annual growth private_sector credit calendar pct pct september year available evidence corporate customer non bank difference interest_rate trading bank rate call market reuter,money-supply
120,japan rate state body japan state pct part recent pact major_industrial finance_ministry source cut trust fund bureau law parliament march pct minimum interest_rate deposit bureau bureau fund government official rate state body japan development bank people finance corp finance corporation local public enterprise move long_term prime_rate source however last cut pct pct january trust fund bureau rate set pct ministry minimum rate market related resolve problem economy tuesday ministry long_term banker record low pct effective february move agreement bureau saving system ministry japan ministry health source ministry determine market rate bureau deposit rate ministry source rate new year government bond percentage_point reuter,interest
121,producer split talk talk possibility global coffee_export quota today yesterday group exporter key special_meeting international_coffee council way stop coffee price however delegate solution question quota yet world coffee_export quota major coffee price international_coffee agreement year_ago price reaction drought cut brazil output brazil exporter producer_consumer question quota future quota distribution scheme delegate late saturday minority group country contact group producer_consumer delegate set debate big producer want court fair minority producer spokesman majority producer group quota april previous method quota share try negotiate basic quota september delegate plan status brazil retain almost current pct share export market colombia pct pct indonesia pct rest small exporter country producer group separate proposal quota formula stock statistic proposal brazil small quota share colombia indonesia large share bring new quota distribution scheme effect rather later brazil far accept proposal quota share delegate delegate prospect agreement quota package anything possible phase even meeting march april ico price coffee supermarket likely change result industry_source retail coffee price past_year steady even coffee market price probably consumer reuter,coffee
122,cut interest certificate annual rate issue long_term cut percentage_point rate march rate year certificate march fall pct pct rate year issue march fall pct pct treasury also cut point monthly payable september issue september september issue carry term year rate pct september pct march reuter,interest
123,kuwait plan talk kuwait oil minister remark today plan meeting review oil policy recent weakness world oil_price local opec_member meeting kuwait quota daily bpd set production limit nation organisation trader analyst international oil market estimate opec mln mln bpd last december kuwait much small producer ecuador quota kuwait mln bpd report kuwait ability exceed share kuwait ability kuwait ability produce mln bpd sell quota official price country difficulty marketing share mean kuwait apparently industry_source less quota buyer official price opec last_month dlrs barrel price new_york last_week low level year almost dollar month high dollar barrel also international oil company kuwait official price official price dlrs barrel custom elaborate however kuwait guaranteed market oil local international refining facility distribution network abroad meeting march opec start april request certain body member last wednesday debt country opec low official price crude seek talk month opec pricing committee pressure oil company opec_member apparent reference difficulty pressure continue march april situation later reuter,crude
124,indonesia economic change indonesia political measure economy new report counter oil revenue government series measure boost export oil sector new investment indonesia asian member opec primary commodity producer hit last_year fall world oil_price currency pct september report government lead economy investment import report primarily indonesia agricultural sector also review country general many government official adviser strong pressure halt move group strongly favour import economy report indonesia economic change world bank international banker step area economy plastic steel remain highly set measure last area foreign investment trade restriction import report indonesia economic_growth calendar probably economy even low rate growth mid report note indonesia large country asia april report hold improvement early indication point slightly positive growth rate pct due export earnings petroleum industry growth non oil sector low weak domestic_demand plant capacity real decline construction trade level growth agriculture report state banker present economic reform government international lending need new world bank loan mln dlrs last_month support partly help government reform bank reuter,crude
125,saudi deposit rate remain firm saudi deposit steady yesterday high_level market trader new position uncertainty opec current decline oil_price oil industry_source yesterday several producer difficulty oil official opec price kuwait plan emergency meeting member organisation traditional sunday trading due european weekend also lack market activity spot next_week rate put pct yesterday month deposit unchanged pct respectively spot dollar yesterday reuter,crude
126,budget fiscal gulf oil state slightly last_year decline world oil_price first budget early deficit deficit shortfall last budget statement budget fiscal_year today finance petroleum government period expenditure budget government revenue pct revenue government budget due uncertainty oil revenue year government limit expenditure month previous fiscal_year allocation pct head government department public institution help government expenditure budget shortfall plan limit expenditure order country foreign reserve major project housing public building service health transport communication water industry agriculture figure expenditure security also projection oil revenue opec_member barrel_day expectation positive sign oil_price trend opec protect reasonable estimate year revenue basis quota reuter,crude
127,gulf bond stock market gulf money_market well past bond stock market remain large extent gulf international bank bank economist review gulf capital market investor traditional investment vehicle real_estate foreign_currency bank account great financial diversified capital market instrument change disclosure requirement company account study capital market money_market stock bond market great use short_term money_market instrument bank region various facility bond stock market remain large extent debt region still loan bank facility company use stock bond issue kuwait official stock exchange gulf nation yet exchange financial surplus gulf government way capital market set domestic stock exchange recession oil_price clearly development capital market region addition family firm public financial investor still investment corporate reporting standard lack share price early investor hold share recovery commercial law gulf country authority apparent financial also capital market clearly law joint stock company debt instrument capital market instrument available institution state saudi_arabia move national pct company gulf money_market great introduction treasury_bill offering expansion regulation saudi_arabia bond market saudi_arabia last saudi bond plan official stock exchange trading saudi_arabia formal exchange reuter,money-fx
128,saudi_arabia commitment opec pact oil commitment last december opec accord boost world oil_price market official saudi press agency spa agency recent fall oil_price saudi_arabia fully accord never sell oil_price price circumstance spa recent pressure price end winter season market saudi_arabia main december accord opec low total pct mln barrel_day bpd return price dlrs barrel agreement year oil market saw price dlrs barrel mid dlrs late price currently dlrs spa saudi_arabia accord clearly oil market contact member opec accord opec lukman also oil minister group pricing agreement aware negative force operation market satisfied fundamental stable market_condition kuwait oil remark plan meeting review price trader analyst international oil market estimate opec mln bpd mln ceiling kuwait much small producer ecuador quota kuwait reuter,crude
129,talk continue accord likely international_coffee council talk export_quota continued session late sunday delegate prospect accord producer_consumer special_meeting stop coffee price likely agreement delegate council agree next_week september talk sunday afternoon apparent consumer producer compromise formula future quota system delegate coffee_export quota year_ago price response drought cut brazil crop brazil exporter reuter,coffee
130,zambia retain currency auction zambia retain foreign_exchange january away auction told_reuters interview system current talk world bank international_monetary fund fresh foreign aid fund central_bank statement new foreign_exchange private bidder exchange_rate government shortage foreign_exchange meet demand rapid strong fluctuation almost government private_sector weekly foreign_exchange auction october month january government month foreign_currency auction exchange_rate reuter,money-fx
131,indonesian sugar output short target indonesia output likely mln tonne calendar unchanged government forecast mln agricultural outlook indonesia bought sugar world_market late report indonesia calendar production mln tonne government estimate mln indonesia move sugar short report government production program guaranteed price producer however considerable indication farmer plant cane economic return good crop reuter,sugar
132,steel affiliate merger steel co_ltd steel co_ltd affiliate merger company spokesman steel pct steel pct decide end march firm loss recession steel industry steel current loss yen year march loss year_earlier spokesman firm worker steel worker forecast year march industry_source company show current loss yen loss reuter,acq
