,0
658,cattle
659,cause
660,caution
661,cautious
662,caw
663,cb
664,cbi
665,cbt
666,ccc
667,cd
668,cease
669,ceiling
670,cellular
671,cement
672,cenergy
673,cent
674,cent_cent
675,cent_gallon
676,cent_kilo
677,cent_lb
678,cent_pound
679,centel
680,center
681,central
682,central_bank
683,central_banker
684,central_bureau
685,centre
686,century
687,cereal
688,certain
689,certain_asset
690,certain_circumstance
691,certain_condition
692,certainly
693,certificate
694,certificate_deposit
695,cetus
696,cgct
697,chain
698,chairman
699,chairman_chief
700,chairman_john
701,chairman_paul
702,chairman_robert
703,chairman_william
704,challenge
705,chamber
706,champion
707,champion_product
708,champlin
709,chance
710,chancellor_exchequer
711,change
712,change_accounting
713,change_name
714,channel
715,chapter
716,chapter_bankruptcy
717,charge
718,charge_offs
719,charles
720,charter
721,charter_crellin
722,chase
723,chase_manhattan
724,cheap
725,cheaper
726,check
727,chemical
728,chemical_co
729,chemlawn
730,chesebrough
731,chevron
732,chi
733,chicago
734,chicken
735,chief
736,chief_economist
737,chief_executive
738,chief_financial
739,chief_operating
740,chile
741,chilean
742,china
743,china_daily
744,chinese
745,chip
746,chipmakers
747,chirac
748,choice
749,choke
750,choose
751,chosen
752,christian
753,chrysler
754,chrysler_c
755,chrysler_corp
756,chv
757,ciba_geigy
758,cie
759,cif
760,circle
761,circuit
762,circulation
763,circumstance
764,cite
765,citgo
766,citibank
767,citicorp
768,citicorp_cci
769,citizen
770,citrus
771,city
772,civil
773,clabir
774,claim
775,clark
776,class
777,class_action
778,class_b
779,class_common
780,clause
781,clayton_yeutter
782,clear
783,clearance
784,clearing_bank
785,clearly
786,cleveland
787,clevite
788,client
789,climate
790,climb
791,climbed
792,clone
793,close
794,closely
795,closer
796,closing
797,closure
798,clothing
799,club
800,cmb
801,cnt
802,co
803,co_ge
804,co_ltd
805,co_plc
806,coal
807,coast
808,coastal
809,coca_cola
810,cocoa
811,cocoa_buffer
812,cocoa_producer
813,code
814,coffee
815,coffee_export
816,coffee_grower
817,coffee_producer
818,coffee_quota
819,coin
820,coke
821,cold
822,collapse
823,colleague
824,collective
825,colombia
826,colombia_coffee
827,colombian
828,colonial
829,colorado
830,columbia
831,columbia_gas
832,combat
833,combination
834,comdata
835,comecon
836,cominco
837,comment
838,commerce
839,commerce_department
840,commerce_secretary
841,commercial
842,commercial_bank
843,commercial_paper
844,commerzbank_ag
845,commission
846,commissioner
847,commitment
848,committee
849,commodity
850,commodity_credit
851,commodity_price
852,common
853,common_share
854,common_stock
855,commonwealth
856,communication
857,communication_corp
858,communication_inc
859,communique
860,community
861,compagnie
862,company
863,company_petroleos
864,comparable
865,compare
866,comparison
867,compensate
868,compensation
869,compete
870,competition
871,competitive
872,competitiveness
873,competitor
874,complaint
875,complete
876,completely
877,completes
878,completes_acquisition
879,completes_purchase
880,completes_sale
881,completion
882,completion_transaction
883,complex
884,compliance
885,comply
886,component
887,composite
888,comprehensive
889,comprise
890,compromise
891,computer
892,computer_associate
893,computer_chip
894,computer_memory
895,computer_microchip
896,computerland
897,conable
898,conagra
899,concentrate
900,concept
901,concern
902,concerned
903,concession
904,conclude
905,conclusion
906,concrete
907,condensate
908,condition
909,conditional
910,conduct
911,conference
912,confidence
913,confident
914,confirm
915,confirmation
916,confirms
917,conflict
918,conger
919,conglomerate
920,congress
921,congressional
922,congressman
923,conjunction
924,conn
925,connecticut
926,connection
927,conoco
928,conrac
929,consecutive
930,consensus
931,consent
932,consent_decree
933,consequence
934,conservative
935,considerable
936,considerably
937,consideration
938,considers
939,consist
940,consistent
941,consists
942,consolidated
943,consolidation
944,consortium
945,constitute
946,constraint
947,construction
948,consultant
949,consultation
950,consumer
951,consumer_delegate
952,consumer_good
953,consumer_price
954,consumer_spending
955,consumption
956,contact
957,contain
958,container
959,contains
960,contel
961,content
962,continental
963,continental_shelf
964,contingency
965,contingent
966,continuation
967,continue
968,continue_operate
969,continued
970,continuous
971,contract
972,contract_barge
973,contractor
974,contrary
975,contrast
976,contribute
977,contribution
978,control
979,control_data
980,controversial
981,conventional
982,conversion
983,convert
984,convertible
985,convertible_debenture
986,convertible_stock
987,convince
988,cool
989,cooper
990,cooperate
991,cooperation
992,cooperation_development
993,cooperative
994,coopervision
995,coordination
996,cope
997,copper
998,copper_cathode
999,copper_mine
1000,corby
1001,core
1002,core_business
1003,corn
1004,cornelissen
1005,corona
1006,corp
1007,corporate
1008,corporation
1009,corporation_ccc
1010,corporation_tax
1011,correct
1012,correction
1013,corrects
1014,cosmetic
1015,cost
1016,cost_living
1017,cost_reduction
1018,costa_rica
1019,costly
1020,cotton
1021,council
1022,council_meeting
1023,council_session
1024,counsel
1025,count
1026,counter
1027,country
1028,county
1029,couple
1030,coupon
1031,courier
1032,course
1033,court
1034,court_appeal
1035,cover
1036,coverage
1037,cp
1038,cpc
1039,cpc_international
1040,cpi
1041,cra
1042,craft
1043,crane
1044,crash
1045,crazy_eddie
1046,create
1047,creation
1048,credibility
1049,credit
1050,credit_card
1051,credit_facility
1052,credit_guarantee
1053,credit_line
1054,credit_suisse
1055,creditanstalt
1056,creditor
1057,creek
1058,crew
1059,crisis
1060,criterion
1061,critical
1062,criticism
1063,crop
1064,cross
1065,crown
1066,crucial
1067,crude
1068,crude_oil
1069,crude_posting
1070,cruz
1071,csr
1072,ct
1073,ct_net
1074,ct_oper
1075,ct_prior
1076,ctc
1077,cuba
1078,cubic_foot
1079,cumulative
1080,cumulative_effect
1081,curb
1082,currency
1083,currency_option
1084,currency_range
1085,currency_stability
1086,current
1087,current_account
1088,current_level
1089,currently
1090,custom
1091,customer
1092,customer_repurchase
1093,cut
1094,cut_back
1095,cut_base
1096,cut_budget
1097,cut_prime
1098,cutback
1099,cwt
1100,cyacq
1101,cyclops
1102,cyclops_corp
1103,cyclops_cyl
1104,czarnikow
1105,daily
1106,daily_average
1107,dairy
1108,dairy_farm
1109,dallas
1110,damage
1111,danforth
1112,danger
1113,daniel
1114,danish
1115,darman
1116,dart
1117,dart_group
1118,data
1119,data_card
1120,data_include
1121,data_processing
1122,data_reflect
1123,datacard
1124,datagraphix
1125,date
1126,datron
1127,dauster
1128,david
1129,davis
1130,day
1131,day_day
1132,day_repurchase
1133,day_treasury
1134,dayton_hudson
1135,dd
1136,de
1137,de_clercq
1138,dead
1139,deadline
1140,deadlock
1141,deal
1142,deal_subject
1143,dealer
1144,dealing
1145,dean_witter
1146,debate
1147,debenture
1148,debenture_due
1149,debit
1150,debt
1151,debt_crisis
1152,debt_equity
1153,debt_restructuring
1154,debtor
1155,dec
1156,dec_shr
1157,decade
1158,december
1159,decide
1160,decides
1161,decision
1162,declaration
1163,declare
1164,declares
1165,declares_qtly
1166,decline
1167,decline_comment
1168,decline_dollar
1169,decrease
1170,decree
1171,deep
1172,default
1173,defence
1174,defend
1175,defendant
1176,defense
1177,defense_electronics
1178,defensive
1179,defer
1180,deficit
1181,definition
1182,definitive
1183,definitive_agreement
1184,definitive_merger
1185,degree
1186,del
1187,delaware
1188,delay
1189,delayed
1190,delegate
1191,delegation
1192,delhi
1193,deliver
1194,delivery
1195,delta
1196,demand
1197,democrat
1198,democratic
1199,democratic_party
1200,denies
1201,denman
1202,denmark
1203,dennis
1204,denver
1205,deny
1206,department
1207,department_justice
1208,department_store
1209,department_transportation
1210,depend
1211,dependence
1212,dependent
1213,depends
1214,deposit
1215,depreciation
1216,depressed
1217,depth
1218,depth_foot
1219,deputy
1220,deregulation
1221,described
1222,design
1223,desire
1224,destination
1225,destroyed
1226,detail
1227,detailed
1228,deterioration
1229,determination
1230,determine
1231,deutsche
1232,deutsche_bank
1233,devaluation
1234,developed
1235,developer
1236,development
1237,develops
1238,device
1239,di
1240,dia
1241,diagnostic
1242,diamond_shamrock
1243,diaz
1244,dictate
1245,diesel
1246,dieter
1247,difference
1248,different
1249,differential
1250,difficult
1251,difficulty
1252,digiorgio
1253,dilution
1254,dinar
1255,diplomat
1256,diplomatic_source
1257,dipped
1258,direct
1259,direction
1260,directly
1261,director
1262,disappointed
1263,disaster
1264,disc
1265,disclosure
1266,discount
1267,discount_borrowing
1268,discount_note
1269,discount_rate
1270,discount_window
1271,discovery
1272,discus
1273,discussion
1274,disease
1275,dismiss
1276,disposal
1277,dispose
1278,disposition
1279,dispute
1280,disrupt
1281,disruption
1282,distillate
1283,distiller
1284,distribute
1285,distributes
1286,distribution
1287,distributor
1288,district
1289,div
1290,div_ct
1291,div_p
1292,div_qtly
1293,diversification
1294,diversified
1295,diversify
1296,divest
1297,divestiture
1298,dividend
1299,dividend_paid
1300,dividend_payable
1301,dividend_qtly
1302,dividend_requirement
1303,division
1304,dixons
1305,dixons_group
1306,dlr
1307,dlr_charge
1308,dlr_pretax
1309,dlr_provision
1310,dlr_writedown
1311,dlrs
1312,dlrs_bbl
1313,document
1314,doe
1315,dollar
1316,dollar_fall
1317,dollar_yen
1318,dome
1319,dome_mine
1320,dome_petroleum
1321,domestic
1322,domestic_consumption
1323,domestic_demand
1324,domestically
1325,dominant
1326,dominican_republic
1327,dominion
1328,donald
1329,donaldson_lufkin
1330,door
1331,dot
1332,double
1333,doubt
1334,douglas
1335,dow
1336,dow_chemical
1337,downturn
1338,downward
1339,downwards
1340,dr
1341,draft
1342,drain
1343,drastic
1344,draw
1345,drawn
1346,dresdner
1347,drexel_burnham
1348,drill
1349,drilling
1350,drive
1351,drop
1352,drought
1353,drug
1354,dry
1355,du_pont
1356,dudley_taft
1357,due
1358,due_diligence
1359,due_mainly
1360,due_meet
1361,dupont
1362,durable_good
1363,dutch
1364,duty
1365,dwt
1366,dynamic
1367,dynamic_corp
1368,e_f
1369,eagle
1370,earlier
1371,earlier_reporting
1372,earlier_today
1373,early
1374,early_next
1375,early_retirement
1376,earn
1377,earnings
1378,earnings_estimate
1379,earnings_exclude
1380,earnings_include
1381,earthquake
1382,ease
1383,easily
1384,east
1385,east_coast
1386,eastern
1387,eastman_kodak
1388,easy
1389,ec
1390,ec_commission
1391,ec_farm
1392,ec_sugar
1393,echlin
1394,ecolab
1395,economic
1396,economic_activity
1397,economic_cooperation
1398,economic_fundamental
1399,economic_growth
1400,economic_outlook
1401,economic_performance
1402,economic_planning
1403,economic_policy
1404,economic_research
1405,economic_spotlight
1406,economically
1407,economics
1408,economist
1409,economist_fed
1410,economy
1411,ecu
1412,ecuador
1413,ecuadorean
1414,ecus
1415,ecus_kilo
1416,edelman
1417,edelman_dominion
1418,edelman_group
1419,edge
1420,edible
1421,edouard_balladur
1422,education
1423,edward
1424,eep
1425,effect
1426,effective
1427,effective_april
1428,effective_immediately
1429,effective_july
1430,effective_june
1431,effective_today
1432,effective_tomorrow
1433,effectively
1434,efficiency
1435,efficient
1436,effort
1437,egg
1438,egypt
1439,eighth
1440,elaborate
1441,elder
1442,elect
1443,election
1444,electric
1445,electric_co
1446,electrical
1447,electricity
1448,electro
1449,electronic
1450,electronic_good
1451,electronics
1452,element
1453,elevator
1454,eligible
1455,eliminate
1456,elimination
1457,else
1458,elsewhere
1459,em
1460,emerge
1461,emergency
1462,emery
1463,emery_air
1464,emhart
1465,emirate
1466,emphasis
1467,empire
1468,employ
1469,employ_people
1470,employee
1471,employer
1472,employment
1473,enable
1474,encor
1475,encourage
1476,end
1477,end_dec
1478,end_december
1479,end_jan
1480,end_january
1481,end_september
1482,endotronics
1483,energy
1484,energy_development
1485,energy_mine
1486,energy_minister
1487,energy_ministry
1488,energy_secretary
1489,enforcement
1490,engage
1491,engine
1492,engineer
1493,engineering
1494,england
1495,enhance
1496,enormous
1497,enough
1498,enquiry
1499,enro
1500,enter
1501,enterprise
1502,enterprise_inc
1503,entertainment
1504,entertainment_marketing
1505,entire
1506,entirely
1507,entity
1508,entry
1509,environment
1510,environmental
1511,equal
1512,equally
1513,equatorial
1514,equipment
1515,equitable
1516,equity
1517,equivalent
1518,erbynn
1519,ericsson
1520,especially
1521,essential
1522,esso
1523,est
1524,establishment
1525,estate
1526,estimate
1527,et
1528,etl
1529,eurofer
1530,europe
1531,european
1532,european_community
1533,european_currency
1534,european_monetary
1535,evaluate
1536,evaluation
1537,evans
1538,even
1539,event
1540,eventually
1541,ever
1542,evergo
1543,everyone
1544,everything
1545,evidence
1546,ex
1547,exact
1548,exactly
1549,examine
1550,example
1551,exceed
1552,excellent
1553,exception
1554,exceptional
1555,excess
1556,excessive
1557,exchange
1558,exchange_commission
1559,exchange_rate
1560,exchangeable
1561,exchequer_transaction
1562,exclude
1563,excludes
1564,excludes_extraordinary
1565,excludes_gain
1566,excludes_tax
1567,exclusive
1568,executive
1569,executive_board
1570,executive_commission
1571,executive_director
1572,executive_officer
1573,executive_vice
1574,exempt
1575,exercise
1576,exercise_price
1577,exist
1578,existence
1579,expand
1580,expansion
1581,expectation
1582,expenditure
1583,expense
1584,expensive
1585,experience
1586,expert
1587,expiration
1588,expiration_date
1589,expire
1590,expires
1591,explain
1592,explanation
1593,exploration
1594,exploration_development
1595,explore
1596,explosion
1597,export
1598,export_enhancement
1599,export_quota
1600,export_rebate
1601,export_registration
1602,export_subsidy
1603,exporter
1604,exposure
1605,express
1606,extend
1607,extends
1608,extension
1609,extensive
1610,extent
1611,external
1612,extra
1613,extract
1614,extraordinary
1615,extraordinary_charge
1616,extraordinary_credit
1617,extraordinary_debit
1618,extraordinary_gain
1619,extraordinary_item
1620,extreme
1621,extremely
1622,exxon
1623,exxon_corp
1624,eyskens
1625,face
1626,facilitate
1627,facility
1628,fact
1629,factor
1630,factory
1631,fail
1632,fails
1633,failure
1634,fair
1635,fairchild
1636,fairchild_semiconductor
1637,fairly
1638,fall
1639,false
1640,family
1641,far
1642,far_east
1643,farm
1644,farmer
1645,fast
1646,faster
1647,fat
1648,favor
1649,favorable
1650,favour
1651,favourable
1652,fbc
1653,fcc
1654,fcoj
1655,fdic
1656,fear
1657,feasibility_study
1658,feature
1659,feb
1660,feb_net
1661,february
1662,fed
1663,fed_fund
1664,fed_policy
1665,fed_reserve
1666,fed_set
1667,fed_spokesman
1668,federal
1669,federal_agency
1670,federal_budget
1671,federal_communication
1672,federal_court
1673,federal_fund
1674,federal_home
1675,federal_reserve
1676,federal_saving
1677,federal_statistic
1678,federation
1679,fee
1680,feed
1681,feel
1682,felt
1683,ferc
1684,fernandez
1685,ferruzzi
1686,ferry
1687,few
1688,fhlbb
1689,fiber_optic
1690,fibre
1691,fidelity
1692,fiduciary_duty
1693,field
1694,fifth
1695,fight
1696,figure
1697,figure_available
1698,figure_exclude
1699,figure_include
1700,figure_reflect
1701,figure_show
1702,fiji
1703,fildes
1704,file
1705,filing
1706,filing_security
1707,film
1708,final
1709,final_decision
1710,final_div
1711,final_dividend
1712,finally
1713,finance
1714,finance_minister
1715,finance_ministry
1716,financial
1717,financial_adviser
1718,financial_advisor
1719,financial_condition
1720,financial_corp
1721,financial_institution
1722,financial_service
1723,financial_statement
1724,financially
1725,financier
1726,financing
1727,financing_arrangement
1728,fine
1729,finland
1730,finnish
1731,fire
1732,firm
1733,firmer
1734,firmly
1735,first
1736,first_boston
1737,first_city
1738,first_half
1739,first_interstate
1740,first_month
1741,first_quarter
1742,first_time
1743,fiscal
1744,fiscal_year
1745,fish
1746,fisher
1747,fit
1748,fitness
1749,fitzwater
1750,fla
1751,flag
1752,flat
1753,fleet
1754,flexibility
1755,flexible
1756,flight
1757,float
1758,flood
1759,floor
1760,floor_price
1761,florida
1762,flotation
1763,flow
1764,fluctuation
1765,fm
1766,fob
1767,focus
1768,fomc
1769,food
1770,foodservice
1771,foot
1772,foothill
1773,footwear
1774,force
1775,force_majeure
1776,ford
1777,ford_motor
1778,forecast
1779,forecast_shortage
1780,forecasting
1781,foreign
1782,foreign_banker
1783,foreign_competition
1784,foreign_currency
1785,foreign_debt
1786,foreign_exchange
1787,foreign_ministry
1788,foreigner
1789,foresaw
1790,foresee
1791,foreseeable_future
1792,forest
1793,form
1794,form_joint
1795,formal
1796,formally
1797,formation
1798,former
1799,former_chairman
1800,former_president
1801,formerly
1802,formula
1803,fort_worth
1804,fortune
1805,forum
1806,forward
1807,foster
1808,found
1809,foundation
1810,founder
1811,fourth
1812,fourth_quarter
1813,fox
1814,framework
1815,franc
1816,franc_franc
1817,france
1818,france_britain
1819,franchise
1820,franco
1821,frank
1822,frankfurt
1823,franklin
1824,fraud
1825,free
1826,free_income
1827,free_market
1828,free_trade
1829,freedom
1830,freeze
1831,freight
1832,french
1833,french_finance
1834,french_franc
1835,fresh
1836,friday
1837,friendly
1838,front
1839,frost
1840,frozen
1841,frozen_orange
1842,fruit
1843,ftc
1844,fuel
1845,fuel_oil
1846,fuel_price
1847,fujitsu
1848,fujitsu_ltd
1849,full
1850,full_council
1851,full_house
1852,full_name
1853,fully
1854,fully_basis
1855,fund
1856,fundamental
1857,funding
1858,furniture
1859,future
1860,g_meeting
1861,ga
1862,gabelli
1863,gaf
1864,gain
1865,gallon
1866,game
1867,gao
1868,gap
1869,garcia
1870,garden
1871,gardner
1872,gas
1873,gasoline
1874,gate
1875,gate_learjet
1876,gateway
1877,gathering
1878,gatt
1879,gatt_round
1880,gaviria
1881,gcc
1882,gdp
1883,gdp_growth
1884,ge
1885,gelco
1886,gencorp
1887,gencorp_gy
1888,general
1889,general_agreement
1890,general_cargo
1891,general_electric
1892,general_manager
1893,general_motor
1894,general_partner
1895,general_tire
1896,generally
1897,generate
1898,geneva
1899,genova
1900,geodyne
1901,george
1902,georgia
1903,gephardt
1904,gerhard_stoltenberg
1905,german
1906,germany
1907,ghana
1908,giant
1909,gillette
1910,gilt
1911,giorgio
1912,glass
1913,global
1914,globe
1915,gluck
1916,gm
1917,gmbh
1918,gmt
1919,gnp
1920,gnp_growth
1921,goal
1922,gobert
1923,gold
1924,gold_coin
1925,gold_deposit
1926,gold_mine
1927,gold_ton
1928,golden
1929,goldman_sachs
1930,good
1931,good_chance
1932,good_service
1933,goodrich
1934,goodwill
1935,goodyear
1936,gorbachev
1937,gordon
1938,gould
1939,government
1940,government_security
1941,governor
1942,gpu
1943,grace
1944,grade
1945,grade_crude
1946,grade_unleaded
1947,gradual
1948,gradually
1949,grain
1950,gram
1951,grand
1952,grant
1953,graphic
1954,great
1955,great_american
1956,great_western
1957,greatly
1958,greece
1959,greek
1960,green
1961,green_coffee
1962,greenmail
1963,greyhound
1964,gros
1965,gross
1966,gross_domestic
1967,gross_national
1968,ground
1969,group
1970,group_plc
1971,group_turnover
1972,grow
1973,grower
1974,grown
1975,growth
1976,growth_forecast
1977,gte
1978,guarantee
1979,guaranteed
1980,guard
1981,guardian
1982,guatemala
1983,guide
1984,guideline
1985,guilder
1986,guinea
1987,guinness
1988,gulf
1989,gulf_arab
1990,gulf_canada
1991,gulf_state
1992,h_k
1993,ha
1994,haiti
1995,halcyon
1996,half
1997,half_percentage
1998,half_point
1999,hall
2000,halt
2001,hamburg
2002,han
2003,hand
2004,handle
2005,hanson
2006,hanson_trust
2007,happens
2008,happy
2009,harbor
2010,harbour
2011,harcourt
2012,harcourt_brace
2013,hard
2014,hard_currency
2015,harder
2016,hardware
2017,harm
2018,harper
2019,harper_row
2020,harris
2021,harris_upham
2022,hart_scott
2023,hartford
2024,harvest
2025,hawaiian
2026,hayes
2027,hbj
2028,hbo
2029,head
2030,head_dairy
2031,headquarters
2032,health
2033,health_care
2034,healthcare
2035,healthy
2036,heard
2037,hearing
2038,heart
2039,heat
2040,heating_oil
2041,heavily
2042,heavy
2043,heavy_fuel
2044,heck
2045,hectare
2046,hedge
2047,heineken
2048,heinz
2049,held
2050,helicopter
2051,heller
2052,helmut
2053,help
2054,henderson
2055,henkel
2056,henley
2057,henley_group
2058,henry
2059,herald_free
2060,herbert
2061,heritage
2062,hernandez
