,Text,Label
15,mitral atresia pulmonary_venous anomaly pulmonary_venous anomaly specimen mitral atresia anomalous pulmonary vein form anomalous pulmonary_venous case pulmonary_venous anomaly group mitral atresia premature closure foramen anomalous pulmonary_venous group route flow pulmonary_venous blood understood en response obstruction foramen mitral valve group ii factor latter group total anomalous pulmonary_venous common atrium patent foramen pulmonary_venous obstruction case,med
16,concept method graduate library_school study course include general material type abstract historical development publication industry especially united_state need standard preparation evaluation product topic call concept text method section instruction various_type abstract publication detailed instruction example exercise appendix brief discussion abstract publication research automation extensively work topic great emphasis past computer use increasingly important aspect librarianship much research effort preparation evaluation abstract extract student librarian benefit research computer_program analyze text select key sentence prepare extract abstract benefit research key segment information industry opportunity available professional worker many librarian activity effective use information chapter career opportunity,cisi
17,technical library user demand classification user group user demand technical library study habit customer technical library information department main aim determination user demand discover item information document customer seek seek classification user group demand test hypothesis possible customer meaningful user group common feature characteristic behavior pattern group need estimation significance librarian measure demand librarian library term expenditure time skill use stock different user group,cisi
18,stagnationpoint distance flow sphere_cylinder air stagnationpoint distance flow sphere_cylinder air author_discus problem deflection initially shape circular arc arbitrarily inclined end load,cran
19,theory discharge_coefficient round entrance theory discharge_coefficient round entrance theory consideration potential boundarylayer flow nozzle curve discharge_coefficient function diameter reynolds_number total equivalent length ratio contraction section nozzle theoretical curve discharge_coefficient versus diameter reynolds_number good_agreement experiment range_reynolds number theory rational framework experimental_result show effect contraction pressure value discharge_coefficient design suggests design installation operation,cran
20,light study respiratory tissue rat light observation development rat lung presence glandular alveolar stage stage electron_microscopy present different part lung time eg mm length glandular stage lung_tissue immature appearance light electron_microscopy individual cell also immature respect glycogen present immature cell stage lung_tissue becomes vascular stage development duct air space always continuous complete epithelium blood vessel complete inclusion_body present epithelial cell early_stage development vesicle present large number epithelial cytoplasm indicate absorption fluid alveolar_space mechanism alveolar nature remains uncertain respiratory tissue rat fully birth importance fact human infant adult bloodair_barrier epithelium varies thickness project whilst receipt grant medical research council canada also manuscript,med
21,oscillation system nonlinear particular type oscillation system nonlinear particular type paper_deal oscillation dynamic system single degree_freedom linear force nonlinear force latter function velocity simple graph negative small velocity becomes positive velocity certain value assumption rigorous solution equation_motion amplitude maximum velocity period simple solution case small approximate_solution series power ratio satisfactory accuracy quite large value,cran
22,simultaneous use circulation hypothermia surgery heart operative technique cardiac surgery condition deep hypothermia simultaneous use pump described majority case patient water c perfusion volume hypothermia others gradient c blood water perfusion volume less data show technique lead change internal organ mean arterial pressure kept mm_hg perfusion overall mortality author case congenital_heart disease case flap tissue group mortality,med
23,intermediate new step towards international cooperation scientific_technical information agency documentation documentation ie literature scientific_technical information turn problem growth information number centre last_year often several country activity often similar document source job differ practical detail less identical descriptive bibliography bulletin index selective distribution programme,cisi
24,syndrome case report syndrome girl correlation clinical pathological feature exit foramen ventricle open severe cystic dilatation ventricle distortion posterior structure,med
25,user resistance microforms research library microforms limited acceptance research library largely user resistance number study indicate production inadequate bibliographic access lack standardization defect equipment design maintenance problem poor environment microform usage certain inherent characteristic microforms combine use solution problem time microform industry correct positive development last_year major problem remain,cisi
26,clue cancer_patient clear patient_cancer pattern communication different stage disease pattern communication basis clue personnel total care effective clinician past day clue social worker manifest help cancer perhaps chronic disease,med
27,terminal cancer home perhaps difficult part mr illness life aware process carcinoma time course try always hope something new way treatment turn life worth living,med
28,antidiuresis induced diabetes_insipidus less regularly nephrogenic_diabetes insipidus diuretic cause fall mainly due excretion action extent action salt depletion depends direct effect drug water permeability distal tubule cortisone maximal thiazide derivative progressively compound order absent reduction proximal reabsorption na salt depletion induced diuretic less importance irregular appearance,med
29,correlation subject book book library traditional circulation count always reliable indicator total library use test assumption author correlation exists subject book library library count book left table surface book study first book lc dewey class span academic_department second book broad lc first second letter dewey ten first case overall correlation second less data author concludes circulation total reliable indicator use use thus total use method ratio regression equation,cisi
30,orbit decay prediction motion artificial satellite_orbit decay prediction motion artificial satellite rate decay elliptic satellite_orbit due atmospheric drag variation parameter use atmospheric model power function density altitude model fit actual condition well exponential function effect rotation earth conclusion anomaly atmospheric drag substantially affect orbit element especially orbit plane alternate approach variation parameter direct relation period decay instantaneous density condition approach specifically adequate prediction work also open systematic unified evaluation decay,cran
31,annual_review information_science technology spite concern literature health field information_science institution library information_center progress review volume provide ground trend volume solid important example movement rapid interactive access major public commercial data_base strong probably many_year experience new mode information access help become merely experimental innovation standard mean centrally held data chapter volume related aspect movement review user interface interactive system report data_base review document_retrieval dissemination system volume also introduces new annual_review topic potentially great importance future library library information_center year shift balance holding direction medium chapter help define potential problem promising new medium new area interest information_system application system information_system application humanity addition topic volume cover core area information_science attempt review close annual basis possible information_need us document_description representation organization information coverage consistent newly developed annual_review master plan cyclic flexible coverage major area interest library information_science,cisi
32,substructure_search system system index described paper system large_scale experiment file_organization interactive chemical information_system topological screen system inclusion compound atom h least screen assignment responsive broad range query type amenable random access technique system also paper independent approach effective economic manner functional requirement small chemical information_system thus generate structure file assign search screen provide manual substructure_search capability microfilm hard copy index,cisi
33,propagation structure blast_wave part propagation structure blast_wave part continuation part j second_approximation propagation structure blast_wave solution numerical method result first_approximation part use solution curve curve feature distribution velocity pressure density shock_front approximate_solution equation refinement method due,cran
34,aerodynamic_noise supersonic_wind tunnel aerodynamic_noise supersonic_wind tunnel measurement free_stream supersonic_wind tunnel mach_number range fluctuation increase rapidly mach_number fluctuation field consist sound assumption consistent sound intensity approximately proportional range experiment furthermore orientation field found different mach line direction corresponds velocity approximately onehalf freestream_velocity high_mach number turbulent_boundary layer nozzle tunnel wall responsible sound field,cran
35,isolation morphology new bacteriophage specific specie best natural bacteriophage probably medium actively host bacteria condition specie respectively phage found large head tail also particle head long tail particle property sensitive cell new morphological type phage also isolated head tail short needle plate phage found particular interest head tail,med
36,analysis base_pressure supersonic velocity comparison_experiment analysis base_pressure supersonic velocity comparison_experiment first_part investigation analysis base_pressure inviscid fluid symmetric flow twodimensional flow also flow body_revolution cylindrical base infinite number possible solution necessary boundary_condition freestream_mach particular case body solution possible inviscid_flow corresponds zero base drag accordingly strictly inviscidflow theory satisfactory practical_application approximate semiempirical analysis base_pressure viscous_fluid developed second_part investigation semiempirical analysis partly inviscidflow calculation theory attempt effect mach_number reynolds_number profile_shape type boundarylayer flow measurement base_pressure symmetric flow purpose comparison_experimental result support interference_effect cylindrical interference_effect air wave measurement base_pressure supersonic_wind tunnel,cran
37,experimental basis review normal lung structure described capillary bed unique effect morphologic criterion lesion human pulmonary include evidence destruction residual vascular absence significant amount fibrosis anatomic obstruction experimental_study pathogenesis critically stress necessity control factor action specific etiologic agent,med
38,magnetohydrodynamic_flow past porous flat_plate magnetohydrodynamic_flow past porous flat_plate incompressible_flow electrically_fluid past constant suction velocity presence_transverse uniform strength recently note problem account effect free_convection body force parallel_wall fluid usual addition obvious practical significance problem also sense exact_solution magnetohydrodynamic equation electromagnetic assumption constant property freedom excessive charge,cran
39,bone growth metabolic study human_growth hormone influence human_growth hormone growth possible crease linear bone growth_hormone administration urinary hy excretion change significantly nitrogen balance study sharp increase nitrogen retention due urinary_excretion infant calcium phosphorus balance growth_hormone sth action sth furthermore sth significant_increase nefa serum concentration therefore metabolic response sth differs consistently normally mature subject,med
40,transonic_flow compressible_fluid axially_symmetrical nozzle transonic_flow compressible_fluid axially_symmetrical nozzle method similar developed k twodimensional mixed isentropic flow sonic region flow vicinity throat axially_symmetrical nozzle several exact_solution von_karman equation axially_symmetrical transonic_flow flow nozzle detail solution consists branch singularity branch pure supersonic_flow taylor type flow local supersonic region throat parameter latter branch approach yield type flow,cran
41,recon_pilot project progress_report synthesis progress_report library_congress resource officer grant recon_pilot project overview project progress area training selection material investigation input device format recognition,cisi
42,propagation nonuniform wave fluid propagation nonuniform wave fluid initially uniform wave arbitrary strength channel consists portion uniform crosssectional_area crosssectional_area flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation shock nonuniform section shock_strength subsequent flow addition perturbation due effect area variation initially uniform upstream flow contribution viz permanent perturbation directly area change transient disturbance true sonic speed respect flow shock due reflection permanent perturbation shock expression various contribution result include special_case propagation nonuniform conventional gas_dynamic shock fluid propagation nonuniform shock_wave stationary_fluid,cran
43,collection longitudinal_stability derivative wing supersonic_speed collection longitudinal_stability derivative wing supersonic_speed collection theoretical data wing alone stability_derivative oscillation aircraft supersonic_speed derivative available mean linear_theory information subject usual limitation information convenient form show extent part field experimental_investigation,cran
44,dynamic motion missile atmosphere dynamic motion missile atmosphere method rapidly yet accurately dynamic motion missile atmosphere equation_motion set static trajectory equation zero_angle attack set rotational equation oscillatory_motion missile center gravity transformation allows rotational equation manner analogous equation spring mass system mass equal unity time variable spring constant initial condition equation maximum angle_attack additional transformation allows calculation complete oscillatory_motion time trajectory function maximum angle_attack time solution show maximum angle_attack missile atmosphere relatively constant speed even aerodynamic,cran
45,program design retrospective_search large data_base retrospective_search large document data_base development special technique automatic compression data number operation computer accessible file also computer_program require relatively_small amount internal memory present_paper contains description structure program meet requirement vocabulary data_base automatically term bit code chosen point natural dictionary thus file size necessity extensive processing use bit string index greatly reduces search time storage management system enables long string use limited_amount internal storage creation file table important feature program allows file specific phase program use relatively_small amount internal storage time,cisi
46,sensory dominance autistic child control previous experiment found autistic control child frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus present experiment light sound light verbal simultaneously various intensity tions response irrespective autistic child addition tendency visual dominance result independent high intensity affected group child also significantly frequently verbal sound stimulus group,med
47,citation science really course science science_citation index valuable tool historian sociologist,cisi
48,use aerodynamic lift entry earth_atmosphere use aerodynamic lift entry earth_atmosphere aerodynamic lift entry earth_atmosphere velocity range entry angle prescribed peak deceleration greatly total heat energy vehicle held value vehicle modest liftdrag_ratio peak g prevent deceleration peak value prevent vehicle earth_atmosphere thus difficult guidance control problem greatly particular return planet necessity drag,cran
49,cisternal fluid oxygen_tension man oxygen_tension simultaneously internal vein arterial_blood various condition result_suggest cisternal oxygen_tension degree average oxygen_tension brain tissue available free oxygen brain change short duration cerebral blood flow,med
50,longterm prognosis response schizophrenic_child study evident study treatment control group severity illness affect well type treatment use technique study comparison treatment regime group critical factor study response aspect treatment type response drug related initial severity language impairment thus major developmental defect determines longterm outcome schizophrenic_child group also immediate treatment major subgroup young schizophrenic_child speech child different profile development different pattern,med
51,development boundary_layer supersonic shear_flow development boundary_layer supersonic shear_flow development boundary_layer velocity shear_layer twodimensional flow axisymmetric flow compressible_incompressible fluid solution li twodimensional flow incompressible_fluid applicable general case suitable transformation coordinate new definition necessary displacement momentum_thickness boundary_layer reynolds_number thickness phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream qualitative agreement_experimental result supersonic_flow quantitative comparison theoretical_experimental value displacement momentum_thickness disagreement obvious unfortunately accuracy experiment far available insufficient positive confirmation theory note,cran
52,freeflight_measurement static_dynamic freeflight_measurement static_dynamic representative experimental_result show current_status panel_flutter problem result rectangular_panel rectangular_panel flutter boundary type panel basis equivalent isotropic plate effect mach_number differential pressure aerodynamic_heating panel_flutter flutter analysis orthotropic panel appendix,cran
53,new test technique hypervelocity wind_tunnel new test technique hypervelocity wind_tunnel measurement effect vehicle stability measurement aerodynamic type hypervelocity wind_tunnel sample data_indicate quality data obtainable tunnel sample shadowgraph photograph also,cran
54,periodicity microfilariae transfusion microfilariae monkey different phase circadian_rhythm paper report experiment microfilariae phase circadian_rhythm host phase circadian_rhythm attempt relative importance rhythm inherent microfilariae host production well periodic migration experiment present monkey,med
55,hypothermia ex study use cold perfusion paper minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method hypothermic perfusion dog author superior gravity volume venous sometimes transfusion low molecular_weight flow rate quite variable period apparently generally temperature perfusion time min hr animal low flow longer high incidence ventricular fibrillation low survival_rate eleven ani flow rate good flow rate perfusion ventricular fibrillation flow rate survival animal low molecular_weight animal ventricular fibrillation adequate cardiac function data regional low half body author conclude sufficient evidence important factor mortality hypo perfusion ability maintain flow rate normothermic cardiac_output animal,med
56,towards behavioral theory communication paper_present information related decision problem recipient orientation formal definition behavioral element individual specifically element objective objective possible course_action efficiency course_action objective probability choice course_action amount information explicitly term probability choice available course_action amount information message difference amount information message amount information message amount instruction term efficiency available course_action amount motivation term value objective amount instruction motivation message information amount receipt message value individual function amount information amount instruction amount motivation state concept express value state individual,cisi
57,analytic extension shockexpansion_method analytic extension shockexpansion_method problem approximately inviscid rotational flow_field pressure_distribution smooth twodimensional_airfoil sharp_edge uniform supersonic_hypersonic stream assumption perfect_gas basic flow pattern analysis simple isentropic shockexpansion_method straight characteristic elementary characteristic treatment show simple shockexpansion_method satisfactory surface pressure_distribution circumstance break characteristic variable isentropic shockexpansion_method analytically analytic result shock_shape approximation special_case hypersonic_similitude applicable slender_body high_mach number expression large_distance found result previously weak shock slender_body turn reduces result first analytic form isentropic shockexpansion_method approximation analytically consistent perturbation method developed dependent flow variable exact partial_differential equation power reflection coefficient simple wave oblique_shock scheme nature help define region shock expansion addition account perturbation sense factor simple theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution firstorder correction surface pressure_distribution necessary numerical_computation integral considerably simpler direct application method characteristic illustrate method accuracy shock_shape firstorder pressure_distribution family parabolic arc airfoil infinite freestream_mach number result rotational characteristic solution available present method found excellent_agreement,cran
58,considerable progress knowledge bilirubin metabolism direct bilirubin metabolic pathway hepatic well subject excellent review representation metabolism fig possible jaundice fig furnish clear picture serve reference point discussion current concept etiology physiologic jaundice gram mind jaundice occur number reason described,med
59,estimation fatigue damage structural element estimation fatigue damage structural element method estimation fatigue damage aircraft_structural element gust spectrum aircraft term infinitesimal interval gust data j taylor ft study fatigue damage number aircraft_structural joint whole structure,cran
60,quantitative growth mathematical literature number mathematical publication year count title grown average continuous compound rate percent year time century deviation exponential curve clearly related war depression recovery total number publication prior curve annual output cumulative total mathematical title grows end deviation percent year negligible observation continue parallel theoretical curve wellknown hypothesis scientific_literature strongly rate less half found price investigator discrepancy due failure previous study account title time series,cisi
61,fine_structure l form bacterial cell technique electron_microscopy section comparison structural unit l form unit size lack rigid cell wall compact fibrillar nuclear area bacterial cell l form unit bound typical membrane comparable described mycoplasma specie nuclear area l form present diffuse appearance size particular structural unit many small unit large body possibly process evidence division formation septum cytoplasmic fragment electron,med
62,least cost selection library material compact storage last library collection exponential rate evident future help ease financial housing collection many librarian compact storage material aspect storage system fraction collection criterion material storage study demonstrates selection criterion storage quantity large circulation cost small cost material storage criterion age material individual book usage rate age policy objective determination critical age material storage defines fraction collection model assumes circulation rate book decline age average geometric pattern obsolescence average time gap recent circulation book utilized measure rate usage book storage decision variable total_cost function usage rate policy critical gap maximum amount time book remain collection book rule time last use exceeds critical gap hence selection rule independent composite distribution usage rate fraction collection depends circulation activity individual library empirical evaluation storage model data library university estimate cost parameter literature calculation related cost demonstrate significant saving storage material calculation indicate large portion collection comparison age policy usage rate policy indicate latter criterion case situation usage rate policy relatively_high unit cost sensitivity analysis cost parameter practical range value show choice length planning relatively effect change cost parameter cause significant change result rule extremely sensitive change circulation cost differential important component latter consideration rather subjective estimate cost service delay potentially large influence,cisi
63,recent_advance treatment cancer surgery radiation_therapy survival_rate carcinoma remains however observe time operation previously fibrous tissue impression danger tumor time resection addition fibrosis tumor spread locally limit surgical destroyed,med
64,price sp monkey found price also specie specie type microfilarial periodicity observation suggest serve reservoir b malayi high rate infection found people living small found naturally third stage larva monkey serve reservoir sub periodic b malayi high rate infection specie people living small,med
65,programme wind_tunnel test hypersonic_speed investigate property geometrically slender shape programme wind_tunnel test hypersonic_speed investigate property geometrically slender shape programme test hypersonic_speed slender_body described aim lift compromise aerodynamic_heating programme model simple geometric shape configuration later built,cran
66,articulation attempt foundation major purpose mind gathering first general gathering simple advantage together work single problem least small class problem especially problem previously collaboration investigator collaboration formal presentation day time left presentation formal discussion conference room much time possible number presentation left free informal discussion second purpose even great necessity opinion obvious first hope already thought form personal contact presence system theory word usual way hope able especially informal discussion mere similarity difference base syntactic relationship,cisi
67,strategy public_library change fate american institutional phenomenon public_library question position never secure term general use public support large city recent_year short_period marked progress,cisi
68,simple shear_flow past_flat plate incompressible_fluid small viscosity simple shear_flow past_flat plate incompressible_fluid small viscosity study highspeed viscous_flow past twodimensional body usually necessary shock_wave nose edge body consequently exists inviscid rotational flow region shock_wave boundary_layer situation arises instance study hypersonic_viscous flow_past flat_plate situation somewhat different prandtl classical boundarylayer problem prandtl original problem inviscid free_stream boundary_layer hypersonic boundarylayer problem inviscid free_stream rotational possible effect vorticity recently ferri present_paper simple shear_flow past_flat plate fluid small viscosity problem boundarylayer approximation novel feature free_stream constant vorticity discussion twodimensional_incompressible steady_flow,cran
69,reader library cooperation volume mean exploration librarian textbook library_school student try draw attention significant social behavioral theoretical organizational functional operational generalization library interrelationship suggest sense total cooperative endeavor aim form range library cooperation individual library seek extend limit separate capability,cisi
70,aneurysm_membranous septum aneurysm_membranous septum relatively rare lesion presumably congenital basis aneurysm originate left_ventricle immediately beneath aortic_valve right_ventricle septal valve right atrium many aneurysm produce symptom others cause right_ventricular outflow_tract obstruction result septal_defect shunt left_ventricle right atrium ventricle aneurysm_membranous septum isolated abnormality congenital cardiac defect particularly aortic valvular insufficiency septal aneurysm site bacterial formation aneurysm_membranous septum occur part complex defect however feature diagnostic defect still presence septal aneurysm angiocardiography diagnostic feature left_ventricular,med
71,structural acoustic proof structural acoustic proof introduction propulsion_system continued development increase acoustical problem arisen acoustical problem acoustical fatigue_failure become eye structural engineer aircraft normal strength requirement fall apart acoustical problem much produce solution considerable structural research result inadequate failure satisfactory solution final proof design found proof proof acoustic fatigue sense design structure simulated acoustical environment period time long enough design life,cran
72,technology electrical engineering case study experience technology automatic_document electrical engineering reference information centre procedure document processing equipment part industrial production term,cisi
73,library planning decision system research_project book problem design development statistical information_system provide quantitative information effective management university large public_library need library statistical data system also framework rational planning decision considerable effort development analytical model assist library_administrator decision flow benefit community library serf result effort page,cisi
74,treatment alkaline acid persistent infection b p alkaline urine incidence therapy bladder tumour incidence case cent often fails relieve condition series ten patient respond treatment acid side effect treatment series acid value treatment b infection urinary_tract drug choice treatment,med
75,measurement skin_friction compressible_turbulent boundary_layer cone foreign_gas injection measurement skin_friction compressible_turbulent boundary_layer cone foreign_gas injection measurement average skin_friction turbulent_boundary layer total angle cone foreign_gas injection measurement total freestream_mach number x injection helium air freon12 porous_wall substantial reduction skin_friction gas_injection range mach_number test relative reduction skin_friction accordance theory light gas effective mass flow basis marked effect mach_number reduction average skin_friction effect available theory limited transition location measurement indicate boundary_layer fully trip gas_injection transition point approach forward limit injection variation skinfriction_coefficient low injection rate natural transition dependent flow reynolds_number type gas high injection rate skin_friction fair_agreement turbulent_boundarylayer result,cran
76,approximate_solution hypersonic laminar_boundary layer equation application approximate_solution hypersonic laminar_boundary layer equation application approximate_formula displacement_thickness skin_friction hypersonic laminar_boundary layer use von_karman integral_method wall prandtl_number unity chapman formula variation viscosity temperature result exact_solution good_agreement formula useful formula together viscous_flow slender_body sufficiently sharp_edge example pressure_distribution flat_plate numerically entire region surface comparison author theoretical result well experimental value,cran
77,various force system various force system necessity force system instability problem reference whereas kinetic method generally applicable determination instability load method usually valid conservative system small change character otherwise conservative system cause large change magnitude buckling_load buckling_load cantilever column example reference tangential end time conservative constant directional,cran
78,mathematical approach prediction scientific discovery field least fundamental discovery seem pattern future discovery sense,cisi
79,approach flutter problem real_fluid approach flutter problem real_fluid approximate theory airfoil unsteady motion viscous_fluid viscous_effect condition relation experiment steady_flow application limited moderate viscous_effect stall possibility flutter assumption discussion partly domain stall flutter possibility development theory case,cran
80,industrial_research technological innovation analysis many_year neglect technological_change attention economist time enormous interest area academic government business circle central economics technological_change manner new process product developed accepted help promote well process number year series related study industrial_research technological innovation purpose book bring together result study,cisi
81,formula boundary value problem thin_circular cylinder formula boundary value problem thin_circular cylinder n j formula solution boundaryvalue_problem circular_cylinder purpose_note express result exact form detailed investigation elsewhere notation otherwise,cran
82,automatic generation classification system algorithm system automatic theorem described briefly document category case agreement professional indexer collection factor cent human consistency course computer index cent accuracy case technique sample document group drawn category group turn basis computer number category cycle computer found group cent document also together professional indexer basis subject content new measure performance application technique,cisi
83,representation concept relation system treatise iii information_retrieval theory successful information_retrieval file heavily dependent representation concept particular language system representation index_language quality retrieval predominantly representation ie extent conceptual distortion concept various index_language vary widely respect difference performance great lack present day language due mainly insufficient representation relationship concept describe new graphical method concept relation various_kind point graph concept line point represent concept relation special field chemistry graph also serve kind presentation essential document reader much natural_language text,cisi
84,model data large bank future user large data bank data machine internal representation service supply information satisfactory solution activity user terminal application program remain unaffected internal representation data even aspect external representation change data representation often result change query report natural growth type information data system provide user tree file slightly general network model data section model model relation normal form data_base relation concept universal data section certain operation logical inference problem consistency user model,cisi
85,flow past_flat plate small reynolds_number flow past_flat plate small reynolds_number author earlier calculation london earlier work different careful analysis present author show skinfriction_coefficient second_approximation agrees perfectly,cran
86,pressure_distribution induced_flat plate supersonic sonic_jet exhaust freestream_mach number pressure_distribution induced_flat plate supersonic sonic_jet exhaust freestream_mach number continuation previous research mach_number experimental_investigation pressure induced_flat plate propulsive_jet sonic_supersonic nozzle freestream_mach number measurement pressure_distribution flatplate zero_angle attack different location nozzle beneath choked convergent nozzle convergentdivergent nozzle nacelle nozzle ratio reynolds_number foot approximately x distinct shock_wave surface greatly pressure_distribution nozzle position positive incremental normal_force position comparison freestream_mach number,cran
