,Text,Label
20,brazil anti inflation plan anniversary inflation plan initially home abroad economy towards first anniversary price widespread shortage foreign payment crisis last february plan price value new currency widespread economy bid halt country pct inflation_rate year plan situation bad inflation least economy bank economist plan reversal foreign trade account brazil annual trade_surplus sufficient cover dlrs service dlr foreign_debt first_month target repeat monthly surplus dlrs export import avoid domestic shortage trade_surplus mln dlrs october mln reuter,trade
21,n_z official foreign reserve fall january new_zealand official foreign reserve n_z dlrs january dlrs december year_ago period reserve bank bulletin reuter,reserves
22,agency report ship commission u government agency daily operation report backlog ship enter canal early today next day due end day backlog average time tomorrow super tanker regular vessel north hr south hr reuter,ship
23,america first mortgage set special payout america first guaranteed mortgage fund special distribution ct exchangeable unit ct return capital ct income gain reuter,earn
24,emhart corp qtly_dividend qtly_div ct v ct_prior payable_march record_march reuter,earn
25,international cite strong prospect international inc reporting operating loss january second_quarter prospect balance fiscal_year remain good order harris graphic subsidiary june continue strong pace month order pct prior year period basis mln dlrs backlog harris pct fiscal_year international old division benefit recent new decline value_dollar research_development engineering expenditure fiscal mln dlr range company mln dlrs capital_expenditure earlier fourth_quarter operating loss ct share profit ct share year_ago revenue mln dlrs mln dlrs reuter,earn
26,asset u money fund week asset money_market mutual_fund mln dlrs week yesterday dlrs investment company institute asset institutional fund mln dlrs dlrs general purpose fund mln dlrs dlrs broker dealer fund mln dlrs dlrs reuter,money-supply
27,gulf barge freight rate call gulf barge freight rate outlook steady vessel gulf demand barge supply ship dealer barge today st_louis merchant exchange call session versus yesterday quote delivery week pct tariff bid next_week river ex chicago percentage_point next_week mississippi_river st_louis pct bid point next_week ohio river south pct bid point station south chicago pct bid comparison march illinois ex chicago pct bid point march ohio river bid yesterday level pct march low mississippi_river pct bid comparison ex chicago pct bid comparison sept nov low mississippi_river pct bid sept dec section pct bid comparison reuter,ship
28,gulf unit see gain gulf technology_inc pipeline terminal operation unit mln dlrs record gain mln dlrs first_quarter federal tax transaction offset operating loss reuter,earn
29,farmer group inc th_qtr net_shr ct v ct_net v rev_mln v mln year shr dlrs v dlrs net v rev v mln avg_shrs v reuter,earn
30,co jan_net shr_ct v ct_net v rev v avg_shrs mln v mln mths_shr dlrs v dlrs net v rev v avg shr mln v mln note late mths net gain ct share sale virginia service territory dominion resource_inc reuter,earn
31,inc buy undisclosed_amount inc inc houston custom high pressure process vessel energy petrochemical industry group company manufacture system oil_gas petrochemical utility marine industry reuter,acq
32,corp set_quarterly dividend_qtly div ct v ct_prior pay_april record_march reuter,earn
33,financial_corp th_qtr net_shr ct v dlrs net v mln rev_mln v mln year shr_ct v dlrs net v mln rev_mln v mln note th_qtr yr amount include acquisition pct common formerly federal_saving loan_association january th_qtr yr net include net gain mln dlrs dlrs share exchange common pan america bank inc common corp merger company reuter,earn
34,ico exporter new proposal international_coffee organization_ico exporter new proposal quota importer tomorrow ico delegate change tonight producer talk formal producer session member producer affect quota distribution month april share still include shortfall declaration reuter,coffee
35,u commercial_paper fall mln dlrs feb week_fed,money-supply
36,n business_loan fall mln dlrs feb week_fed,money-supply
37,new_york bank discount_window borrowing mln dlrs feb week,money-supply
38,new_york business_loan fall mln dlrs commercial industrial major new_york bank acceptance mln dlrs week february federal_reserve bank new_york acceptance loan mln dlrs commercial_paper outstanding nationally mln dlrs national business_loan data friday reuter,money-supply
39,n bank discount_borrowing mln dlrs major new_york city bank mln dlrs average borrowing federal_reserve week_wednesday february fed_spokesman week marked second_half week bank statement period wednesday bank borrowing prior week late week_fed spokesman borrowing yesterday few half bank national data discount_window borrowing due est gmt reuter,money-supply
40,philippine long_distance year net_shr primary peso v peso shr peso v peso qtly_div peso v peso net v mln rev v note_full name philippine long_distance telephone co figure philippine peso dividend_payable april_holder record_march exchange_rate day dividend declaration peso dollar reuter,earn
41,liberty star equity fund initial div_qtly div_ct v n payable_april record_march note dividend special ct share period fund operation december reuter,earn
42,inc regular div_qtly div_ct v ct_prior pay_april record_april reuter,earn
43,corp raise dividend_qtly div_ct v ct pay march record_march reuter,earn
44,international increase qtrly annual ct v ct_prior annual b ct v ct_prior payable_april record_march note_full name international inc reuter,earn
45,inc qtly_div ct v ct_prior pay march record february reuter,earn
46,u money_supply rise dlrs feb week_fed,money-supply
47,inc year net_shr dlrs v dlrs net v rev v note result_include extraordinary_gain dlrs ct share secondary share offering unit reuter,earn
48,u bank discount_borrowing average mln dlrs feb week_fed,money-supply
49,u bank net free reserve mln dlrs week feb fed,money-supply
50,investment_firm cut cyclops_cyl stake group new_york investment_firm stake cyclops_corp share pct total_outstanding common_stock share pct filing_security exchange_commission group mutual share corp cyclops common_share feb mln dlrs reuter,acq
51,corp th_qtr net_shr profit ct v loss ct_net profit v loss_rev v year shr profit cent v loss ct_net profit v loss_rev mln v mln avg_shrs v reuter,earn
52,federal_reserve feb week net free reserve v bank borrowing v seasonal loan v loan v v reserve v reserve n v n total reserve n v n non reserve n v n monetary base n v n week feb total cash n v n inc cash equal n v n week bank borrowing seasonal loan loan float balance adjustment currency treasury deposit reuter,money-supply
53,n_z trading bank deposit growth rise slightly new_zealand trading bank seasonally deposit growth pct january rise pct december reserve bank year year total deposit pct pct increase december year pct rise year_ago period release total deposit n_z dlrs january december january reuter,money-supply
54,federal_reserve money_supply report feb week feb previous_week week v week_ago v week v week_ago v monthly aggregate jan v dec v jan v dec v jan v dec v l dec v nov v domestic debt dec v nov v reuter,money-supply
55,federal_reserve feb week bought outright repurchase nil unch agency bought outright unch agency repurchase nil unch acceptance repurchase nil unch sale v sale v fed asset fed liability deposit fed reuter,money-supply
56,federal_reserve feb week foreign deposit gold stock unch holding federal_fund rate avg v factor wednesday feb bank borrowing v credit v sale v sale w v float v reuter,money-supply
57,world_market price upland_cotton usda u_agriculture department world_market price u quality location strict low inch upland_cotton ct lb effect midnight march world price average u location texas quality location price first payment rate data week february world price upland_cotton ct lb northern european price adjustment average u spot location inch cotton average u location sum adjustment world price reuter,cotton
58,sugar quota import detailed usda u_agriculture department cumulative sugar_import individual country quota year january end_december quota allocation quota year short_ton cumulative quota import allocation nil australia nil nil nil bolivia nil brazil nil canada nil quota import allocation colombia nil costa_rica nil ivory_coast nil rep ecuador nil nil fiji nil nil quota import allocation guatemala nil nil haiti nil nil india nil nil madagascar nil nil quota import allocation nil mexico nil nil papua_new guinea nil nil peru nil philippine nil st nil quota import allocation nil taiwan nil thailand nil nil nil zimbabwe nil reuter,sugar
59,bancorp_inc set_regular payout_qtly div_ct v ct_prior pay_april record_march reuter,earn
60,u bank discount_borrowing mln dlrs u bank discount_window borrowing less credit mln dlrs week_wednesday february federal_reserve fed overall borrowing week mln dlrs mln dlrs credit mln dlrs mln dlrs week second_half week statement period net borrowing prior week mln dlrs week statement period february fed bank average net free reserve mln dlrs day week earlier federal_reserve spokesman told_press briefing large_single day net miss fed_reserve projection week_wednesday natural float bit time year poor weather late week spokesman natural float mln dlrs friday reason nearly dlrs thursday wednesday fed reason thursday high float mln dlrs wednesday float figure due transportation float widely fed district week whole float related adjustment small negative mln dlrs tuesday due number correction unrelated cash letter district country spokesman tuesday wednesday different clearing_bank system problem security federal_fund held open est day however problem afternoon evidence reserve impact week_wednesday pct net discount_window borrowing small bank pct large money_center bank pct large regional institution wednesday pct borrowing money_center bank pct large pct small bank fed_spokesman banking_system thursday monday tuesday deficit friday small daily_average deficit week whole week period relatively_high daily almost small bank reuter,money-supply
61,american_express possible american_express co market rumor spinoff inc analyst company move market value stock american_express stock lift rumor market partially public shearson good market value total value american_express rumor also talk financial_service firm split stock boost dividend american_express new_york stock exchange heavy volume american_express comment rumor stock activity analyst comment company analyst meeting tuesday fuel rumor announcement yesterday management change meeting company official american_express stock fully reflect performance shearson analyst yesterday shearson chief_operating officer lane position president also new position chairman operating division analyst partial spinoff sense contrary market rumor total spinoff analyst however spinoff shearson good strong profit center american_express pct earnings last_year think american_express sell shearson long well investment profitable security firm several analyst american_express need cash reason sell part strong asset others company well option rumor suggests pct market prudential_bache security american_express partial spinoff past shearson profitable big premium market place shearson book_value mln dlr range shearson market place probably worth dlrs term market analyst american_express use capital plan expand enormous internal growth plan capital want stock reflect realistic valuation enhance ability kind road e_f hutton_group analyst michael lewis fact heavily future heavily international lewis acquisition divestiture way lewis american_express exposure brokerage business stock well reflect asset travel related service business true water mark lesser exposure brokerage value component high multiple constitute high percentage total operating earnings company lewis shearson mln tax operating earnings mln dlrs reuter,acq
62,u money_supply dlrs u money_supply dlrs seasonally dlrs february week federal_reserve previous_week level dlrs dlrs week average dlrs economist reuters dlrs dlrs average forecast mln dlr rise reuter,money-supply
63,liberty star usa set_initial payout liberty star equity fund initial_dividend ct share payable_april shareholder_record march dividend quarterly_dividend ct share special payout ct share cover period november fund operation december fund quarterly_dividend rate future reuter,earn
64,see first_quarter earnings inc price pressure steel product particularly u recent increase value canadian dollar result first_quarter earnings subsequent quarter show substantial improvement first_quarter level earnings reach level long condition continue earlier profit mln dlrs mln dlr extraordinary_gain mln dlrs previous year demand company product high_level sale show growth revenue last_year dlrs dlrs reuter,earn
65,u grain fall week u grain car week february pct previous_week pct week year_ago association american railroad grain mill product week car pct previous_week pct week year_earlier association reuter,grain
66,hong_kong stake pct industrial_equity pacific_ltd hong_kong investment_firm stake corp share pct total_outstanding common_stock share pct filing_security exchange_commission industrial_equity principally brierley_investment ltd publicly_held new_zealand company bought common_share feb mln dlrs first stake earlier month bought stock investment_purpose reuter,acq
67,industry_inc th_qtr shr_loss v profit ct_net loss mln v profit mln rev_mln v mln year shr_loss dlrs v profit dlrs net loss mln v profit mln rev_mln v mln reuter,earn
68,diamond_shamrock dia cut crude price diamond_shamrock corp effective_today cut contract price crude_oil dlrs barrel reduction west_texas intermediate dlrs barrel price reduction today light oil product price weak crude_oil market company spokeswoman late line u oil company cut contract price last day weak oil market reuter,crude
69,corp approves merger corp shareholder merger wholly_subsidiary electric_co term merger shareholder_receive share stock share reuter,acq
70,northern telecom proposes stock_split,earn
71,industry see profit industry_inc return_profitability earlier net loss mln dlrs year december profit mln dlrs year_earlier prepared statement company operating result due primarily steep decline sale product mln dlrs mln dlrs single product company diversified organization major acquisition last_year product new acquisition new enable return_profitability annual toy fair earlier month vice_president analyst earnings ct share sale mln dlrs reasonable reuter,earn
72,federal_reserve feb week net free reserve v bank borrowing v seasonal loan v loan v v reserve v reserve v total reserve v non reserve v monetary base v reuter,money-supply
73,federal_reserve feb week feb total cash v inc cash equal v week bank borrowing seasonal loan loan float balance adjustment currency treasury deposit reuter,money-supply
74,gulf technology unit gulf technology_inc subsidiary pipeline terminal operation mln dlrs company sale subject_certain post closing adjustment explain reuter,acq
75,investment group raise stake group miami investment_firm fundamental management corp stake industry corp share pct total pct filing_security exchange_commission group bought common_share jan feb dlrs group share plan study operation recommend management change operation fundamental management recently board reuter,acq
76,gao likely show costly cash study grain certificate due shortly government accounting office gao show certificate cost government pct cash outlay administration industry_source analysis gao agriculture_department office management budget suggests certificate cost cash payment gao official told_reuters gao certificate study specific request sen r former_chairman committee report focus cost certificate cash mid march cost certificate gao source depends program impact usda loan program gao certificate encourage loan entry cause loan net cost program however certificate government grain stockpile decrease cost effect certificate less gao likely suggest gao official negative report certificate fuel fire certificate heavily least increase agricultural consultant expansion program usda remains firmly reuter,grain
77,inc th_qtr net_shr profit ct v loss ct_net profit v loss_rev mln v year shr profit ct v profit ct_net profit v profit_rev mln v mln avg_shrs mln v mln note year week reuter,earn
78,city national corp raise dividend shr_ct v ct pay_april record_march reuter,earn
79,page petroleum_ltd year loss shr_loss dlrs v loss dlrs net loss mln v loss mln rev_mln v mln note net mln dlr extraordinary loss oil_gas writedowns foreign_exchange loss v yr_ago loss mln dlrs reuter,earn
80,communication group inc year net period december shr_ct v ct_net v rev v reuter,earn
81,product corp quarterly div_qtly div ten ct v ten ct pay_april record_march reuter,earn
82,opec meet firm price analyst opec meet june session production agreement organization halt current slide oil_price oil industry analyst movement high oil_price never easy opec thought need emergency meeting sort problem daniel director energy research associate analyst oil industry_source problem opec excess oil supply world oil market opec problem price problem production issue way paul oil analyst salomon_brother inc market earlier optimism opec ability production control way pessimistic outlook organization address soon wish initiative oil_price analyst uncertain even emergency meeting address problem opec_production mln bpd_quota set last december opec buyer market quota price set differential regional manager major oil company condition market david mideast report opec meet june immediately however optimistic opec address principal problem meet try advantage winter demand sell oil late march april demand opec unlikely anything agreement output mln bpd analyst next_month critical opec ability hold together price output opec hold pact next_week buyer back market petroleum analysis ltd new_york university energy environment policy center demand opec oil first_quarter excess production demand opec oil clearly mln bpd probably closer mln bpd high opec meeting demand current production told_reuters reuter,crude
83,cenergy report th_qtr net profit cenergy corp fourth_quarter net_income dlrs ct share revenue mln dlrs year net loss mln dlrs ct share result writedowns book_value oil_gas property first_quarter revenue mln dlrs company fiscal_year march year end month dec loss mln dlrs dlrs share revenue mln dlrs result writedowns oil_gas property year march cenergy net_income dlrs ct share revenue mln dlrs company reserve year mln barrel mln barrel oil cubic_foot gas reserve available produce price recover reuter,earn
84,northern telecom ltd declares stock_split stock_split pay note split subject_approval shareholder april annual_meeting company also increase dividend post_split share ct ct reuter,earn
85,stock repurchase corp board purchase time time significant portion pct convertible_debenture february outstanding mln dlrs principal_amount company also plan redeem debenture june also regular_quarterly dividend ct share common payable_shareholder record_april reuter,earn
86,group inc th_qtr loss shr_loss ct v available net loss v profit_rev v year shr_loss ct v loss ct_net loss v loss_rev mln v mln reuter,earn
87,american regular div_qtly div_ct v ct_prior pay_april record_march reuter,earn
88,official stake data senior_official drexel_burnham lambert_inc told_security exchange_commission share data management inc pct total_outstanding kenneth thomas senior_vice president investment los_angeles office university professor c thomas bought_stake mln dlrs primarily investment_purpose stock sell stake market_condition plan_seek control company reuter,acq
89,nova win government husky deal nova canadian company pct husky oil ltd government approval transaction union canada ltd pct stake husky nova minister regional industrial expansion michel union purchase husky stake result husky control non canadian company ruling key condition deal union equally hutchison ltd hong_kong electric holding_ltd agreement union husky become private company union nova pct stock pct husky relative li chairman hutchison pct canadian_imperial bank reuter,acq
90,co january net oper_shr ct v ct_oper net mln v mln rev_mln v mln mths_oper shr dlrs v dlrs oper_net mln v mln rev v note mths_oper net_excludes extraordinary_gain mln dlrs ct share sale virginia service territory virginia power reuter,earn
91,financial fed approval financial_corp federal_reserve board application coastal bancorp portland still need approval banking department reuter,acq
92,afg_industry inc afg quarterly_dividend qtly_div ct v ct pay_april record_march reuter,earn
93,inc year net oper_shr dlrs v dlrs oper_net v rev_mln v mln note net_excludes extraordinary_gain mln dlrs dlrs shr sale inc share v yr_ago loss mln dlrs dlrs shr reuter,earn
94,santa realty quarterly_dividend qtly_div ct v ct pay_april record_march santa realty enterprise_inc reuter,earn
95,liquid air corp quarterly_dividend qtly_div ct v ct pay march record_march reuter,earn
96,marshall steel ltd year net oper_shr ct v ct_oper net v rev_mln v mln note former name marshall inc result_include extraordinary_gain dlrs ct share dlrs ct income_tax reduction reuter,earn
97,marshall steel detail gain unit sale marshall steel ltd formerly marshall inc report mln dlr net gain tax year sale division effective january reuter,earn
98,industry_inc th_qtr net oper_shr ct v ct_oper net v rev v avg_shrs v mths_oper shr_ct v ct_oper net v rev_mln v mln avg_shrs v note excludes_tax gain dlrs qtr year reuter,earn
99,import algeria unlikely natural_gas import algeria unlikely even economically u industry analyst source director general algerian state petroleum agency television_interview import year contract negotiation filing u government time restart terminal delay import daniel natural_gas analyst shearson_lehman currently former customer eastern subsidiary corp cbt resume export company official told_reuters third gas subsidiary burlington northern interest industry analyst import algerian marginal cost basis company capital investment handle import operate even current price environment frank energy economist banker_trust analyst major impact algerian import u price currently soft trend high end decline gas drilling time lag bring production tighten gas supply firm price shearson algerian import source supply u domestic production company source currently talk algeria agree algerian serve meet peak demand company source also negotiation algeria arrangement volume market requirement price u spot_market value reuter,nat-gas
100,resource_inc th_qtr net_shr ct v ct_net v rev_mln v mln mths_shr dlrs v dlrs net v rev_mln v mln reuter,earn
101,sell unit corp principle_sell alberta co division inc ontario undisclosed_term division manufacture equipment reuter,acq
102,buy company ltd pct inc company product mln dlrs reuter,acq
103,data inc year net_shr ct v ct_net v rev_mln v mln note result_include extraordinary_gain dlrs ct share dlrs ct share reuter,earn
104,cut crude price canadian ct bbl par grade canadian dlrs,crude
105,lower crude_posting contract price pay crude_oil canadian ct barrel_effective today decrease brings company price hill light_sweet canadian dlrs_bbl last crude_oil posting feb reuter,crude
106,reduces crude_posting co contract price pay grade_crude oil dlr barrel_effective today decrease brings marathon price west_texas intermediate_west texas_sour dlrs_bbl south louisiana_sweet grade_crude dlrs_bbl company last crude_posting jan reuter,crude
107,george ltd year net_shr dlrs v dlrs net mln v mln rev v reuter,earn
108,n_z money_supply rise pct december new_zealand broadly seasonally money_supply pct december pct november pct december last_year reserve bank statement unadjusted n_z dlrs november_december year year pct pct november pct december year year growth pct pct november pct year_earlier dlrs november_december year year private_sector credit pct december pct november pct december private_sector credit dlrs november_december reuter,money-supply
109,circuit system buy board maker circuit system_inc bought stock industry_inc exchange share common exchange share circuit system stock outstanding holder pct outstanding stock circuit system maker circuit board revenue mln dlrs pretax_profit dlrs revenue mln pretax_profit dlrs circuit system reuter,acq
110,mail box mail rd_qtr jan_net shr_ct v ct_net v rev v avg_shrs v mths_shr ct v ct_net v rev v reuter,earn
111,inc th_qtr jan loss shr_loss ct v loss ct_net loss v loss_rev mln v mln year shr profit ct v profit ct_net profit v profit_rev mln v mln avg_shrs v note shr stock_split july split reuter,earn
112,fed data suggest stable u monetary_policy late federal_reserve data suggest central_bank maintain degree pressure banking reserve regular policy meeting week_ago money_market economist number little think mr volcker word nothing bob security_pacific national_bank fed chairman_paul volcker told congressional committee last thursday fed_policy unchanged today volcker statement last thursday fear fed reserve help dollar many economist still confirmation steady policy today data week bank statement period yesterday need additional fed decision yesterday drain reserve banking_system overnight sale purchase agreement first_time april last_year economist today data action fairly large dlrs economist thing relatively sizeable sale wednesday johnson first national_bank chicago clearly need nothing fed start new statement period today reserve projection security_pacific fed_spokesman told_reporter large_single day net miss reserve projection late week economist slightly high bank borrowing fed discount_window mln dlrs day late week many economist forecast mln week bank statement period whole daily borrowing average mln dlrs prior period problem large bank tuesday wednesday borrowing scott j co wednesday average mln dlrs mln week earlier lending support stable policy view relatively steady federal_fund rate pct late week high_level banking_system economist time fed fed_fund pct first_boston corp continue still dlrs first chicago johnson bank dlrs day late statement period previous fed target growth range money_supply measure last_week little attention paid dlr jump week february ahead economist_fed fine line dollar progress international currency market development market perhaps dollar effect fed_policy first chicago johnson course dollar account future policy decision economy weak back reuter,money-supply
113,corp th_qtr oper_net oper_shr profit ct v loss ct_oper net profit v loss_rev v year oper_shr profit ct v loss ct_oper net profit v loss_rev mln v mln note data_include operation th_qtr gain dlrs ct shr th_qtr loss dlrs ct shr year loss dlrs dlrs shr year loss dlrs ct shr reuter,earn
114,reserve study trust independent petroleum engineer annual study estimate trust future net revenue total reserve mln dlrs present value reserve mln dlrs estimate trust money available cash_distribution unitholders remainder year estimate reflect decrease pct net reserve revenue pct present value study reuter,crude
115,restaurant inc th_qtr loss shr_loss dlrs v loss ct_net loss v loss_rev mln v mln year shr_loss dlrs v profit ct_net loss v profit_rev mln v mln note non charge dlrs th_qtr dlrs year reserve restaurant reuter,earn
116,japan consumer_price fall pct january japan unadjusted consumer_price index_base pct january previous_month government management agency fall compare decline pct december january index year_earlier pct first drop large pct pct september food cost january december price clothing footwear utility overall decline month housing medical education cost january year_earlier cost utility gasoline vegetable unadjusted consumer_price index tokyo area base pct mid february month earlier low price food clothing footwear year_earlier index pct due low vegetable fuel_oil utility cost reuter,cpi
117,set stock_split board stock_split quarterly_dividend plan offer mln share common_stock company stock_split effective march distribution additional share shareholder_record march quarterly_cash dividend ct share split share pct increase ct share split register security_exchange commission offer mln additional common_share use_proceeds repay_debt finance recent acquisition reuter,earn
118,federal_reserve weekly component feb week feb v avg seasonally unadjusted currency v v demand v v check v v saving v v small time v v commercial_bank v n v n v reuter,money-supply
119,n_z central_bank see slow money credit growth monetary credit growth rate new_zealand continue current_level reserve bank move tighten liquidity late_last year reserve monetary credit growth figure december quarter probably unusually high growth inter institutional lending activity short_term money_market statement bank tighten liquidity initial sign recent expansion apparent september october last_year broadly figure today growth pct year december pct year september annual growth private_sector credit calendar pct pct september year available evidence suggests corporate customer non bank financial_institution difference interest_rate trading bank rate call market reuter,money-supply
120,japan cut_base rate state body japan cut_base lending_rate state financial_institution pct part recent pact major_industrial finance_ministry source cut revision trust fund bureau law parliament march pct minimum interest_rate deposit bureau bureau channel fund government financial_institution official us base_lending rate state body japan development bank people finance corp finance corporation local public enterprise usually move tandem long_term prime_rate source however impossible last cut pct pct january trust fund bureau rate set pct ministry minimum rate introduce market related resolve problem stimulate_domestic economy tuesday ministry long_term banker cut_prime record low pct effective february move agreement bureau saving system post_telecommunication ministry japan ministry health source ministry determine market rate bureau deposit rate ministry source coupon rate new year government bond minus percentage_point choice reuter,interest
121,producer split heat coffee_quota talk talk possibility global coffee_export quota today spark yesterday group exporter key forum special_meeting international_coffee organization_ico council way stop slide coffee price however delegate solution question implement quota yet sight world coffee_export quota major device coffee price international_coffee agreement year_ago price reaction drought cut brazil output brazil world_large coffee_producer exporter producer_consumer question quota future quota distribution scheme delegate late saturday minority group country contact group producer_consumer delegate set facilitate debate big producer want ball court fair minority producer spokesman costa_rica majority producer group quota april previous method quota share promise try negotiate basic quota september delegate plan status brazil retain almost current pct share export market colombia pct ivory_coast pct indonesia pct rest small exporter country producer group separate proposal quota availability formula stock statistic proposal brazil small quota share colombia indonesia large share bring new quota distribution scheme effect rather later brazil far accept proposal quota share delegate delegate prospect agreement quota package anything possible phase even meeting march april ico price coffee supermarket likely change result industry_source retail coffee price past_year steady even coffee market price probably consumer reuter,coffee
122,cut interest certificate annual coupon rate payable_march issue long_term cut percentage_point rate march coupon rate year certificate march fall pct pct rate year issue march fall pct pct treasury also cut point monthly coupon payable september issue september september issue carry term year coupon rate pct september pct march reuter,interest
123,kuwait plan talk kuwait oil minister remark today plan meeting review oil policy recent weakness world oil_price local none opec_member meeting kuwait quota barrel_crude daily bpd set self production limit nation organisation trader analyst international oil market estimate opec mln bpd_ceiling mln bpd geneva last december kuwait united_arab emirate much small producer ecuador quota kuwait mln bpd rumour report kuwait ability exceed share kuwait ability ali kuwait ability produce mln bpd sell quota official price country difficulty marketing share mean kuwait unusually apparently gulf_state qatar industry_source less bpd_bpd quota buyer official price opec last_month pegged dlrs barrel price new_york last_week low level year almost dollar month high dollar barrel also challenge international oil company kuwait official price official price dlrs barrel custom elaborate however kuwait guaranteed market oil local international refining facility distribution network abroad meeting march opec start april request certain body member energy_minister last wednesday debt country opec low official price crude seek talk month opec pricing committee pressure oil company opec_member apparent reference difficulty qatar pressure continue march april situation later reuter,crude
