,Text,Label
22,mitral atresia pulmonary_venous anomaly pulmonary_venous anomaly specimen mitral atresia anomalous pulmonary vein form anomalous pulmonary_venous case pulmonary_venous anomaly group mitral atresia premature closure foramen anomalous pulmonary_venous group route flow pulmonary_venous blood understood response obstruction foramen mitral valve group ii factor latter group total anomalous pulmonary_venous common atrium patent foramen pulmonary_venous obstruction case,med
23,concept method graduate library_school study course include general material type abstract historical development publication industry especially united_state need standard preparation evaluation product topic call concept text method section instruction various_type abstract publication detailed instruction example exercise appendix abstract publication research automation extensively work topic great emphasis past computer use increasingly important_aspect librarianship much research effort preparation evaluation abstract extract student librarian benefit research computer_program analyze text select key sentence prepare extract abstract benefit research key segment information industry opportunity available professional worker many librarian activity effective use information chapter career opportunity,cisi
24,technical library user demand classification user group user demand technical library study habit customer technical library information department main aim determination user demand discover item information document customer seek seek classification user group demand test hypothesis possible customer meaningful user group common feature characteristic behavior pattern group need estimation significance librarian measure demand librarian library term expenditure time skill use stock different user group,cisi
25,system business automation language system business automation system application describe execute application computer user view application manipulation information twodimensional picture table business form report display terminal gradually application example system information database language subset language,cacm
26,stagnationpoint distance flow air stagnationpoint distance flow air author_discus problem deflection initially shape circular arc arbitrarily inclined end load,cran
27,theory discharge_coefficient round entrance theory discharge_coefficient round entrance theory consideration potential boundarylayer_flow nozzle curve discharge_coefficient function diameter reynolds_number total equivalent length ratio contraction section nozzle theoretical curve discharge_coefficient versus diameter reynolds_number good_agreement experiment range_reynolds number theory rational framework experimental_result show effect contraction shape location pressure value discharge_coefficient design suggests design installation operation,cran
28,algorithm probability union large number event algorithm efficiently probability union n independent exclusive event problem sum product possible combination n variable minimum time storage_space,cacm
29,architecture ibm paper_discus design consideration extension distinguish comment experience original objective effort achieve describes reason objective architecture cover virtual storage program control instruction timing facility monitoring error inputoutput operation final_section important parameter various ibm machine implement architecture,cacm
30,light study respiratory light observation development rat lung presence alveolar stage stage electron_microscopy present different part lung time eg mm length stage immature appearance light electron_microscopy individual cell also immature respect glycogen present immature cell stage becomes vascular stage_development duct air space always continuous complete epithelium blood vessel complete inclusion_body present epithelial cell early_stage development present large number epithelial cytoplasm indicate absorption fluid alveolar_space mechanism alveolar nature remains uncertain respiratory fully birth importance fact human infant adult epithelium varies thickness project whilst grant medical research council canada also miss manuscript,med
31,new computer important methodology systematic program design development program compound function expression algebra function algebraic property function expression permit expansion well reduction independently environment thus stepwise program refinement well program execution finally term selection solution certain elementary equation algebra function solution general formula single parameter display entire freedom available correct program,cacm
32,oscillation system nonlinear particular type oscillation system nonlinear particular type paper_deal oscillation dynamic system single degree_freedom linear force nonlinear force latter function velocity simple polygonal graph negative small velocity becomes positive velocity certain value assumption rigorous solution equation_motion amplitude maximum velocity period simple solution case small approximate_solution series power ratio satisfactory accuracy quite large value,cran
33,simultaneous use circulation hypothermia surgery heart operative technique cardiac surgery condition deep hypothermia simultaneous use described majority case patient water c perfusion volume hypothermia others gradient c blood water perfusion volume less data show technique lead change internal organ mean arterial pressure kept mm_hg perfusion overall mortality author case congenital_heart disease case flap tissue group mortality,med
34,intermediate new step towards international cooperation scientific_technical information agency documentation documentation ie literature scientific_technical information turn problem growth information number centre last_year often several country activity often similar document source job differ practical detail less identical descriptive bibliography index selective distribution programme,cisi
35,use transformation line curve picture computationally efficient procedure line picture paper point use rather parameter simplifies computation also show method general curve_fitting alternative interpretation explain source efficiency,cacm
36,syndrome case report syndrome girl correlation clinical pathological feature exit foramen ventricle open severe dilatation ventricle distortion posterior structure,med
37,digital_computer university ii,cacm
38,user resistance microforms research library microforms limited acceptance research library largely user resistance number study indicate improper production inadequate bibliographic access lack standardization defect equipment design maintenance problem poor environment microform usage certain inherent characteristic microforms combine use solution problem time microform industry correct positive development last_year major problem remain,cisi
39,algol procedure fast_fourier transform arbitrary factor,cacm
40,rungekutta computation method scheme common use incomplete adaptation point operation method version reduces roundoff_error significantly note heart scheme fortran language version method addition fortran statement version numerical_example,cacm
41,clue cancer_patient clear patient_cancer pattern communication different stage disease pattern communication basis clue personnel total care effective clinician past day clue social worker manifest help cancer perhaps chronic disease,med
42,terminal cancer home perhaps difficult part mr illness life aware process carcinoma time course try always hope something new way treatment turn life worth living,med
43,antidiuresis induced diabetes_insipidus less regularly nephrogenic_diabetes insipidus diuretic cause fall mainly due excretion action extent action salt depletion depends direct effect drug water distal tubule cortisone maximal thiazide derivative progressively compound order absent reduction reabsorption na salt depletion induced diuretic less importance irregular appearance,med
44,correlation subject book book library traditional circulation count always reliable indicator total library use test assumption author correlation exists subject book library library count book left table surface book study first book lc dewey class span second book broad lc first second letter dewey ten first case overall correlation second less data author concludes circulation total reliable indicator use use thus total use method ratio regression equation,cisi
45,orbit decay prediction motion artificial satellite_orbit decay prediction motion artificial satellite rate decay elliptic satellite_orbit due atmospheric drag variation parameter use atmospheric model power function density altitude model fit actual condition well exponential function effect rotation earth conclusion anomaly atmospheric drag substantially affect orbit element especially orbit plane alternate approach variation parameter direct relation period decay instantaneous density condition approach specifically adequate prediction work also open systematic unified evaluation decay,cran
46,card code usa_standard,cacm
47,annual_review information_science technology spite concern literature health field information_science institution library information_center progress review volume provide ground trend volume solid important example movement rapid interactive access major public commercial data_base strong probably many_year experience new mode information access help become merely experimental innovation standard mean centrally held data chapter volume related aspect movement review user interface interactive system report data_base review document_retrieval dissemination system volume also introduces new annual_review topic potentially great importance future library library information_center year shift balance holding direction newer medium chapter help define potential problem promising new medium new area interest information system application system information system application humanity addition topic volume cover core area information_science attempt review close annual basis possible information_need us document_description representation organization information coverage consistent newly developed annual_review master plan cyclic flexible coverage major area interest library information_science,cisi
48,system monitor system index described paper system monitor large_scale experiment file_organization realtime interactive chemical information system topological screen system inclusion compound atom h least screen assignment responsive broad range query type amenable random_access technique monitor system also paper independent approach effective economic manner functional requirement small chemical information system thus generate structure file assign search screen provide manual capability microfilm hard copy index,cisi
49,glossary computer engineering terminology,cacm
50,decomposition analysis matrix problem order compare decomposition algorithm course analysis relevance relative performance algorithm absolute performance standard solution decomposition,cacm
51,storage_allocation reference structure method allows capability fortran sense assembly system,cacm
52,comparison structure simulation event set none,cacm
53,propagation structure blast_wave part propagation structure blast_wave part continuation part j second_approximation propagation structure blast_wave solution numerical method result first_approximation part use solution curve curve feature distribution velocity pressure density shock_front approximate_solution equation refinement method due,cran
54,approach system interface high_level language basic inputoutput support facility described technique provide potentially method program communicate facility command_language processor,cacm
55,algorithm,cacm
56,aerodynamic_noise supersonic_wind tunnel aerodynamic_noise supersonic_wind tunnel measurement free_stream supersonic_wind tunnel mach_number range fluctuation increase rapidly mach_number fluctuation field consist sound assumption consistent sound intensity approximately proportional range experiment furthermore orientation field found different mach line direction corresponds velocity approximately onehalf freestream_velocity high_mach number turbulent_boundary layer nozzle tunnel wall responsible sound field,cran
57,isolation morphology new bacteriophage specific specie best natural bacteriophage probably medium actively host bacteria condition specie respectively phage found large head tail also particle head long tail particle property sensitive cell new morphological type phage also isolated head tail short plate phage found particular interest head tail,med
58,analysis base_pressure supersonic velocity comparison_experiment analysis base_pressure supersonic velocity comparison_experiment first_part investigation analysis base_pressure inviscid fluid symmetric flow twodimensional flow also flow body_revolution cylindrical base infinite number possible solution necessary boundary_condition freestream_mach particular case body solution possible inviscid_flow corresponds zero base drag accordingly strictly inviscidflow theory satisfactory practical_application approximate semiempirical analysis base_pressure viscous_fluid developed second_part investigation semiempirical analysis partly inviscidflow calculation theory attempt effect mach_number reynolds_number profile_shape type boundarylayer_flow measurement base_pressure symmetric flow purpose comparison_experimental result support interference_effect cylindrical interference_effect air wave measurement base_pressure supersonic_wind tunnel,cran
59,terminology proposal,cacm
60,experimental basis review normal lung structure described capillary unique effect morphologic criterion lesion human pulmonary include evidence destruction residual vascular absence significant amount fibrosis anatomic obstruction experimental_study pathogenesis critically stress necessity control factor action specific agent,med
61,magnetohydrodynamic_flow past porous flat_plate magnetohydrodynamic_flow past porous flat_plate incompressible_flow electrically_fluid past constant suction velocity uniform strength recently note problem account effect free_convection body force fluid usual addition obvious practical significance problem also sense exact_solution magnetohydrodynamic equation assumption constant property freedom excessive charge,cran
62,bone growth metabolic study human_growth hormone influence human_growth hormone growth possible register crease linear bone growth_hormone administration urinary hy excretion change significantly nitrogen balance study sharp increase nitrogen retention due urinary_excretion infant calcium phosphorus balance growth_hormone sth action sth furthermore sth significant_increase nefa serum concentration therefore metabolic response sth differs consistently normally mature subject,med
63,transonic_flow compressible_fluid nozzle transonic_flow compressible_fluid nozzle method similar developed k twodimensional mixed isentropic flow sonic region flow vicinity throat nozzle several exact_solution von_karman equation transonic_flow flow nozzle detail solution consists branch singularity branch pure supersonic_flow taylor type flow local supersonic region throat parameter latter branch approach yield type flow,cran
64,note range transformation square_root logarithm idea previous_paper almost year certain function desirable transform argument short range symmetric example usage square_root logarithm function binary decimal machine,cacm
65,project progress_report synthesis progress_report library_congress resource officer grant project overview project progress area training selection material investigation format recognition,cisi
66,propagation nonuniform wave fluid propagation nonuniform wave fluid initially uniform wave arbitrary strength channel consists portion uniform crosssectional_area crosssectional_area flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation shock nonuniform section shock_strength subsequent flow addition perturbation due effect area variation initially uniform upstream flow contribution permanent perturbation directly area change transient disturbance true sonic speed respect flow shock due reflection permanent perturbation shock expression various contribution result include special_case propagation nonuniform conventional gas dynamic shock fluid propagation nonuniform shock_wave,cran
67,minimum route network turn penalty,cacm
68,collection longitudinal_stability derivative wing_supersonic speed collection longitudinal_stability derivative wing_supersonic speed collection theoretical data wing alone stability_derivative oscillation aircraft supersonic_speed derivative available mean linear theory information subject usual limitation information convenient form show extent part field experimental_investigation,cran
69,note storage string method string described us block size therefore completely dynamic relation similar scheme,cacm
70,inverse test_matrix,cacm
71,argument construction community information utility article author approach question design desirability community information utility desirability technology sure feasibility externally project perhaps wait change complementary technique evaluate current supplementary technique existence demand step involve representative group ultimate user system design carefully think possible side_effect man world view current proposal community information utility framework conclusion_drawn society yet position construction information utility prototype community acceptance policy favor widespread implementation,cacm
72,automatic example algorithm accomplish automatic storage need explicit array declaration described,cacm
73,dynamic motion missile atmosphere dynamic motion missile atmosphere method rapidly yet accurately dynamic motion missile atmosphere equation_motion set static trajectory equation zero_angle attack set rotational equation oscillatory_motion missile transformation allows rotational equation manner analogous equation spring mass system mass equal unity time variable spring constant initial condition equation maximum angle_attack additional transformation allows calculation complete oscillatory_motion time trajectory function maximum angle_attack time solution show maximum angle_attack missile atmosphere relatively constant speed even aerodynamic,cran
74,character structure character sense data communication american_standard code information_interchange american_standard,cacm
75,incomplete ratio algorithm,cacm
76,history summary fortran standardization development,cacm
77,bessel_function first_kind algorithm,cacm
78,program design retrospective_search large data_base retrospective_search large document data_base development special technique automatic compression data minimization number inputoutput operation computer accessible file also computer_program require relatively_small amount internal memory present_paper contains description structure program meet requirement vocabulary data_base automatically term bit code chosen point natural dictionary thus file size necessity extensive processing use bit string index greatly reduces search time storage management system enables long string use internal storage creation file table program allows file specific phase program use relatively_small amount internal storage inputoutput time,cisi
79,sensory dominance autistic child control previous experiment found autistic control child frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus present experiment light sound light verbal command simultaneously various intensity tions response irrespective autistic child addition tendency visual dominance result independent high intensity affected group child also significantly frequently verbal sound stimulus group,med
80,note minimal length polygonal approximation contour method smooth polygonal contour image sequence contour point connection graph image first algorithm image scan minimal polygon constraint chosen contour determination minimal polygon nonlinear problem algorithm account weak bond variable example time,cacm
81,report conference university center director,cacm
82,citation science really course science science_citation index valuable tool historian sociologist,cisi
83,glossary computer engineering terminology,cacm
84,use aerodynamic lift entry earth_atmosphere use aerodynamic lift entry earth_atmosphere aerodynamic lift entry earth_atmosphere escape velocity range allowable entry angle prescribed peak deceleration greatly total heat energy vehicle held value vehicle modest liftdrag_ratio peak g prevent deceleration peak value prevent vehicle earth_atmosphere thus difficult guidance control problem greatly particular return necessity drag,cran
85,tree h_algorithm,cacm
86,cisternal fluid oxygen_tension man oxygen_tension simultaneously internal vein arterial_blood various condition result_suggest cisternal oxygen_tension degree average oxygen_tension brain tissue available free oxygen brain change short duration cerebral blood flow,med
87,comparison simulation event list algorithm corrigendum,cacm
88,longterm prognosis response schizophrenic_child study evident study treatment control group severity illness affect well type treatment use technique guarantee study comparison treatment regime group critical factor study response aspect treatment type response drug related initial severity language impairment thus major developmental defect determines longterm outcome schizophrenic_child group also immediate treatment major subgroup young schizophrenic_child speech child different profile development different pattern,med
89,development boundary_layer supersonic shear_flow development boundary_layer supersonic shear_flow development boundary_layer velocity shear_layer twodimensional flow axisymmetric flow compressible_incompressible fluid solution li twodimensional flow incompressible_fluid applicable general case suitable transformation coordinate new definition necessary displacement momentum_thickness boundary_layer reynolds_number thickness phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream qualitative agreement_experimental result supersonic_flow quantitative comparison theoretical_experimental value displacement momentum_thickness disagreement obvious unfortunately accuracy experiment far available insufficient positive theory note,cran
90,freeflight_measurement static_dynamic freeflight_measurement static_dynamic representative experimental_result show current_status panel_flutter problem result rectangular_panel rectangular_panel flutter boundary type panel basis equivalent isotropic plate effect mach_number differential pressure aerodynamic_heating panel_flutter flutter analysis orthotropic panel appendix,cran
91,new test technique hypervelocity wind_tunnel new test technique hypervelocity wind_tunnel measurement effect vehicle stability measurement aerodynamic type hypervelocity wind_tunnel sample data indicate quality data obtainable tunnel sample shadowgraph photograph also,cran
92,permutation generator_algorithm,cacm
93,restriction language computer grammar natural_language past_year number system computer analysis natural_language sentence contextfree_grammar contextfree_grammar defines set parse tree sentence group restriction tree order valid sentence analysis coverage grammar efficient representation becomes essential development paper_present language specifically compact statement restriction natural_language grammar ten_year experience text sentence comprehensive english grammar linguistic string project syntax routine relation found useful adequate natural_language analysis language current implementation linguistic string parser,cacm
94,flow diagram machine language formation rule first_part paper flow diagram represent inter mapping set diagram finite number base diagram becomes true level due suitable extension set basic mapping normalization method flow diagram first base diagram second second_part paper second method theory machine machine similar machine essentially job tape first alternate square new machine family elsewhere composition iteration machine l r family proper whole family machine,cacm
95,methodology design information system macro model information system model describes major cost information system perspective evident effect various design operating parameter overall cost transaction technique application design interactive transaction processing system,cacm
96,periodicity microfilariae transfusion microfilariae monkey different phase paper report experiment microfilariae phase host phase attempt relative importance rhythm inherent microfilariae host production well periodic migration experiment present monkey,med
97,official action response algol language,cacm
98,quadratic hash method table size prime_number previous_work quadratic hash method limited mainly case table size prime_number certain result composite number composite number least_square component prime quadratic hash function,cacm
99,hypothermia ex study use cold perfusion paper minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method hypothermic perfusion dog author superior gravity volume venous sometimes transfusion low molecular_weight flow rate quite variable period apparently generally temperature perfusion time min hr animal low flow longer high incidence ventricular fibrillation low survival_rate flow rate good flow rate perfusion ventricular fibrillation flow rate survival animal low molecular_weight animal ventricular fibrillation adequate cardiac function data regional low half body author conclude sufficient evidence important factor mortality perfusion ability maintain flow rate normothermic cardiac_output animal,med
100,simscript language simulation language simscript programmed entirely algebraic_language language internal implementation major difference simscript paper guide language rather attempt present brief_description simscript sufficient description render material reader familiar algebraic_language,cacm
101,towards behavioral theory communication paper_present information related decision problem recipient orientation formal_definition behavioral element individual specifically element objective objective possible efficiency objective probability choice amount information explicitly term probability choice available amount information message difference amount information message amount information message amount instruction term efficiency available amount motivation term value objective amount instruction motivation message information amount message value individual function amount information amount instruction amount motivation state concept express value state individual,cisi
102,analytic extension shockexpansion_method analytic extension shockexpansion_method problem approximately inviscid rotational flow_field pressure_distribution smooth sharp_edge uniform supersonic_hypersonic stream assumption perfect_gas basic flow pattern analysis simple isentropic shockexpansion_method straight characteristic elementary characteristic treatment show simple shockexpansion_method satisfactory surface pressure_distribution circumstance break characteristic variable isentropic shockexpansion_method analytically analytic result shock_shape approximation special_case hypersonic_similitude applicable slender_body high_mach number expression large_distance found result previously weak shock slender_body turn reduces result first analytic form isentropic shockexpansion_method approximation analytically consistent perturbation method developed dependent flow variable exact partial_differential equation power reflection coefficient simple wave oblique_shock scheme nature help define region shock expansion addition account perturbation sense factor simple theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution firstorder correction surface pressure_distribution necessary numerical_computation integral considerably simpler direct application method characteristic illustrate method accuracy shock_shape firstorder pressure_distribution family parabolic arc airfoil infinite freestream_mach number result rotational characteristic solution available present method found,cran
103,comment dijkstra concurrent control problem,cacm
104,heuristic approach inductive inference fact retrieval_system heuristic procedure developed perform inference available information procedure use similarity structure data_base algorithm model fact retrieval_system us formal query language data_structure program experiment described wherein procedure test data_base part data false data found system correct response variety condition incomplete data,cacm
105,considerable progress knowledge bilirubin metabolism direct bilirubin metabolic hepatic well subject excellent review representation metabolism fig possible jaundice fig furnish clear picture serve reference point discussion current concept etiology physiologic jaundice gram mind jaundice occur number reason described,med
106,estimation fatigue damage structural element estimation fatigue damage structural element method estimation fatigue damage element gust spectrum aircraft term interval gust data j taylor ft study fatigue damage number joint whole structure,cran
107,linear algorithm prime_number new algorithm prime n algorithm n multiplication integer large n unit time method arithmetic complexity algorithm however version perhaps simpler elegant also easily prime factorization integer n n,cacm
108,fortran note describes facilitate tape file symbolic information file scientific programmer idea simplicity comment year use subroutine,cacm
109,logarithmic error newton_method square_root problem optimal value calculation square_root newton_method elsewhere relative error measure fit optimal result initial approximation best fit instead logarithmic error best initial fit optimal type error moreover use logarithmic error simplify problem optimal initial approximation,cacm
110,small size general_purpose digital_computer magnetic element question development construction general_purpose digital_computer magnetic long duration memory element developed laboratory electrical professor li,cacm
111,experiment text file compression system compression data file method general applies equally well english pli digital data system consists analysis program algorithm string differ slightly earlier proposal analysis program attempt optimal set code file new algorithm operation described various parameter algorithm high_degree compression sample text,cacm
112,quantitative growth mathematical literature number mathematical publication year count title grown average continuous compound rate percent year time century deviation exponential curve clearly related depression recovery total number publication prior curve annual output cumulative total mathematical title grows end deviation percent year negligible observation continue parallel theoretical curve wellknown hypothesis scientific_literature strongly rate less half found price investigator discrepancy due failure previous study account title beginning time series,cisi
113,fine_structure l form bacterial cell technique electron_microscopy section comparison structural unit l form unit size lack rigid cell wall compact nuclear area bacterial cell l form unit bound typical membrane comparable described mycoplasma specie nuclear area l form present diffuse appearance size particular structural unit many small unit large body possibly process evidence division formation septum cytoplasmic fragment,med
114,least cost decision_rule selection library material compact storage last library collection exponential rate evident future help ease financial housing collection many librarian employment compact storage material aspect storage system fraction collection criterion material storage study demonstrates selection criterion storage quantity large circulation cost small cost material storage criterion age material individual book usage rate age policy objective determination critical age material storage defines fraction collection model assumes circulation rate book decline age average geometric pattern obsolescence average time gap recent circulation book utilized measure rate usage book storage decision variable minimization total_cost function usage rate policy critical gap maximum amount time book remain collection book rule time last use exceeds critical gap hence selection rule independent composite distribution usage rate fraction collection depends circulation activity individual library empirical evaluation storage model data library estimate cost parameter literature calculation decision_rule related cost demonstrate significant saving storage material calculation indicate large portion collection comparison age policy usage rate policy indicate latter criterion case situation usage rate policy relatively_high unit cost sensitivity analysis cost parameter practical range value show choice length planning relatively effect decision_rule change cost parameter cause significant change result rule extremely sensitive change circulation cost differential important component latter consideration rather subjective estimate cost service delay potentially large influence decision_rule,cisi
115,american_standard specification generalpurpose paper card information_processing,cacm
116,recent_advance treatment cancer surgery radiation_therapy survival_rate carcinoma remains however observe time operation previously fibrous tissue impression tumor time resection addition fibrosis tumor spread locally limit surgical destroyed,med
117,price monkey found price also specie specie type periodicity observation suggest serve reservoir b high rate infection found people living small found naturally third stage monkey serve reservoir sub periodic b high rate infection specie people living small,med
118,programme wind_tunnel test hypersonic_speed investigate property geometrically slender shape programme wind_tunnel test hypersonic_speed investigate property geometrically slender shape programme test hypersonic_speed slender_body described aim lift compromise aerodynamic_heating programme model simple geometric shape configuration later built,cran
119,articulation attempt foundation major purpose mind gathering first general gathering simple advantage together work single problem least small class problem especially problem previously exclusive collaboration investigator collaboration formal presentation day time left presentation formal discussion conference room much time possible number presentation left free informal discussion second purpose even great necessity opinion obvious first hope interchange already thought form personal contact presence system theory word usual way hope able especially informal discussion mere similarity difference base syntactic relationship,cisi
120,lagrangian interpolation algorithm,cacm
121,strategy public_library change fate american institutional phenomenon public_library question position never truly secure term general use public support large city recent_year short_period marked progress,cisi
