,Text,Label
30,orbit decay prediction motion artificial satellite orbit decay prediction motion artificial satellite rate decay elliptic satellite orbit due atmospheric drag variation parameter use atmospheric model power function density altitude model fit actual condition well exponential function effect rotation earth conclusion anomaly atmospheric drag substantially affect orbit element especially orbit plane alternate approach variation parameter direct relation period decay instantaneous density condition approach specifically adequate prediction work also open systematic unified evaluation decay,cran
31,annual review information_science technology spite concern literature health field information_science institution library information center progress review volume provide ground trend volume solid important example movement rapid interactive access major public commercial data_base strong probably many year experience new mode information access help become merely experimental innovation standard mean centrally held data chapter volume touch related aspect movement review user interface interactive system report machinereadable bibliographic data_base review document retrieval dissemination system volume also introduces new annual review topic potentially great importance future library video widely accepted library information center year shift balance holding direction newer medium chapter help define potential problem promising new medium new area interest information system application system information system application humanity addition topic volume cover core area information_science attempt review close annual basis possible information need us document description representation organization information coverage consistent newly developed annual review master plan cyclic flexible coverage major area interest library information_science,cisi
32,substructure search system monitor system index described paper system monitor large scale experiment file organization interactive chemical information system topological screen system inclusion compound atom h least screen assignment responsive broad range query type amenable random access technique monitor system also paper independent approach effective economic manner functional requirement small chemical information system thus generate structure file assign search screen provide manual substructure search capability microfilm hard copy index,cisi
33,propagation structure blast wave part propagation structure blast wave part continuation part j second approximation propagation structure blast wave solution numerical method result first approximation part use solution curve curve feature distribution velocity pressure density shock front approximate solution equation refinement method due,cran
34,aerodynamic noise supersonic wind_tunnel aerodynamic noise supersonic wind_tunnel hotwire measurement free stream supersonic wind_tunnel mach_number range fluctuation increase rapidly mach_number fluctuation field consist sound assumption consistent sound intensity approximately proportional range experiment furthermore orientation field found different mach line direction corresponds velocity approximately onehalf freestream velocity high mach_number turbulent_boundary layer nozzle tunnel wall responsible sound field,cran
35,isolation morphology new bacteriophage specific bacillus specie best natural bacteriophage probably medium actively host bacteria condition bacillus specie respectively bacillus phage found large head tail also particle head long tail particle property sensitive cell new morphological type bacillus phage also isolated head tail short needle plate phage found particular interest head tail,med
36,analysis base_pressure supersonic velocity comparison experiment analysis base_pressure supersonic velocity comparison experiment first part investigation analysis base_pressure inviscid fluid twodimensional axially symmetric flow twodimensional flow also flow body_revolution cylindrical base infinite number possible solution necessary boundary_condition freestream_mach particular case body solution possible inviscid flow corresponds zero base drag accordingly strictly inviscidflow theory satisfactory practical application approximate semiempirical analysis base_pressure viscous fluid developed second part investigation semiempirical analysis partly inviscidflow calculation theory attempt effect mach_number reynolds_number profile shape type boundarylayer flow measurement base_pressure twodimensional axially symmetric flow purpose comparison experimental_result support interference effect cylindrical interference effect air wave measurement base_pressure supersonic wind_tunnel,cran
37,experimental basis review normal lung structure described rich capillary bed unique effect morphologic criterion lesion human pulmonary include evidence destruction residual vascular absence significant amount fibrosis anatomic obstruction experimental study pathogenesis critically stress necessity control factor action specific etiologic agent,med
38,freeconvection magnetohydrodynamic flow_past porous flat_plate freeconvection magnetohydrodynamic flow_past porous flat_plate incompressible flow electrically fluid past porous plate constant suction velocity presence transverse uniform strength recently note problem account effect free convection body force parallel wall fluid usual addition obvious practical significance problem also sense exact_solution magnetohydrodynamic equation electromagnetic assumption constant property freedom excessive charge,cran
39,bone growth metabolic study premature infant human growth_hormone influence human growth_hormone growth premature infant possible crease linear bone growth_hormone administration urinary hy excretion change significantly nitrogen balance study sharp increase nitrogen retention due urinary excretion infant calcium phosphorus balance premature infant growth_hormone tic sth action sth furthermore sth significant increase nefa serum concentration premature infant therefore metabolic response premature infant sth differs consistently normally mature subject,med
40,transonic flow compressible fluid axially symmetrical nozzle transonic flow compressible fluid axially symmetrical nozzle method similar developed k rev twodimensional mixed isentropic flow sonic region flow vicinity throat axially symmetrical nozzle several exact_solution von karman equation axially symmetrical transonic flow flow nozzle detail solution consists branch singularity branch pure supersonic_flow taylor type flow local supersonic region throat parameter latter branch approach yield type flow,cran
41,recon pilot project progress report synthesis progress report library congress council library resource officer grant initiate recon pilot project overview project progress area training selection material investigation input device format recognition,cisi
42,propagation nonuniform magnetohydrodynamic shock_wave fluid propagation nonuniform magnetohydrodynamic shock_wave fluid initially uniform magnetohydrodynamic shock_wave arbitrary strength channel consists portion uniform crosssectional area crosssectional area flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation shock enters nonuniform section shock strength subsequent flow addition perturbation due effect area variation initially uniform upstream flow contribution viz permanent perturbation directly area change transient disturbance true sonic speed respect flow shock due reflection permanent perturbation shock expression various contribution result include special case propagation nonuniform conventional gas dynamic shock fluid propagation nonuniform shock_wave stationary fluid,cran
43,collection longitudinal stability derivative wing supersonic_speed collection longitudinal stability derivative wing supersonic_speed collection theoretical data wing alone stability derivative oscillation aircraft supersonic_speed derivative available mean linear theory information subject usual limitation information convenient form show extent part field experimental_investigation,cran
44,dynamic motion missile atmosphere dynamic motion missile atmosphere method rapidly yet accurately dynamic motion missile atmosphere equation motion set static trajectory equation zero angle_attack set rotational equation oscillatory motion missile center gravity transformation allows rotational equation manner analogous equation spring mass system mass equal unity time variable spring constant initial condition equation envelope maximum angle_attack additional transformation allows calculation complete oscillatory motion time trajectory function maximum angle_attack time solution show maximum angle_attack missile atmosphere relatively constant speed even aerodynamic,cran
45,program design retrospective search large data_base retrospective search large document data_base development special technique automatic compression data number operation computer accessible file also computer program require relatively small amount internal memory present paper contains description structure program meet requirement vocabulary data_base automatically term bit code chosen point natural dictionary thus file size necessity extensive processing use bit string index greatly reduces search time storage management system enables long string use limited amount internal storage creation file table important feature program allows file specific phase program use relatively small amount internal storage time,cisi
46,sensory dominance autistic child control previous experiment found autistic control child frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus present experiment light sound light verbal command simultaneously various intensity tions response irrespective autistic child addition tendency visual dominance result independent high intensity affected group child also significantly frequently verbal sound stimulus group,med
47,citation science really course science science citation index valuable sociometric tool historian sociologist,cisi
48,use aerodynamic lift entry earth atmosphere use aerodynamic lift entry earth atmosphere aerodynamic lift entry earth atmosphere orbital escape velocity range allowable entry angle prescribed peak deceleration greatly total heat energy vehicle held value vehicle modest liftdrag ratio peak g prevent deceleration peak value prevent vehicle earth atmosphere thus difficult guidance control problem greatly particular return planet necessity drag,cran
49,cisternal fluid oxygen tension man oxygen tension simultaneously cisterna magna internal jugular vein arterial blood various condition result suggest cisternal oxygen tension degree average oxygen tension brain tissue available free oxygen brain change short duration cerebral blood flow,med
50,longterm prognosis response schizophrenic child drug therapy study evident study treatment control group severity illness affect responsiveness well type treatment use technique study comparison treatment regime group critical factor study response aspect treatment type response drug related initial severity language impairment thus major developmental defect determines longterm outcome schizophrenic child group also immediate responsiveness treatment major prognostic subgroup young schizophrenic child speech child different profile development different pattern handicap,med
51,development boundary_layer supersonic shear flow development boundary_layer supersonic shear flow development boundary_layer velocity shear layer twodimensional flow axisymmetric flow compressible incompressible fluid solution li twodimensional flow incompressible fluid applicable general case suitable transformation coordinate new definition necessary displacement momentum thickness boundary_layer reynolds_number thickness phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream qualitative agreement experimental_result blunt cone supersonic_flow quantitative comparison theoretical experimental value displacement momentum thickness disagreement obvious unfortunately accuracy experiment far available insufficient positive confirmation theory note,cran
52,freeflight measurement static dynamic freeflight measurement static dynamic representative experimental_result show current status panel flutter problem result unstiffened rectangular panel rectangular panel flutter boundary type panel basis equivalent isotropic plate effect mach_number differential pressure aerodynamic heating panel flutter flutter analysis orthotropic panel appendix,cran
53,new test technique hypervelocity wind_tunnel new test technique hypervelocity wind_tunnel measurement rocket exhaust effect vehicle stability measurement aerodynamic type hypervelocity wind_tunnel sample data indicate quality data obtainable tunnel sample shadowgraph photograph also,cran
54,periodicity microfilariae transfusion microfilariae monkey different phase circadian rhythm paper report experiment microfilariae phase circadian rhythm host phase circadian rhythm attempt relative importance rhythm inherent microfilariae host production well periodic migration experiment present monkey,med
55,extracorporeal hypothermia ex study use cold perfusion paper minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method hypothermic perfusion dog author drainage superior gravity volume venous drainage sometimes transfusion low molecular weight flow rate quite variable period apparently generally esophageal temperature perfusion time va min hr animal low flow longer high er incidence ventricular fibrillation low survival rate eleven ani flow rate good flow rate perfusion ventricular fibrillation flow rate survival animal low molecular weight dextran animal ventricular fibrillation electrically adequate cardiac function data regional low half body author conclude sufficient evidence important factor mortality hypo perfusion ability maintain flow rate normothermic cardiac output animal,med
56,towards behavioral theory communication paper present information related decision problem recipient orientation formal definition behavioral element individual purposeful state specifically element objective objective possible course action efficiency course action objective probability choice course action amount information purposeful state explicitly term probability choice available course action amount information message difference amount information purposeful state message amount information purposeful state message amount instruction purposeful state term efficiency available course action amount motivation term value objective amount instruction motivation message information amount purposeful state receipt message value purposeful state individual function amount information amount instruction amount motivation state concept express value state individual,cisi
57,analytic extension shockexpansion method analytic extension shockexpansion method problem approximately inviscid rotational flow field pressure_distribution smooth twodimensional airfoil sharp edge uniform supersonic hypersonic stream assumption perfect gas basic flow pattern analysis simple isentropic shockexpansion method straight characteristic elementary characteristic treatment show simple shockexpansion method satisfactory surface pressure_distribution circumstance break characteristic variable isentropic shockexpansion method analytically analytic result shock shape zeroorder approximation special case hypersonic similitude applicable slender_body high mach_number expression large distance found result previously weak shock slender_body turn reduces result first analytic form isentropic shockexpansion method zeroorder approximation analytically consistent perturbation method developed dependent flow variable exact partial differential_equation power reflection coefficient simple wave oblique shock scheme nature help define region shock expansion addition account perturbation sense factor simple shockexpansion theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution firstorder correction surface pressure_distribution necessary numerical computation integral considerably simpler direct application method characteristic illustrate method accuracy zeroorder shock shape firstorder pressure_distribution family parabolic arc airfoil infinite freestream_mach number result rotational characteristic solution available present method found excellent agreement,cran
58,considerable progress knowledge bilirubin metabolism direct bilirubin metabolic pathway hepatic well subject excellent review representation metabolism fig possible jaundice fig furnish clear picture serve reference point discussion current concept etiology physiologic jaundice gram mind jaundice occur number reason described,med
59,estimation fatigue damage structural element estimation fatigue damage structural element method estimation fatigue damage aircraft structural element gust spectrum aircraft term infinitesimal interval gust data j taylor ft study fatigue damage number aircraft structural joint whole structure,cran
60,quantitative growth mathematical literature number mathematical publication year count title grown average continuous compound rate percent year time century deviation exponential curve clearly related war depression recovery total number publication prior curve annual output cumulative total mathematical title grows end deviation exponential growth percent year negligible world war observation continue parallel theoretical curve wellknown hypothesis exponential growth scientific literature strongly rate less half found price investigator discrepancy due failure previous study account title beginning time series,cisi
61,fine structure l form bacterial cell technique electron microscopy section comparison structural unit l form unit size lack rigid cell wall compact fibrillar nuclear area bacterial cell l form unit bound typical membrane comparable described mycoplasma specie nuclear area l form present diffuse appearance size particular structural unit many small unit large body possibly process evidence division formation septum cytoplasmic fragment electron micrographs,med
62,least cost decision rule selection library material compact storage last several decade library collection exponential rate evident future help ease financial housing collection many librarian employment compact storage material aspect storage system fraction collection criterion material storage study demonstrates selection criterion storage quantity large circulation cost small cost material storage criterion age material individual book usage rate age policy objective determination critical age material storage defines fraction collection model assumes circulation rate book decline age average geometric pattern obsolescence average time gap recent circulation book utilized measure rate usage book storage decision variable total cost function usage rate policy critical gap maximum amount time book remain collection book rule time last use exceeds critical gap hence selection rule independent composite distribution usage rate fraction collection depends circulation activity individual library empirical evaluation storage model data library university estimate cost parameter literature calculation decision rule related cost demonstrate significant saving storage material calculation indicate large portion collection comparison age policy usage rate policy indicate latter criterion case situation usage rate policy handicapped relatively high unit cost sensitivity analysis cost parameter practical range value show choice length planning relatively insignificant effect decision rule change cost parameter cause significant change result rule extremely sensitive change circulation cost differential important component latter consideration rather subjective estimate cost service delay potentially large influence decision rule,cisi
63,recent advance treatment cancer esophagus surgery radiation therapy survival rate carcinoma remains however observe time operation previously esophagus firmly fibrous tissue impression danger tumor time resection addition fibrosis tumor spread locally limit surgical destroyed,med
64,dirofilaria price sp monkey found dirofilaria price also specie specie type microfilarial periodicity observation suggest serve reservoir b malayi high rate infection found people living small found naturally third stage larva monkey serve reservoir sub periodic b malayi island high rate infection specie people living small,med
65,programme wind_tunnel test hypersonic speed investigate property geometrically slender shape programme wind_tunnel test hypersonic speed investigate property geometrically slender shape programme test hypersonic speed slender_body described aim lift compromise aerodynamic heating programme model simple geometric shape configuration later built,cran
66,articulation attempt foundation major purpose mind gathering first general gathering simple advantage together work single problem least small class problem especially problem previously exclusive collaboration investigator collaboration formal presentation day time left presentation formal discussion conference room much time possible number presentation left free informal discussion second purpose even great necessity opinion obvious first hope already thought form personal contact presence system theory word usual way hope able especially informal discussion mere similarity difference philosophical base syntactic relationship,cisi
67,strategy public_library change fate american institutional phenomenon public_library question position never truly secure term general use public support large city recent year short period marked progress,cisi
68,simple shear flow_past flat_plate incompressible fluid small viscosity simple shear flow_past flat_plate incompressible fluid small viscosity study highspeed viscous flow_past twodimensional body usually necessary shock_wave nose edge body consequently exists inviscid rotational flow region shock_wave boundary_layer situation arises instance study hypersonic viscous flow_past flat_plate situation somewhat different prandtl classical boundarylayer problem prandtl original problem inviscid free stream boundary_layer irrotational hypersonic boundarylayer problem inviscid free stream rotational possible effect vorticity recently ferri present paper simple shear flow_past flat_plate fluid small viscosity problem boundarylayer approximation novel feature free stream constant vorticity discussion twodimensional incompressible steady flow,cran
69,reader library cooperation volume mean exploration librarian textbook library school student try draw attention significant social behavioral theoretical organizational functional operational generalization library interrelationship suggest sense total cooperative endeavor aim form range library cooperation individual library seek extend limit separate capability,cisi
70,aneurysm membranous septum aneurysm membranous septum relatively rare lesion presumably congenital basis aneurysm originate left ventricle immediately beneath aortic valve right ventricle septal tricuspid valve right atrium many aneurysm produce symptom others cause right ventricular outflow tract obstruction result septal_defect shunt left ventricle right atrium ventricle aneurysm membranous septum isolated abnormality congenital cardiac defect particularly aortic valvular insufficiency membranous septal aneurysm site bacterial formation aneurysm membranous septum occur part complex deformity defect however angiographic feature diagnostic defect still presence septal aneurysm angiocardiography diagnostic feature left ventricular,med
71,structural acoustic proof structural acoustic proof introduction propulsion system continued development increase acoustical problem arisen acoustical problem acoustical fatigue failure become paramount eye structural engineer aircraft normal strength requirement fall apart acoustical problem much produce solution considerable structural research result inadequate failure satisfactory solution final proof design found proof proof acoustic fatigue sense design structure simulated acoustical environment period time long enough design life,cran
72,technology electrical engineering case study experience technology automatic document electrical engineering reference information centre procedure document processing equipment part industrial production term,cisi
73,library planning decision system research project book problem design development statistical information system provide quantitative information effective management university large public_library need library statistical data system also framework rational planning decision considerable effort development analytical model assist library administrator decision flow benefit community library serf result effort page,cisi
74,treatment cystitis alkaline cystitis acid cystitis persistent infection b p alkaline urine incidence therapy bladder tumour incidence case cent often fails relieve condition series ten patient respond treatment acid side effect treatment series acid value treatment b infection urinary tract drug choice treatment cystitis,med
75,measurement skin_friction compressible turbulent_boundary layer cone foreign gas injection measurement skin_friction compressible turbulent_boundary layer cone foreign gas injection measurement average skin_friction turbulent_boundary layer total angle cone foreign gas injection measurement total skinfriction drag freestream_mach number x injection helium air freon12 porous wall substantial reduction skin_friction gas injection range mach_number test relative reduction skin_friction accordance theory light gas effective mass flow basis marked effect mach_number reduction average skin_friction effect available theory limited transition location measurement indicate boundary_layer fully trip gas injection transition point approach forward limit injection variation skinfriction coefficient low injection rate natural transition dependent flow reynolds_number type gas high injection rate skin_friction fair agreement turbulent boundarylayer result,cran
76,approximate solution hypersonic laminar_boundary layer equation application approximate solution hypersonic laminar_boundary layer equation application approximate formula displacement thickness skin_friction hypersonic laminar_boundary layer use von karman integral method wall prandtl number unity chapman rubesin formula variation viscosity temperature result exact_solution good_agreement formula useful formula together viscous flow slender_body sufficiently sharp edge example pressure_distribution flat_plate numerically entire region surface comparison author theoretical result well experimental value,cran
77,various force system various force system necessity force system instability problem reference whereas kinetic method generally applicable determination instability load method usually valid conservative system small change character otherwise conservative system cause large change magnitude buckling load buckling load cantilever column example reference tangential end time conservative constant directional,cran
78,mathematical approach prediction scientific discovery field symbolic logic least fundamental discovery seem pattern future discovery sense,cisi
79,approach flutter problem real fluid approach flutter problem real fluid approximate theory airfoil unsteady motion viscous fluid viscous effect condition relation experiment steady flow application limited moderate viscous effect stall possibility flutter assumption discussion partly domain stall flutter possibility development theory case,cran
80,industrial research technological innovation analysis many year neglect technological change attention economist time enormous interest area academic government business circle central economics technological change manner new process product developed accepted help promote well process number year series related study industrial research technological innovation purpose book bring together result study,cisi
81,formula boundary value problem thin circular_cylinder formula boundary value problem thin circular_cylinder n j hoff formula solution boundaryvalue problem circular_cylinder purpose note express result exact form detailed investigation elsewhere notation hoff otherwise,cran
82,automatic generation classification system algorithm system automatic theorem described briefly document category case agreement professional indexer collection factor cent human consistency course computer index cent accuracy case technique sample document group drawn category group turn basis computer know number category cycle computer found group cent document also together professional indexer basis subject content new measure performance application technique,cisi
83,representation concept relation system idc treatise iii information_retrieval theory successful information_retrieval file heavily dependent fidelity representation concept particular language system predictability representation index language predictability quality retrieval predominantly fidelity representation ie extent conceptual distortion concept various index language vary widely respect fidelity difference performance correspondingly great lack fidelity present day language due mainly insufficient representation relationship concept describe new graphical method concept relation various kind point graph concept line point represent concept relation special field chemistry graph also serve kind presentation essential document reader much natural language text,cisi
