,Text,Label
14,transformation transonic flow transformation transonic flow author study problem find shape symmetrical nozzle velocity along axis specify velocity along streamline assume increase steadily singularity sonic velocity axis nozzle first study physical plane use power series plane two characteristic differential_equation passing sonic point line branch point region line region stream function outside region also singularity sonic point point correspond specify condition exit nozzle author proposes construct plane exit velocity finite sum regular throughout r square velocity hypergeometric function fix require approximation specify velocity_distribution along axis solution convergent represent except region near sonic point nozzle exclude region author solution obtain power series show convergent region interest type solution consider author give nozzle infinitely long supersonic part,cran
15,nucleic acid metabolism lens iii effect previous communication report increase vivo incorporation p32 albuminoid rna fraction rat lens hour animal expose r present study vitro uptake p32 albuminoid soluble rna fraction normal x irradiate rat lens measure rna fraction extract sodium sulfate per_cent nacl specific rna fraction also paper activity individual well specific rna fraction determine experiment also perform capsule remove hour incubation period activity determine nucleic acid extract capsule three rna fraction remain lens matter result experiment indicate incorporation p32 albuminoid rna markedly stimulate hour r whole body radiation significant effect soluble fraction effect heating albuminoid rna much less albuminoid rna derive control animal,med
16,use simulation study information storage_retrieval system previous application simulation information storage_retrieval system restrictive scope fail consider environment within system operate paper considers subsystem within large system include user retrieval_system three component form information feedback system user response influence funding operation attempt satisfy user need within finite budget allocation theory provide basis describe user behavior industrial dynamic model developed simulate behavior university departmental library component result analysis produce discuss,cisi
17,library report deal complementary theme public public_library service provide two way give information nature public present make reporting people say public_library member also use belong never relative british write subject therefore mass observation date reading society young publisher survey book london comprehensive scope detailed analysis survey go depth issue necessarily played small part book london,cisi
18,generation random correlate normal variable g5 algorithm,cacm
19,algebraic compiler fortran assembly program algebraic compiler write may add fortran assembly program compiler expand algebraic statement follow operation addition subtraction multiplication division compile multilevel expression floatingpoint arithmetic easily revise,cacm
20,representation space planning problem involve arrangement object two objective function primarily consists derivative distance object arrangement call space planning problem requirement problem area define compare current computer graphic language four alternative data structure allow automate space planning described compare,cacm
21,followup case publication two paper recently van subject autistic stimulate author present case appear conform description value brief contribution lie fact follow least year may give idea result type case,med
22,mitral atresia associate pulmonary venous anomaly pulmonary venous anomaly observe among specimen mitral atresia anomalous pulmonary vein take form anomalous pulmonary venous remain case pulmonary venous anomaly represent group mitral atresia premature closure foramen coexist anomalous pulmonary venous group provide route flow pulmonary venous blood understood develop en response obstruction foramen mitral valve remain group ii factor could one latter group total anomalous pulmonary venous coexist common atrium coexist patent foramen pulmonary venous obstruction occur case,med
23,abstract concept method graduate library school study abstract course include general material type abstract historical development abstract publication industry especially united_state need standard preparation evaluation product topic call concept text include method section contain instruction write various type abstract edit prepare abstract publication detailed instruction supplement example exercise appendix brief discussion index abstract publication research automation treat extensively work believe topic great emphasis receive past computer use become increasingly important aspect librarianship much research effort expend preparation evaluation abstract extract student librarian benefit know research understand computer program research analyze text select key sentence prepare extract abstract benefit research discuss abstract key segment information industry opportunity available professional worker many librarian find activity reward know contribute effective use store information one chapter devote career opportunity,cisi
24,technical library user demand classification user group user demand technical library study habit customer technical library information department three main aim determination user demand discover item information document customer seek seek obtain classification user group demand test hypothesis possible classify customer meaningful user group possess common feature characteristic behavior pattern classify group need estimation significance librarian measure demand librarian library term expenditure time skill use stock make different user group,cisi
25,system business automation program_language system business automation system within application describe execute application computer user view application manipulation information twodimensional picture table business form report display terminal gradually automate application give example system information database language subset program_language,cacm
26,stagnationpoint distance flow around sphere cylinder air stagnationpoint distance flow around sphere cylinder air author discus problem deflection cantilever initially shape circular arc subject arbitrarily inclined end load,cran
27,theory discharge coefficient round entrance theory discharge coefficient round entrance theory base consideration potential boundarylayer flow converge nozzle construct curve present show discharge coefficient function diameter reynolds_number total equivalent length ratio contraction section nozzle present theoretical curve discharge coefficient versus diameter reynolds_number good_agreement experiment range reynolds_number theory provide rational framework correlate extrapolate experimental_result show effect contraction shape location pressure value discharge coefficient design suggests take design installation operation,cran
28,algorithm probability union large number event algorithm present efficiently probability union n independent exclusive event problem evaluate sum product possible combination n variable minimum time storage space,cacm
29,architecture ibm paper discus design consideration extension distinguish system360 comment experience original objective system360 effort achieve describes reason objective extend architecture cover virtual storage program control instruction timing facility debug monitoring error handle inputoutput operation final section important parameter various ibm machine implement architecture,cacm
30,light electron microscope study develop respiratory tissue rat light microscopic observation development rat lung show presence alveolar stage three stage identify electron microscopy may present different part lung one time eg mm length stage lung tissue immature appearance light microscopy electron microscopy individual cell also immature respect glycogen present immature cell stage lung tissue becomes vascular throughout stage development duct air space always line continuous complete epithelium blood vessel complete inclusion body present epithelial cell early stage development vesicle present large number epithelial cytoplasm suggest may indicate absorption fluid alveolar space mechanism alveolar discuss nature remains uncertain respiratory tissue rat fully differentiate birth importance fact human infant discuss adult bloodair barrier consist epithelium varies thickness project perform whilst u receipt grant medical research council canada express also express miss type manuscript,med
31,new math computer program structure program prove important methodology systematic program design development structure program identify compound function expression algebra function algebraic property function expression permit expansion well reduction nest independently environment thus model know stepwise program refinement well program execution finally structure program characterize term selection solution certain elementary equation define algebra function solution give general formula involve single parameter display entire freedom available create correct structure program,cacm
32,sustain oscillation system nonlinear damp particular type sustain oscillation system nonlinear damp particular type paper deal oscillation dynamic system single degree freedom linear restore force nonlinear damp force latter suppose function velocity simple polygonal graph damp negative small velocity becomes positive velocity certain value assumption rigorous solution present include equation motion amplitude maximum velocity period simple solution obtain limit case small damp approximate_solution series power damp ratio work give satisfactory accuracy quite large value,cran
33,simultaneous use circulation hypothermia surgery heart operative technique cardiac surgery condition deep hypothermia simultaneous use pump bypass described majority case patient cool water c perfusion volume reduce hypothermia others gradient c blood water maintain perfusion volume reduce less data present show neither technique lead change internal organ provide mean arterial pressure kept mm hg perfusion overall mortality author case congenital heart disease case close take flap tissue group mortality,med
34,intermediate new step towards international cooperation scientific technical information agency documentation documentation ie handle literature scientific technical information turn problem growth information number centre grow last year often several country activity often similar scan abstract document source index job may differ practical detail less identical descriptive bibliography abstract bulletin index selective distribution programme,cisi
35,use transformation line curve picture propose interest computationally efficient procedure detect line picture paper point use rather parameter simplifies computation also show method use general curve fitting give alternative interpretation explain source efficiency,cacm
36,syndrome case report syndrome girl substantiate correlation clinical pathological feature exit foramen ventricle fail open result severe cystic dilatation ventricle distortion posterior structure,med
37,digital_computer university ii,cacm
38,user resistance microforms research library microforms limited acceptance research library largely user resistance grow number publish study indicate improper production inadequate bibliographic access lack standardization defect equipment design maintenance problem poor environment microform usage certain inherent characteristic microforms combine make use solution problem exist time microform industry slow correct positive development occur last two year major problem remain,cisi
39,algol procedure fast fourier transform arbitrary factor algorithm c6,cacm
40,improve roundoff rungekutta computation method scheme common use base incomplete adaptation float point operation method improve version reduces roundoff error significantly note heart scheme present fortran language show improve version method obtain addition two fortran statement two version significant improvement numerical example compare two include,cacm
41,clue deal cancer patient clear patient cancer change pattern communication different stage disease pattern communication basis clue personnel consider make total care effective clinician past day clue social worker make manifest help u deal cancer perhaps chronic disease,med
42,terminal cancer home perhaps difficult part mr illness work life aware deteriorate process carcinoma time course would try say ing always hope something new way treatment would turn life would worth living,med
43,antidiuresis induced diabetes_insipidus less regularly nephrogenic diabetes_insipidus diuretic cause fall mainly due reduce excretion free water action correlate extent action salt depletion depends direct effect drug water permeability distal tubule suppress cortisone maximal thiazide derivative progressively compound order absent reduction glomerular filtration increase proximal reabsorption na follow salt depletion induced diuretic less importance irregular appearance,med
44,correlation subject book take book use within library traditional circulation count always consider reliable indicator total library use test assumption author hypothesize correlation exists subject book take library use within library count make book left table surface correlate book charge two study make first book count within delineate lc dewey class span relate academic department second book count within broad lc first second letter dewey ten first case overall correlation second less data author concludes circulation total reliable indicator use predict use thus total use two method ratio regression equation,cisi
45,orbit decay prediction motion artificial satellite orbit decay prediction motion artificial satellite rate decay elliptic satellite orbit due atmospheric drag investigate variation parameter use atmospheric model involve power function density altitude model show fit actual condition well exponential function effect rotation earth investigate conclusion reach anomaly atmospheric drag substantially affect orbit element especially define orbit plane alternate approach variation parameter present direct relation period decay instantaneous density condition establish approach specifically adequate prediction work also open systematic unified evaluation observe decay,cran
46,punch card code propose usa standard,cacm
47,annual review information_science technology spite concern express literature health field information_science institution library information center progress review volume provide ground trend comment volume prove solid important example movement toward rapid interactive access major public commercial data_base strong probably many year satisfy experience new mode information access help become merely experimental innovation standard mean search use centrally held data three chapter volume touch related aspect movement review user interface interactive system report machinereadable bibliographic data_base review document retrieval dissemination system volume also introduces new annual review topic potentially great importance future library widely accepted library information center come year shift balance holding direction newer medium chapter help define potential problem promising new medium new area interest information system application system information system application humanity addition topic volume cover three core area information_science attempt review close annual basis possible information need us document description representation organization information coverage consistent newly developed annual review master plan cyclic flexible coverage major area interest library information_science,cisi
48,substructure search system monitor system base upon print index described paper system intend monitor large scale experiment file organization realtime interactive chemical information system base upon topological screen system inclusion every compound atom include h least one screen assignment appear responsive broad range query type amenable random access technique monitor system also consider paper independent approach toward fulfil effective economic manner functional requirement small chemical information system thus could use encode generate structure file assign search screen provide manual substructure search capability via microfilm hard copy print index,cisi
49,glossary computer engineering program terminology,cacm
50,decomposition program analysis matrix substructure problem analyze order compare decomposition algorithm course analysis substructure discover relevance relative performance two algorithm absolute performance compare standard solution without decomposition,cacm
51,storage allocation reference structure method propose discuss allows capability fortran sense add assembly system,cacm
52,comparison structure simulation event set none,cacm
53,propagation structure blast wave part propagation structure blast wave part continuation part j second approximation propagation structure blast wave discuss solution obtain numerical method use result first approximation obtain part use solution curve curve change feature distribution velocity pressure density behind shock front discuss approximate_solution equation discuss refinement method due,cran
54,approach system interface high level language use basic inputoutput support facility described show technique provide potentially method program communicate embed facility command language processor,cacm
55,algorithm,cacm
56,aerodynamic noise supersonic wind_tunnel aerodynamic noise supersonic wind_tunnel hotwire measurement free_stream supersonic wind_tunnel make mach_number range show fluctuation increase rapidly increase mach_number fluctuation field assume consist sound assumption consistent sound intensity approximately proportional within range experiment furthermore orientation field found different mach line direction corresponds velocity approximately onehalf freestream velocity high mach_number show turbulent_boundary layer along nozzle tunnel wall responsible sound field,cran
57,isolation morphology new bacteriophage specific bacillus specie best natural bacteriophage probably medium contain actively divide host bacteria condition provide bacillus specie respectively bacillus phage found include one large head tail also socalled particle head long tail particle property multiply within sensitive cell new morphological type bacillus phage also isolated head tail consist short needle plate one phage found resemble particular interest head tail,med
58,analysis base pressure supersonic velocity comparison experiment analysis base pressure supersonic velocity comparison experiment first part investigation analysis make base pressure inviscid fluid twodimensional axially symmetric flow show twodimensional flow also flow body_revolution cylindrical sting attach base infinite number possible solution satisfy necessary boundary_condition give freestream_mach particular case body sting attach one solution possible inviscid flow corresponds zero base drag accordingly conclude strictly inviscidflow theory satisfactory practical application approximate semiempirical analysis base pressure viscous fluid developed second part investigation semiempirical analysis base partly inviscidflow calculation theory attempt_make allow effect mach_number reynolds_number profile shape type boundarylayer flow measurement base pressure twodimensional axially symmetric flow present purpose comparison experimental_result present concern support interference effect cylindrical sting interference effect reflect air wave measurement base pressure supersonic wind_tunnel,cran
59,terminology proposal,cacm
60,experimental basis review normal lung structure described rich capillary partition unique effect morphologic criterion lesion human pulmonary include evidence destruction residual vascular absence significant amount fibrosis alter conduct without anatomic obstruction experimental study relate pathogenesis review critically evaluate stress place necessity control factor influence action specific etiologic agent,med
61,freeconvection magnetohydrodynamic flow_past porous flat_plate freeconvection magnetohydrodynamic flow_past porous flat_plate incompressible flow electrically conduct fluid past porous plate constant suction velocity presence transverse uniform strength recently investigate note problem generalize take_account effect free convection body force act parallel wall fluid assume usual addition obvious practical significance problem also interest sense provide another exact_solution magnetohydrodynamic equation since assumption involve constant property freedom excessive charge,cran
62,bone growth metabolic study premature infant treat human growth_hormone influence human growth_hormone growth premature infant observe possible register crease linear bone growth_hormone administration urinary hy excretion change significantly nitrogen balance study indicate sharp increase nitrogen retention due reduce urinary excretion infant calcium phosphorus balance rise three four premature infant treat growth_hormone sth action sth observe furthermore sth fail significant increase nefa serum concentration premature infant may therefore conclude metabolic response premature infant sth differs consistently normally observe mature subject,med
63,transonic flow compressible fluid axially symmetrical nozzle transonic flow compressible fluid axially symmetrical nozzle method similar developed k math compute twodimensional mixed isentropic flow sonic region flow vicinity throat axially symmetrical nozzle study several exact_solution von karman equation axially symmetrical transonic flow obtain one give flow converge diverge nozzle consider detail solution consists four branch two reject singularity remain two branch one give pure supersonic_flow give taylor type flow local supersonic region throat vary parameter latter branch approach two yield type flow,cran
64,note range transformation square root logarithm idea two previous paper one seem almost five year certain function seem desirable transform argument short range symmetric give example usage square root logarithm function binary decimal machine,cacm
65,recon pilot project progress report synthesis progress report submit library congress council library resource officer grant initiate recon pilot project give overview project progress make follow area training selection material convert investigation input device format recognition,cisi
66,propagation nonuniform magnetohydrodynamic shock_wave move fluid propagation nonuniform magnetohydrodynamic shock_wave move fluid initially uniform magnetohydrodynamic shock_wave arbitrary strength channel consists two portion one uniform crosssectional area vary crosssectional area assume flow nonuniform section front shock initially uniform state perturbation due area variation flow reach shock area variation encounter shock nonuniform section shock strength alter subsequent flow addition perturbation due effect area variation initially uniform upstream flow two contribution viz permanent perturbation cause directly area change transient disturbance true sonic speed respect flow behind shock due reflection permanent perturbation shock expression various contribution obtain result present include special case propagation nonuniform conventional gas dynamic shock move fluid propagation nonuniform shock_wave stationary fluid,cran
67,find minimum route network turn penalty,cacm
68,collection longitudinal stability derivative wing supersonic_speed collection longitudinal stability derivative wing supersonic_speed collection make theoretical data wing alone stability derivative govern oscillation aircraft travel supersonic_speed derivative available obtain mean linear theory information give subject usual limitation information present hop convenient form show extent expose part field experimental_investigation need,cran
69,note storage string method store string described us block size therefore completely dynamic relation similar scheme discuss,cacm
70,inverse test matrix,cacm
71,argument construction community information utility article author urge approach question design desirability computerize community information utility accept desirability technology sure feasibility externally propose project perhaps wait change complementary technique evaluate current project supplementary technique establish existence demand propose take step involve representative group ultimate user system design carefully think possible side effect man world view current proposal community information utility examine framework conclusion drawn society yet position justify either construction information utility prototype community acceptance policy favor widespread implementation,cacm
72,automatic dimension example algorithm accomplish automatic storage without need explicit array declaration described,cacm
73,dynamic motion missile descend atmosphere dynamic motion missile descend atmosphere method present compute rapidly yet accurately dynamic motion missile descend atmosphere equation motion separate set static trajectory equation zero angle_attack set rotational equation describe oscillatory motion missile center gravity transformation allows rotational equation write manner analogous equation oscillate spring mass system mass equal unity time variable spring constant give initial condition equation solve obtain envelope maximum angle_attack additional transformation allows calculation complete oscillatory motion time trajectory function maximum angle_attack time solution show maximum angle_attack missile descend atmosphere relatively constant speed reduce even aerodynamic damp neglect,cran
74,character structure character sense data communication american standard code information interchange propose american standard,cacm
75,incomplete beta ratio algorithm,cacm
76,history summary fortran standardization development asa,cacm
77,bessel function first kind algorithm,cacm
78,program design retrospective search large data_base retrospective search large document data_base require development special technique automatic compression data minimization number inputoutput operation computer accessible file also computer program design require relatively small amount internal memory present paper contains description structure program meet requirement vocabulary data_base automatically express term bit code chosen point natural spell dictionary thus file size reduce without necessity extensive processing decode use compress bit string invert index greatly reduces search time storage management system enables long string process use limited amount internal storage creation reduce file table important feature program allows file need specific phase program design use relatively small amount internal storage inputoutput time,cisi
79,sensory dominance autistic child control previous experiment found autistic control child respond frequently light stimulus condition simultaneous stimulation however role relative intensity level stimulus remain determine present experiment light sound light verbal command present simultaneously various intensity tions response irrespective make reward autistic child test addition tendency visual dominance result show independent high intensity affected group child also respond significantly frequently verbal sound stimulus two group,med
80,note minimal length polygonal approximation contour method extract smooth polygonal contour image illustrate order sequence contour point connection graph image first obtain modify algorithm one image scan minimal polygon subject specify constraint chosen approximate contour determination minimal polygon reduce nonlinear program problem solve algorithm take_account weak bond variable example present correspond compute time list,cacm
81,report conference university compute center director,cacm
82,citation index study science reveal really influence course science science citation index seem valuable tool historian sociologist,cisi
83,glossary computer engineering program terminology,cacm
84,use aerodynamic lift entry earth atmosphere use aerodynamic lift entry earth atmosphere employ aerodynamic lift entry earth atmosphere either orbital escape velocity range allowable entry angle prescribed peak deceleration greatly increase total heat energy transfer vehicle held value nonlifting vehicle modest liftdrag ratio require beyond peak g prevent deceleration exceed peak value prevent vehicle earth atmosphere thus difficult guidance control problem greatly alleviate particular return planet necessity drag eliminate,cran
85,span tree h algorithm,cacm
86,cisternal fluid oxygen tension man use study oxygen tension simultaneously internal jugular vein arterial blood various condition result suggest cisternal oxygen tension degree reflect average oxygen tension surround brain tissue besides reflect available free oxygen brain change short duration cerebral blood flow,med
87,comparison simulation event list algorithm corrigendum,cacm
88,longterm prognosis response schizophrenic child drug therapy control study evident study treatment control group must match severity illness since affect well type treatment use technique guarantee study comparison treatment regime may mislead group match match base critical factor study response aspect treatment type response drug related initial severity language impairment thus major developmental defect determines longterm outcome schizophrenic child group also predict immediate treatment within major subgroup young schizophrenic child speech without child different profile disorder development different pattern,med
89,development boundary_layer supersonic shear flow development boundary_layer supersonic shear flow development boundary_layer velocity shear layer discuss twodimensional flow axisymmetric flow compressible incompressible fluid show solution obtain li twodimensional flow incompressible fluid applicable general case suitable transformation coordinate make new definition show necessary give displacement momentum thickness boundary_layer reynolds_number base thickness give show phenomenon occurs constant value reynolds_number occur point length scale flow increase first move downstream move slightly upstream show qualitative agreement experimental_result blunt cone supersonic_flow quantitative comparison theoretical experimental value displacement momentum thickness attempt disagreement obvious unfortunately accuracy experiment far available insufficient give positive confirmation theory note,cran
90,freeflight measurement static dynamic freeflight measurement static dynamic representative experimental_result present show current status panel flutter problem result present rectangular panel rectangular panel stiffen corrugate flutter boundary establish type panel consider basis equivalent isotropic plate effect mach_number differential pressure aerodynamic heating panel flutter discuss flutter analysis orthotropic panel present appendix,cran
91,new test technique hypervelocity wind_tunnel new test technique hypervelocity wind_tunnel measurement rocket exhaust effect vehicle stability measurement aerodynamic damp make type hypervelocity wind_tunnel sample data give indicate quality data obtainable tunnel sample shadowgraph photograph also present,cran
92,permutation generator algorithm,cacm
93,restriction language computer grammar natural_language past year number system computer analysis natural_language sentence base augment contextfree grammar contextfree grammar defines set parse tree sentence plus group restriction tree must conform order valid sentence analysis coverage grammar increase efficient representation becomes essential development paper present program_language design specifically compact statement restriction natural_language grammar base ten year experience parse text sentence comprehensive english grammar linguistic string project syntax routine relation found useful adequate computerize natural_language analysis language use current implementation linguistic string parser,cacm
94,flow diagram turing machine language two formation rule first part paper flow diagram introduce represent inter al mapping set although every diagram finite number give base diagram becomes true level due suitable extension give set basic mapping define two normalization method flow diagram give first three base diagram second two second part paper second method apply theory turing machine every turing machine provide associate similar machine essentially job work tape obtain first one alternate square new machine family elsewhere introduce generate composition iteration two machine l r family proper whole family turing machine,cacm
95,methodology design distribute information system macro model distribute information system present model describes major cost use information system perspective make evident effect various design operating parameter overall cost per transaction technique illustrate application design interactive transaction processing system,cacm
96,periodicity microfilariae transfusion microfilariae monkey different phase circadian rhythm paper report experiment microfilariae one phase circadian rhythm transfuse host another phase circadian rhythm attempt analyse relative importance rhythm inherent microfilariae host production well know periodic migration experiment perform present monkey,med
97,official action response algol program_language,cacm
98,quadratic hash method table size prime number previous work quadratic hash method limited mainly case table size prime number certain result derive composite number show composite number contain least square one component prime quadratic hash function,cacm
99,extracorporeal hypothermia without ex study use cold perfusion paper include minor clinical note open heart surgery cancer perfusion contains experimental information cancer perfusion method hypothermic perfusion dog report author utilize superior gravity volume venous sometimes enhance transfusion low molecular weight determine flow rate cool maintain quite variable period apparently generally temperature perfusion time min hr animal low flow longer high incidence ventricular fibrillation low survival rate eleven ani survive flow rate good flow rate perfusion ventricular fibrillation flow rate survival increase animal receive low molecular weight four animal ventricular fibrillation electrically gain adequate cardiac function survive interest data regional cool low half body present author conclude without sufficient evidence important factor mortality hypo perfusion ability maintain flow rate approach estimate normothermic cardiac output animal,med
100,simscript like language simulation language base simscript programmed entirely algebraic language language internal implementation major difference simscript present paper program guide language rather attempt present brief description simscript include sufficient description render material reader familiar algebraic language,cacm
101,towards behavioral theory communication paper present information related decision problem recipient orientation toward formal definition behavioral element individual state specifically element objective objective possible course action efficiency course action achieve objective probability choice course action amount information state explicitly define term probability choice available course action amount information message define difference amount information state follow message amount information state precede message amount instruction state define term efficiency available course action amount motivation define term value objective amount instruction motivation message define information compare amount state receipt message value state individual define function amount information amount instruction amount motivation state concept generalize express value state individual,cisi
102,analytic extension shockexpansion method analytic extension shockexpansion method problem consider calculate approximately inviscid rotational flow field pressure_distribution smooth twodimensional airfoil sharp lead trail edge uniform supersonic hypersonic stream assumption perfect gas make basic flow pattern analysis take give simple isentropic shockexpansion method straight characteristic elementary characteristic treatment discuss show simple shockexpansion method satisfactory compute surface pressure_distribution circumstance may expect break utilize characteristic variable isentropic shockexpansion method formulate analytically analytic result obtain shock shape correspond approximation special case hypersonic similitude applicable slender_body high mach_number expression large distance found reduce result previously give weak shock slender_body turn reduces result first give employ analytic form isentropic shockexpansion method approximation analytically consistent perturbation method developed expand dependent flow variable exact partial differential_equation power reflection coefficient simple wave interact oblique shock scheme nature help define region shock expansion use addition take_account perturbation sense factor neglect simple shockexpansion theory namely curvature reflection mach wave correct boundary_condition shock_wave analytic solution obtain firstorder correction include surface pressure_distribution necessary numerical computation integral involve considerably simpler direct application method characteristic illustrate method accuracy shock shape firstorder pressure_distribution calculate family parabolic arc airfoil infinite freestream_mach number result compare rotational characteristic solution available present method found excellent agreement,cran
